,code,date,ma5,ma10,ma20,ma30,ma60
0,000422.SZ,20000622,,,,,
1,000422.SZ,20000623,,,,,
2,000422.SZ,20000626,,,,,
3,000422.SZ,20000627,,,,,
4,000422.SZ,20000628,,,,,
5,000422.SZ,20000629,,,,,
6,000422.SZ,20000630,,,,,
7,000422.SZ,20000703,,,,,
8,000422.SZ,20000704,,,,,
9,000422.SZ,20000705,,,,,
10,000422.SZ,20000706,,,,,
11,000422.SZ,20000707,,,,,
12,000422.SZ,20000710,,,,,
13,000422.SZ,20000711,,,,,
14,000422.SZ,20000712,,,,,
15,000422.SZ,20000713,,,,,
16,000422.SZ,20000714,,,,,
17,000422.SZ,20000717,,,,,
18,000422.SZ,20000718,,,,,
19,000422.SZ,20000719,,,,,
20,000422.SZ,20000720,,,,,
21,000422.SZ,20000721,,,,,
22,000422.SZ,20000724,,,,,
23,000422.SZ,20000725,,,,,
24,000422.SZ,20000726,,,,,
25,000422.SZ,20000727,,,,,
26,000422.SZ,20000728,,,,,
27,000422.SZ,20000731,,,,,
28,000422.SZ,20000801,,,,,
29,000422.SZ,20000802,,,,,
30,000422.SZ,20000803,,,,,
31,000422.SZ,20000804,,,,,
32,000422.SZ,20000807,,,,,
33,000422.SZ,20000808,,,,,
34,000422.SZ,20000809,,,,,
35,000422.SZ,20000810,,,,,
36,000422.SZ,20000811,,,,,
37,000422.SZ,20000814,,,,,
38,000422.SZ,20000815,,,,,
39,000422.SZ,20000816,,,,,
40,000422.SZ,20000817,,,,,
41,000422.SZ,20000818,,,,,
42,000422.SZ,20000821,,,,,
43,000422.SZ,20000822,,,,,
44,000422.SZ,20000823,,,,,
45,000422.SZ,20000824,,,,,
46,000422.SZ,20000825,,,,,
47,000422.SZ,20000828,,,,,
48,000422.SZ,20000829,,,,,
49,000422.SZ,20000830,,,,,
50,000422.SZ,20000831,,,,,
51,000422.SZ,20000901,,,,,
52,000422.SZ,20000904,,,,,
53,000422.SZ,20000905,,,,,
54,000422.SZ,20000906,,,,,
55,000422.SZ,20000907,,,,,
56,000422.SZ,20000908,,,,,
57,000422.SZ,20000911,,,,,
58,000422.SZ,20000912,,,,,
59,000422.SZ,20000913,,,,,
60,000422.SZ,20000914,,,,,
61,000422.SZ,20000915,,,,,
62,000422.SZ,20000918,,,,,
63,000422.SZ,20000919,,,,,
64,000422.SZ,20000920,,,,,
65,000422.SZ,20000921,,,,,
66,000422.SZ,20000922,,,,,
67,000422.SZ,20000925,,,,,
68,000422.SZ,20000926,,,,,
69,000422.SZ,20000927,,,,,
70,000422.SZ,20000928,,,,,
71,000422.SZ,20000929,,,,,
72,000422.SZ,20001010,,,,,
73,000422.SZ,20001011,,,,,
74,000422.SZ,20001012,,,,,
75,000422.SZ,20001013,,,,,
76,000422.SZ,20001016,,,,,
77,000422.SZ,20001017,,,,,
78,000422.SZ,20001018,,,,,
79,000422.SZ,20001019,,,,,
80,000422.SZ,20001020,,,,,
81,000422.SZ,20001023,,,,,
82,000422.SZ,20001024,,,,,
83,000422.SZ,20001025,,,,,
84,000422.SZ,20001026,,,,,
85,000422.SZ,20001027,,,,,
86,000422.SZ,20001030,,,,,
87,000422.SZ,20001031,,,,,
88,000422.SZ,20001101,,,,,
89,000422.SZ,20001102,,,,,
90,000422.SZ,20001103,,,,,
91,000422.SZ,20001106,,,,,
92,000422.SZ,20001107,,,,,
93,000422.SZ,20001108,,,,,
94,000422.SZ,20001109,,,,,
95,000422.SZ,20001110,,,,,
96,000422.SZ,20001113,,,,,
97,000422.SZ,20001114,,,,,
98,000422.SZ,20001115,,,,,
99,000422.SZ,20001116,,,,,
100,000422.SZ,20001117,,,,,
101,000422.SZ,20001120,,,,,
102,000422.SZ,20001121,,,,,
103,000422.SZ,20001122,,,,,
104,000422.SZ,20001123,,,,,
105,000422.SZ,20001124,,,,,
106,000422.SZ,20001127,,,,,
107,000422.SZ,20001128,,,,,
108,000422.SZ,20001129,,,,,
109,000422.SZ,20001130,,,,,
110,000422.SZ,20001201,,,,,
111,000422.SZ,20001204,,,,,
112,000422.SZ,20001205,,,,,
113,000422.SZ,20001206,,,,,
114,000422.SZ,20001207,,,,,
115,000422.SZ,20001208,,,,,
116,000422.SZ,20001211,,,,,
117,000422.SZ,20001212,,,,,
118,000422.SZ,20001213,,,,,
119,000422.SZ,20001214,,,,,
120,000422.SZ,20001215,,,,,
121,000422.SZ,20001218,,,,,
122,000422.SZ,20001219,,,,,
123,000422.SZ,20001220,,,,,
124,000422.SZ,20001221,,,,,
125,000422.SZ,20001222,,,,,
126,000422.SZ,20001225,,,,,
127,000422.SZ,20001226,,,,,
128,000422.SZ,20001227,,,,,
129,000422.SZ,20001228,,,,,
130,000422.SZ,20001229,,,,,
131,000422.SZ,20010102,,,,,
132,000422.SZ,20010103,,,,,
133,000422.SZ,20010104,,,,,
134,000422.SZ,20010105,,,,,
135,000422.SZ,20010108,,,,,
136,000422.SZ,20010109,,,,,
137,000422.SZ,20010110,,,,,
138,000422.SZ,20010111,,,,,
139,000422.SZ,20010112,,,,,
140,000422.SZ,20010115,,,,,
141,000422.SZ,20010116,,,,,
142,000422.SZ,20010117,2.5103999999999997,,,,
143,000422.SZ,20010118,2.49546,,,,
144,000422.SZ,20010119,2.48496,,,,
145,000422.SZ,20010205,2.4873799999999995,,,,
146,000422.SZ,20010206,2.4817399999999994,,,,
147,000422.SZ,20010207,2.4692199999999995,2.48981,,,
148,000422.SZ,20010208,2.4474199999999997,2.47144,,,
149,000422.SZ,20010209,2.4296599999999993,2.4573099999999997,,,
150,000422.SZ,20010212,2.4256199999999994,2.4564999999999997,,,
151,000422.SZ,20010213,2.4268199999999993,2.45428,,,
152,000422.SZ,20010214,2.4280399999999993,2.4486299999999996,,,
153,000422.SZ,20010215,2.432479999999999,2.4399499999999996,,,
154,000422.SZ,20010216,2.4284399999999993,2.4290499999999997,,,
155,000422.SZ,20010219,2.4280399999999993,2.42683,,,
156,000422.SZ,20010220,2.4207799999999997,2.4238,,,
157,000422.SZ,20010221,2.4021999999999997,2.41512,2.452465,,
158,000422.SZ,20010222,2.38646,2.40947,2.440455,,
159,000422.SZ,20010223,2.3699,2.3991700000000002,2.42824,,
160,000422.SZ,20010226,2.35536,2.3917,2.4241,,
161,000422.SZ,20010227,2.34648,2.38363,2.418955,,
162,000422.SZ,20010228,2.3481,2.37515,2.41189,,
163,000422.SZ,20010301,2.3602,2.37333,2.40664,,
164,000422.SZ,20010302,2.37514,2.37252,2.400785,,
165,000422.SZ,20010305,2.37596,2.36566,2.3962449999999995,,
166,000422.SZ,20010306,2.37596,2.3612200000000003,2.3925099999999997,,
167,000422.SZ,20010307,2.37838,2.3632400000000002,2.3891799999999996,2.4227233333333333,
168,000422.SZ,20010308,2.37758,2.36889,2.3891799999999996,2.4166000000000003,
169,000422.SZ,20010309,2.3711200000000003,2.37313,2.3861499999999998,2.40987,
170,000422.SZ,20010312,2.3715200000000003,2.37374,2.38272,2.4073133333333336,
171,000422.SZ,20010313,2.37676,2.3763600000000005,2.379995,2.4047566666666667,
172,000422.SZ,20010314,2.38808,2.38323,2.37919,2.4023366666666672,
173,000422.SZ,20010315,2.39656,2.3870700000000005,2.3802,2.4001166666666673,
174,000422.SZ,20010316,2.41636,2.39374,2.38313,2.3984366666666674,
175,000422.SZ,20010319,2.4389600000000002,2.40524,2.3854499999999996,2.3992433333333336,
176,000422.SZ,20010320,2.4575400000000003,2.4171500000000004,2.389185,2.4007233333333335,
177,000422.SZ,20010321,2.4720600000000004,2.43007,2.396655,2.40281,
178,000422.SZ,20010322,2.4886000000000004,2.4425800000000004,2.405735,2.40698,
