,code,date,ma5,ma10,ma20,ma30,ma60
0,000403.SZ,19960628,,,,,
1,000403.SZ,19960701,,,,,
2,000403.SZ,19960702,,,,,
3,000403.SZ,19960703,,,,,
4,000403.SZ,19960704,0.75428,,,,
5,000403.SZ,19960705,0.7780199999999999,,,,
6,000403.SZ,19960708,0.8189,,,,
7,000403.SZ,19960709,0.8468600000000001,,,,
8,000403.SZ,19960710,0.89672,,,,
9,000403.SZ,19960711,0.9260000000000002,0.8401399999999999,,,
10,000403.SZ,19960712,0.9365600000000001,0.8572899999999999,,,
11,000403.SZ,19960715,0.9355,0.8771999999999999,,,
12,000403.SZ,19960716,0.9373400000000001,0.8920999999999999,,,
13,000403.SZ,19960717,0.907,0.9018599999999999,,,
14,000403.SZ,19960718,0.89724,0.9116199999999999,,,
15,000403.SZ,19960719,0.89592,0.9162399999999999,,,
16,000403.SZ,19960722,0.8983000000000001,0.9169,,,
17,000403.SZ,19960723,0.8946200000000001,0.91598,,,
18,000403.SZ,19960724,0.90912,0.9080600000000001,,,
19,000403.SZ,19960725,0.90886,0.90305,0.8715949999999999,,
20,000403.SZ,19960726,0.91808,0.9069999999999998,0.8821450000000001,,
21,000403.SZ,19960729,0.9399799999999999,0.91914,0.89817,,
22,000403.SZ,19960730,0.97586,0.93524,0.91367,,
23,000403.SZ,19960731,0.9927599999999999,0.9509399999999999,0.9263999999999999,,
24,000403.SZ,19960801,1.0193999999999999,0.9641299999999999,0.937875,,
25,000403.SZ,19960802,1.0249399999999997,0.97151,0.943875,,
26,000403.SZ,19960805,1.0183399999999998,0.9791599999999999,0.9480300000000002,,
27,000403.SZ,19960806,1.0051399999999997,0.9904999999999999,0.9532400000000003,,
28,000403.SZ,19960807,0.9998599999999997,0.99631,0.9521850000000003,,
29,000403.SZ,19960808,0.9987999999999998,1.0091,0.9560750000000002,0.9174300000000001,
30,000403.SZ,19960809,1.01544,1.0201900000000002,0.9635950000000001,0.9281600000000001,
31,000403.SZ,19960812,1.0431399999999997,1.0307400000000002,0.9749400000000001,0.9423600000000001,
32,000403.SZ,19960813,1.0626599999999997,1.0339,0.9845700000000003,0.9537466666666667,
33,000403.SZ,19960814,1.0795399999999997,1.0397,0.9953200000000002,0.9641666666666667,
34,000403.SZ,19960815,1.0837599999999998,1.04128,1.0027050000000002,0.9723433333333333,
35,000403.SZ,19960816,1.0781999999999998,1.0468199999999999,1.0091650000000003,0.97819,
36,000403.SZ,19960819,1.0581599999999998,1.0506499999999999,1.0149050000000004,0.9822366666666668,
37,000403.SZ,19960820,1.0275599999999998,1.04511,1.0178050000000005,0.9838633333333334,
38,000403.SZ,19960821,1.0056599999999998,1.0426,1.0194550000000002,0.9823233333333333,
39,000403.SZ,19960822,0.9787599999999997,1.03126,1.0201800000000003,0.9811366666666667,
40,000403.SZ,19960823,0.9547599999999997,1.01648,1.0183350000000002,0.9812233333333332,
41,000403.SZ,19960826,0.9093799999999999,0.98377,1.0072550000000002,0.9778833333333332,
42,000403.SZ,19960827,0.8808799999999998,0.9542200000000001,0.9940600000000004,0.9744533333333333,
43,000403.SZ,19960828,0.85978,0.9327200000000001,0.9862100000000004,0.9744533333333333,
44,000403.SZ,19960829,0.84764,0.9132000000000001,0.9772400000000003,0.97287,
45,000403.SZ,19960830,0.8484399999999999,0.9016000000000002,0.9742100000000002,0.97331,
46,000403.SZ,19960902,0.8790399999999998,0.8942100000000002,0.9724300000000001,0.9746733333333334,
47,000403.SZ,19960903,0.9133399999999998,0.8971100000000002,0.97111,0.9775733333333334,
48,000403.SZ,19960904,0.9423599999999999,0.9010700000000001,0.9718349999999999,0.9799933333333333,
49,000403.SZ,19960905,0.9547599999999997,0.9012000000000002,0.96623,0.9805200000000001,
50,000403.SZ,19960906,0.9600399999999997,0.9042400000000003,0.96036,0.9803033333333333,
51,000403.SZ,19960909,0.9526599999999996,0.9158500000000002,0.9498099999999999,0.9767866666666667,
52,000403.SZ,19960910,0.9302399999999997,0.9217900000000002,0.9380049999999999,0.96997,
53,000403.SZ,19960911,0.9038599999999997,0.9231100000000003,0.9279149999999999,0.9651766666666667,
54,000403.SZ,19960912,0.8866999999999997,0.9207300000000004,0.9169649999999999,0.9584033333333333,
55,000403.SZ,19960913,0.8682199999999998,0.9141300000000004,0.9078649999999999,0.9541833333333333,
56,000403.SZ,19960916,0.8571399999999997,0.9049000000000003,0.899555,0.94992,
57,000403.SZ,19960917,0.8610999999999998,0.8956700000000003,0.89639,0.9459633333333333,
58,000403.SZ,19960918,0.8481799999999998,0.8760200000000002,0.888545,0.9398966666666665,
59,000403.SZ,19960919,0.8487199999999998,0.8677100000000003,0.884455,0.9333899999999998,0.9254100000000004
60,000403.SZ,19960920,0.8497799999999998,0.8590000000000003,0.8816200000000001,0.9265733333333332,0.927366666666667
61,000403.SZ,19960923,0.8500399999999997,0.8535900000000003,0.8847200000000001,0.9177366666666665,0.9300483333333336
62,000403.SZ,19960924,0.8444999999999997,0.8528000000000004,0.8872950000000002,0.9096033333333332,0.9316750000000003
63,000403.SZ,19960925,0.8550399999999996,0.8516100000000003,0.8873600000000001,0.90248,0.9333233333333335
64,000403.SZ,19960926,0.8650599999999995,0.8568900000000003,0.8888100000000001,0.89694,0.9346416666666667
65,000403.SZ,19960927,0.8787799999999996,0.8642800000000003,0.8892050000000001,0.8933366666666666,0.9357633333333335
