,code,date,ma5,ma10,ma20,ma30,ma60
0,000042.SZ,19991026,,,,,
1,000042.SZ,19991027,,,,,
2,000042.SZ,19991028,,,,,
3,000042.SZ,19991029,,,,,
4,000042.SZ,19991101,,,,,
5,000042.SZ,19991102,,,,,
6,000042.SZ,19991103,,,,,
7,000042.SZ,19991104,,,,,
8,000042.SZ,19991105,,,,,
9,000042.SZ,19991108,,,,,
10,000042.SZ,19991109,,,,,
11,000042.SZ,19991110,,,,,
12,000042.SZ,19991111,,,,,
13,000042.SZ,19991112,,,,,
14,000042.SZ,19991115,,,,,
15,000042.SZ,19991116,,,,,
16,000042.SZ,19991117,,,,,
17,000042.SZ,19991118,,,,,
18,000042.SZ,19991119,,,,,
19,000042.SZ,19991122,,,,,
20,000042.SZ,19991123,,,,,
21,000042.SZ,19991124,,,,,
22,000042.SZ,19991125,,,,,
23,000042.SZ,19991126,,,,,
24,000042.SZ,19991129,,,,,
25,000042.SZ,19991130,,,,,
26,000042.SZ,19991201,,,,,
27,000042.SZ,19991202,,,,,
28,000042.SZ,19991203,,,,,
29,000042.SZ,19991206,,,,,
30,000042.SZ,19991207,,,,,
31,000042.SZ,19991208,,,,,
32,000042.SZ,19991209,,,,,
33,000042.SZ,19991210,,,,,
34,000042.SZ,19991213,,,,,
35,000042.SZ,19991214,,,,,
36,000042.SZ,19991215,,,,,
37,000042.SZ,19991216,,,,,
38,000042.SZ,19991217,,,,,
39,000042.SZ,19991221,,,,,
40,000042.SZ,19991222,,,,,
41,000042.SZ,19991223,,,,,
42,000042.SZ,19991224,,,,,
43,000042.SZ,19991227,,,,,
44,000042.SZ,19991228,,,,,
45,000042.SZ,19991229,,,,,
46,000042.SZ,19991230,,,,,
47,000042.SZ,20000104,,,,,
48,000042.SZ,20000105,,,,,
49,000042.SZ,20000106,,,,,
50,000042.SZ,20000107,,,,,
51,000042.SZ,20000110,,,,,
52,000042.SZ,20000111,,,,,
53,000042.SZ,20000112,,,,,
54,000042.SZ,20000113,,,,,
55,000042.SZ,20000114,,,,,
56,000042.SZ,20000117,,,,,
57,000042.SZ,20000118,,,,,
58,000042.SZ,20000119,,,,,
59,000042.SZ,20000120,,,,,
60,000042.SZ,20000121,,,,,
61,000042.SZ,20000124,,,,,
62,000042.SZ,20000125,,,,,
63,000042.SZ,20000126,,,,,
64,000042.SZ,20000127,,,,,
65,000042.SZ,20000128,,,,,
66,000042.SZ,20000214,,,,,
67,000042.SZ,20000215,,,,,
68,000042.SZ,20000216,,,,,
69,000042.SZ,20000217,,,,,
70,000042.SZ,20000218,,,,,
71,000042.SZ,20000221,,,,,
72,000042.SZ,20000222,,,,,
73,000042.SZ,20000223,,,,,
74,000042.SZ,20000224,,,,,
75,000042.SZ,20000225,,,,,
76,000042.SZ,20000228,,,,,
77,000042.SZ,20000229,,,,,
78,000042.SZ,20000301,,,,,
79,000042.SZ,20000302,,,,,
80,000042.SZ,20000303,,,,,
81,000042.SZ,20000306,,,,,
82,000042.SZ,20000307,,,,,
83,000042.SZ,20000308,,,,,
84,000042.SZ,20000309,,,,,
85,000042.SZ,20000310,,,,,
86,000042.SZ,20000313,,,,,
87,000042.SZ,20000314,,,,,
88,000042.SZ,20000315,,,,,
89,000042.SZ,20000316,,,,,
90,000042.SZ,20000317,,,,,
91,000042.SZ,20000320,,,,,
92,000042.SZ,20000321,,,,,
93,000042.SZ,20000322,,,,,
94,000042.SZ,20000323,,,,,
95,000042.SZ,20000324,,,,,
96,000042.SZ,20000327,,,,,
97,000042.SZ,20000328,,,,,
98,000042.SZ,20000329,,,,,
99,000042.SZ,20000330,,,,,
100,000042.SZ,20000331,,,,,
101,000042.SZ,20000403,,,,,
102,000042.SZ,20000404,,,,,
103,000042.SZ,20000405,,,,,
104,000042.SZ,20000406,,,,,
105,000042.SZ,20000407,,,,,
106,000042.SZ,20000410,,,,,
107,000042.SZ,20000411,,,,,
108,000042.SZ,20000412,,,,,
109,000042.SZ,20000413,,,,,
110,000042.SZ,20000414,,,,,
111,000042.SZ,20000417,,,,,
112,000042.SZ,20000418,,,,,
113,000042.SZ,20000419,,,,,
114,000042.SZ,20000420,,,,,
115,000042.SZ,20000421,,,,,
116,000042.SZ,20000424,,,,,
117,000042.SZ,20000425,,,,,
118,000042.SZ,20000426,,,,,
119,000042.SZ,20000427,,,,,
120,000042.SZ,20000428,,,,,
121,000042.SZ,20000508,,,,,
122,000042.SZ,20000509,,,,,
123,000042.SZ,20000510,,,,,
124,000042.SZ,20000511,,,,,
125,000042.SZ,20000512,,,,,
126,000042.SZ,20000515,,,,,
127,000042.SZ,20000516,,,,,
128,000042.SZ,20000517,,,,,
129,000042.SZ,20000518,,,,,
130,000042.SZ,20000519,,,,,
131,000042.SZ,20000522,,,,,
132,000042.SZ,20000523,,,,,
133,000042.SZ,20000524,,,,,
134,000042.SZ,20000525,,,,,
135,000042.SZ,20000526,,,,,
136,000042.SZ,20000529,,,,,
137,000042.SZ,20000530,,,,,
138,000042.SZ,20000531,,,,,
139,000042.SZ,20000601,,,,,
140,000042.SZ,20000602,,,,,
141,000042.SZ,20000605,,,,,
142,000042.SZ,20000606,,,,,
143,000042.SZ,20000607,,,,,
144,000042.SZ,20000608,,,,,
145,000042.SZ,20000609,,,,,
146,000042.SZ,20000612,,,,,
147,000042.SZ,20000613,,,,,
148,000042.SZ,20000614,,,,,
149,000042.SZ,20000615,,,,,
150,000042.SZ,20000619,,,,,
151,000042.SZ,20000620,,,,,
152,000042.SZ,20000621,,,,,
153,000042.SZ,20000622,,,,,
154,000042.SZ,20000623,,,,,
155,000042.SZ,20000626,,,,,
156,000042.SZ,20000627,,,,,
157,000042.SZ,20000628,,,,,
158,000042.SZ,20000629,,,,,
159,000042.SZ,20000630,,,,,
160,000042.SZ,20000703,,,,,
161,000042.SZ,20000704,,,,,
162,000042.SZ,20000705,,,,,
163,000042.SZ,20000706,,,,,
164,000042.SZ,20000707,,,,,
165,000042.SZ,20000710,,,,,
166,000042.SZ,20000711,,,,,
167,000042.SZ,20000712,,,,,
168,000042.SZ,20000713,,,,,
169,000042.SZ,20000714,,,,,
170,000042.SZ,20000717,,,,,
171,000042.SZ,20000718,,,,,
172,000042.SZ,20000719,,,,,
173,000042.SZ,20000720,,,,,
174,000042.SZ,20000721,,,,,
175,000042.SZ,20000724,,,,,
176,000042.SZ,20000725,,,,,
177,000042.SZ,20000726,,,,,
178,000042.SZ,20000727,,,,,
179,000042.SZ,20000728,,,,,
180,000042.SZ,20000731,,,,,
181,000042.SZ,20000801,,,,,
182,000042.SZ,20000802,,,,,
183,000042.SZ,20000803,,,,,
184,000042.SZ,20000804,,,,,
185,000042.SZ,20000807,,,,,
186,000042.SZ,20000808,,,,,
187,000042.SZ,20000809,,,,,
188,000042.SZ,20000810,,,,,
189,000042.SZ,20000811,,,,,
190,000042.SZ,20000814,,,,,
191,000042.SZ,20000815,,,,,
192,000042.SZ,20000816,,,,,
193,000042.SZ,20000817,,,,,
194,000042.SZ,20000818,,,,,
195,000042.SZ,20000821,,,,,
196,000042.SZ,20000822,,,,,
197,000042.SZ,20000823,,,,,
198,000042.SZ,20000824,,,,,
199,000042.SZ,20000825,,,,,
200,000042.SZ,20000828,,,,,
201,000042.SZ,20000829,,,,,
202,000042.SZ,20000830,,,,,
203,000042.SZ,20000831,,,,,
204,000042.SZ,20000901,,,,,
205,000042.SZ,20000904,,,,,
206,000042.SZ,20000905,,,,,
207,000042.SZ,20000906,,,,,
208,000042.SZ,20000907,,,,,
209,000042.SZ,20000908,,,,,
210,000042.SZ,20000911,,,,,
211,000042.SZ,20000912,,,,,
212,000042.SZ,20000913,,,,,
213,000042.SZ,20000914,,,,,
214,000042.SZ,20000915,,,,,
215,000042.SZ,20000918,,,,,
216,000042.SZ,20000919,,,,,
217,000042.SZ,20000920,,,,,
218,000042.SZ,20000921,,,,,
219,000042.SZ,20000922,,,,,
220,000042.SZ,20000925,,,,,
221,000042.SZ,20000926,,,,,
222,000042.SZ,20000927,,,,,
223,000042.SZ,20000928,,,,,
224,000042.SZ,20000929,,,,,
225,000042.SZ,20001009,,,,,
226,000042.SZ,20001010,,,,,
227,000042.SZ,20001011,,,,,
228,000042.SZ,20001012,,,,,
229,000042.SZ,20001013,,,,,
230,000042.SZ,20001016,,,,,
231,000042.SZ,20001017,,,,,
232,000042.SZ,20001018,,,,,
233,000042.SZ,20001019,,,,,
234,000042.SZ,20001020,,,,,
235,000042.SZ,20001023,,,,,
236,000042.SZ,20001024,,,,,
237,000042.SZ,20001025,,,,,
238,000042.SZ,20001026,,,,,
239,000042.SZ,20001027,,,,,
240,000042.SZ,20001030,,,,,
241,000042.SZ,20001031,,,,,
242,000042.SZ,20001101,,,,,
243,000042.SZ,20001102,,,,,
244,000042.SZ,20001103,,,,,
245,000042.SZ,20001106,,,,,
246,000042.SZ,20001107,,,,,
247,000042.SZ,20001108,,,,,
248,000042.SZ,20001109,,,,,
249,000042.SZ,20001110,,,,,
250,000042.SZ,20001113,,,,,
251,000042.SZ,20001114,,,,,
252,000042.SZ,20001115,,,,,
253,000042.SZ,20001116,,,,,
254,000042.SZ,20001117,,,,,
255,000042.SZ,20001120,,,,,
256,000042.SZ,20001121,,,,,
257,000042.SZ,20001122,,,,,
258,000042.SZ,20001123,,,,,
259,000042.SZ,20001124,,,,,
260,000042.SZ,20001127,,,,,
261,000042.SZ,20001128,,,,,
262,000042.SZ,20001129,,,,,
263,000042.SZ,20001130,,,,,
264,000042.SZ,20001201,,,,,
265,000042.SZ,20001204,,,,,
266,000042.SZ,20001205,,,,,
267,000042.SZ,20001206,,,,,
268,000042.SZ,20001207,,,,,
269,000042.SZ,20001208,,,,,
270,000042.SZ,20001211,,,,,
271,000042.SZ,20001212,,,,,
272,000042.SZ,20001213,,,,,
273,000042.SZ,20001214,,,,,
274,000042.SZ,20001215,,,,,
275,000042.SZ,20001218,,,,,
276,000042.SZ,20001219,,,,,
277,000042.SZ,20001220,,,,,
278,000042.SZ,20001221,,,,,
279,000042.SZ,20001222,,,,,
280,000042.SZ,20001225,,,,,
281,000042.SZ,20001226,,,,,
282,000042.SZ,20001227,,,,,
283,000042.SZ,20001228,,,,,
284,000042.SZ,20001229,,,,,
285,000042.SZ,20010102,,,,,
286,000042.SZ,20010103,,,,,
287,000042.SZ,20010104,,,,,
288,000042.SZ,20010105,,,,,
289,000042.SZ,20010108,,,,,
290,000042.SZ,20010109,,,,,
291,000042.SZ,20010110,,,,,
292,000042.SZ,20010111,,,,,
293,000042.SZ,20010112,,,,,
294,000042.SZ,20010115,,,,,
295,000042.SZ,20010116,,,,,
296,000042.SZ,20010117,5.40198,,,,
