,code,date,ma5,ma10,ma20,ma30,ma60
0,000020.SZ,19981106,,,,,
1,000020.SZ,19981109,,,,,
2,000020.SZ,19981110,,,,,
3,000020.SZ,19981111,,,,,
4,000020.SZ,19981112,,,,,
5,000020.SZ,19981113,,,,,
6,000020.SZ,19981116,,,,,
7,000020.SZ,19981117,,,,,
8,000020.SZ,19981118,,,,,
9,000020.SZ,19981119,,,,,
10,000020.SZ,19981120,,,,,
11,000020.SZ,19981123,,,,,
12,000020.SZ,19981124,,,,,
13,000020.SZ,19981125,,,,,
14,000020.SZ,19981126,,,,,
15,000020.SZ,19981127,,,,,
16,000020.SZ,19981130,,,,,
17,000020.SZ,19981201,,,,,
18,000020.SZ,19981202,,,,,
19,000020.SZ,19981203,,,,,
20,000020.SZ,19981204,,,,,
21,000020.SZ,19981207,,,,,
22,000020.SZ,19981208,,,,,
23,000020.SZ,19981209,,,,,
24,000020.SZ,19981210,,,,,
25,000020.SZ,19981211,,,,,
26,000020.SZ,19981214,,,,,
27,000020.SZ,19981215,,,,,
28,000020.SZ,19981216,,,,,
29,000020.SZ,19981217,,,,,
30,000020.SZ,19981218,,,,,
31,000020.SZ,19981221,,,,,
32,000020.SZ,19981222,,,,,
33,000020.SZ,19981223,,,,,
34,000020.SZ,19981224,,,,,
35,000020.SZ,19981225,,,,,
36,000020.SZ,19981228,,,,,
37,000020.SZ,19981229,,,,,
38,000020.SZ,19981230,,,,,
39,000020.SZ,19981231,,,,,
40,000020.SZ,19990104,,,,,
41,000020.SZ,19990105,,,,,
42,000020.SZ,19990106,,,,,
43,000020.SZ,19990107,,,,,
44,000020.SZ,19990108,,,,,
45,000020.SZ,19990111,,,,,
46,000020.SZ,19990112,,,,,
47,000020.SZ,19990113,,,,,
48,000020.SZ,19990114,,,,,
49,000020.SZ,19990115,,,,,
50,000020.SZ,19990118,,,,,
51,000020.SZ,19990119,,,,,
52,000020.SZ,19990120,,,,,
53,000020.SZ,19990121,,,,,
54,000020.SZ,19990122,,,,,
55,000020.SZ,19990125,,,,,
56,000020.SZ,19990126,,,,,
57,000020.SZ,19990127,,,,,
58,000020.SZ,19990128,,,,,
59,000020.SZ,19990129,,,,,
60,000020.SZ,19990201,,,,,
61,000020.SZ,19990202,,,,,
62,000020.SZ,19990203,,,,,
63,000020.SZ,19990204,,,,,
64,000020.SZ,19990205,,,,,
65,000020.SZ,19990208,,,,,
66,000020.SZ,19990209,,,,,
67,000020.SZ,19990301,,,,,
68,000020.SZ,19990302,,,,,
69,000020.SZ,19990303,,,,,
70,000020.SZ,19990304,,,,,
71,000020.SZ,19990305,,,,,
72,000020.SZ,19990308,,,,,
73,000020.SZ,19990309,,,,,
74,000020.SZ,19990310,,,,,
75,000020.SZ,19990311,,,,,
76,000020.SZ,19990312,,,,,
77,000020.SZ,19990315,,,,,
78,000020.SZ,19990316,,,,,
79,000020.SZ,19990317,,,,,
80,000020.SZ,19990318,,,,,
81,000020.SZ,19990319,,,,,
82,000020.SZ,19990322,,,,,
83,000020.SZ,19990323,,,,,
84,000020.SZ,19990324,,,,,
85,000020.SZ,19990325,,,,,
86,000020.SZ,19990326,,,,,
87,000020.SZ,19990329,,,,,
88,000020.SZ,19990330,,,,,
89,000020.SZ,19990331,,,,,
90,000020.SZ,19990401,,,,,
91,000020.SZ,19990402,,,,,
92,000020.SZ,19990405,,,,,
93,000020.SZ,19990406,,,,,
94,000020.SZ,19990407,,,,,
95,000020.SZ,19990408,,,,,
96,000020.SZ,19990409,,,,,
97,000020.SZ,19990412,,,,,
98,000020.SZ,19990413,,,,,
99,000020.SZ,19990414,,,,,
100,000020.SZ,19990415,,,,,
101,000020.SZ,19990416,,,,,
102,000020.SZ,19990419,,,,,
103,000020.SZ,19990420,,,,,
104,000020.SZ,19990421,,,,,
105,000020.SZ,19990422,,,,,
106,000020.SZ,19990423,,,,,
107,000020.SZ,19990427,,,,,
