,code,date,ma5,ma10,ma20,ma30,ma60
0,000159.SZ,20000926,,,,,
1,000159.SZ,20000927,,,,,
2,000159.SZ,20000928,,,,,
3,000159.SZ,20000929,,,,,
4,000159.SZ,20001009,,,,,
5,000159.SZ,20001010,,,,,
6,000159.SZ,20001011,,,,,
7,000159.SZ,20001012,,,,,
8,000159.SZ,20001013,,,,,
9,000159.SZ,20001016,,,,,
10,000159.SZ,20001017,,,,,
11,000159.SZ,20001018,,,,,
12,000159.SZ,20001019,,,,,
13,000159.SZ,20001020,,,,,
14,000159.SZ,20001023,,,,,
15,000159.SZ,20001024,,,,,
16,000159.SZ,20001025,,,,,
17,000159.SZ,20001026,,,,,
18,000159.SZ,20001027,,,,,
19,000159.SZ,20001030,,,,,
20,000159.SZ,20001031,,,,,
21,000159.SZ,20001101,,,,,
22,000159.SZ,20001102,,,,,
23,000159.SZ,20001103,,,,,
24,000159.SZ,20001106,,,,,
25,000159.SZ,20001107,,,,,
26,000159.SZ,20001108,,,,,
27,000159.SZ,20001109,,,,,
28,000159.SZ,20001110,,,,,
29,000159.SZ,20001113,,,,,
30,000159.SZ,20001114,,,,,
31,000159.SZ,20001115,,,,,
32,000159.SZ,20001116,,,,,
33,000159.SZ,20001117,,,,,
34,000159.SZ,20001120,,,,,
35,000159.SZ,20001121,,,,,
36,000159.SZ,20001122,,,,,
37,000159.SZ,20001123,,,,,
38,000159.SZ,20001124,,,,,
39,000159.SZ,20001127,,,,,
40,000159.SZ,20001128,,,,,
41,000159.SZ,20001129,,,,,
42,000159.SZ,20001130,,,,,
43,000159.SZ,20001201,,,,,
44,000159.SZ,20001204,,,,,
45,000159.SZ,20001205,,,,,
46,000159.SZ,20001206,,,,,
47,000159.SZ,20001207,,,,,
48,000159.SZ,20001208,,,,,
49,000159.SZ,20001211,,,,,
50,000159.SZ,20001212,,,,,
51,000159.SZ,20001213,,,,,
52,000159.SZ,20001214,,,,,
53,000159.SZ,20001215,,,,,
54,000159.SZ,20001218,,,,,
55,000159.SZ,20001219,,,,,
56,000159.SZ,20001220,,,,,
57,000159.SZ,20001221,,,,,
58,000159.SZ,20001222,,,,,
59,000159.SZ,20001225,,,,,
60,000159.SZ,20001226,,,,,
61,000159.SZ,20001227,,,,,
62,000159.SZ,20001228,,,,,
63,000159.SZ,20001229,,,,,
64,000159.SZ,20010102,,,,,
65,000159.SZ,20010103,,,,,
66,000159.SZ,20010104,,,,,
67,000159.SZ,20010105,,,,,
68,000159.SZ,20010108,,,,,
69,000159.SZ,20010109,,,,,
70,000159.SZ,20010110,,,,,
71,000159.SZ,20010111,,,,,
72,000159.SZ,20010112,,,,,
73,000159.SZ,20010115,,,,,
74,000159.SZ,20010116,,,,,
75,000159.SZ,20010117,6.9097800000000005,,,,
76,000159.SZ,20010118,6.816420000000001,,,,
77,000159.SZ,20010119,6.77038,,,,
78,000159.SZ,20010205,6.711879999999999,,,,
79,000159.SZ,20010206,6.620399999999999,,,,
80,000159.SZ,20010207,6.51648,6.71313,,,
81,000159.SZ,20010208,6.39452,6.6054699999999995,,,
82,000159.SZ,20010209,6.27442,6.5224,,,
83,000159.SZ,20010213,6.21842,6.465150000000001,,,
84,000159.SZ,20010214,6.2072199999999995,6.413810000000001,,,
85,000159.SZ,20010215,6.21406,6.365270000000001,,,
86,000159.SZ,20010216,6.22278,6.308650000000002,,,
87,000159.SZ,20010219,6.222160000000001,6.248290000000002,,,
88,000159.SZ,20010220,6.2066,6.212510000000002,,,
89,000159.SZ,20010221,6.1313,6.169260000000001,,,
90,000159.SZ,20010222,6.05414,6.134100000000001,6.423615,,
91,000159.SZ,20010223,6.0112000000000005,6.116990000000001,6.36123,,
92,000159.SZ,20010226,5.97386,6.09801,6.310205,,
93,000159.SZ,20010227,5.948980000000001,6.077790000000001,6.27147,,
