,code,date,ma5,ma10,ma20,ma30,ma60
0,000036.SZ,20000530,,,,,
1,000036.SZ,20000531,,,,,
2,000036.SZ,20000601,,,,,
3,000036.SZ,20000602,,,,,
4,000036.SZ,20000605,,,,,
5,000036.SZ,20000606,,,,,
6,000036.SZ,20000607,,,,,
7,000036.SZ,20000608,,,,,
8,000036.SZ,20000609,,,,,
9,000036.SZ,20000612,,,,,
10,000036.SZ,20000613,,,,,
11,000036.SZ,20000614,,,,,
12,000036.SZ,20000615,,,,,
13,000036.SZ,20000616,,,,,
14,000036.SZ,20000619,,,,,
15,000036.SZ,20000620,,,,,
16,000036.SZ,20000621,,,,,
17,000036.SZ,20000622,,,,,
18,000036.SZ,20000623,,,,,
19,000036.SZ,20000626,,,,,
20,000036.SZ,20000627,,,,,
21,000036.SZ,20000628,,,,,
22,000036.SZ,20000629,,,,,
23,000036.SZ,20000630,,,,,
24,000036.SZ,20000703,,,,,
25,000036.SZ,20000704,,,,,
26,000036.SZ,20000705,,,,,
27,000036.SZ,20000706,,,,,
28,000036.SZ,20000707,,,,,
29,000036.SZ,20000710,,,,,
30,000036.SZ,20000711,,,,,
31,000036.SZ,20000712,,,,,
32,000036.SZ,20000713,,,,,
33,000036.SZ,20000714,,,,,
34,000036.SZ,20000717,,,,,
35,000036.SZ,20000718,,,,,
36,000036.SZ,20000719,,,,,
37,000036.SZ,20000720,,,,,
38,000036.SZ,20000721,,,,,
39,000036.SZ,20000724,,,,,
40,000036.SZ,20000725,,,,,
41,000036.SZ,20000726,,,,,
42,000036.SZ,20000727,,,,,
43,000036.SZ,20000728,,,,,
44,000036.SZ,20000731,,,,,
45,000036.SZ,20000801,,,,,
46,000036.SZ,20000802,,,,,
47,000036.SZ,20000803,,,,,
48,000036.SZ,20000804,,,,,
49,000036.SZ,20000807,,,,,
50,000036.SZ,20000808,,,,,
51,000036.SZ,20000809,,,,,
52,000036.SZ,20000810,,,,,
53,000036.SZ,20000811,,,,,
54,000036.SZ,20000814,,,,,
55,000036.SZ,20000815,,,,,
56,000036.SZ,20000816,,,,,
57,000036.SZ,20000817,,,,,
58,000036.SZ,20000818,,,,,
59,000036.SZ,20000821,,,,,
60,000036.SZ,20000822,,,,,
61,000036.SZ,20000823,,,,,
62,000036.SZ,20000824,,,,,
63,000036.SZ,20000825,,,,,
64,000036.SZ,20000828,,,,,
65,000036.SZ,20000829,,,,,
66,000036.SZ,20000830,,,,,
67,000036.SZ,20000831,,,,,
68,000036.SZ,20000901,,,,,
69,000036.SZ,20000904,,,,,
70,000036.SZ,20000905,,,,,
71,000036.SZ,20000906,,,,,
72,000036.SZ,20000907,,,,,
73,000036.SZ,20000908,,,,,
74,000036.SZ,20000911,,,,,
75,000036.SZ,20000912,,,,,
76,000036.SZ,20000913,,,,,
77,000036.SZ,20000914,,,,,
78,000036.SZ,20000915,,,,,
79,000036.SZ,20000918,,,,,
80,000036.SZ,20000919,,,,,
81,000036.SZ,20000920,,,,,
82,000036.SZ,20000921,,,,,
83,000036.SZ,20000922,,,,,
84,000036.SZ,20000925,,,,,
85,000036.SZ,20000927,,,,,
86,000036.SZ,20000928,,,,,
87,000036.SZ,20000929,,,,,
88,000036.SZ,20001009,,,,,
89,000036.SZ,20001010,,,,,
90,000036.SZ,20001011,,,,,
91,000036.SZ,20001012,,,,,
92,000036.SZ,20001013,,,,,
93,000036.SZ,20001016,,,,,
94,000036.SZ,20001017,,,,,
95,000036.SZ,20001018,,,,,
96,000036.SZ,20001019,,,,,
97,000036.SZ,20001020,,,,,
98,000036.SZ,20001023,,,,,
99,000036.SZ,20001024,,,,,
100,000036.SZ,20001025,,,,,
101,000036.SZ,20001027,,,,,
102,000036.SZ,20001030,,,,,
103,000036.SZ,20001031,,,,,
104,000036.SZ,20001101,,,,,
105,000036.SZ,20001102,,,,,
106,000036.SZ,20001103,,,,,
107,000036.SZ,20001106,,,,,
108,000036.SZ,20001107,,,,,
109,000036.SZ,20001108,,,,,
110,000036.SZ,20001109,,,,,
111,000036.SZ,20001110,,,,,
112,000036.SZ,20001113,,,,,
113,000036.SZ,20001114,,,,,
114,000036.SZ,20001115,,,,,
115,000036.SZ,20001116,,,,,
116,000036.SZ,20001117,,,,,
117,000036.SZ,20001120,,,,,
118,000036.SZ,20001121,,,,,
119,000036.SZ,20001122,,,,,
120,000036.SZ,20001123,,,,,
121,000036.SZ,20001124,,,,,
122,000036.SZ,20001127,,,,,
123,000036.SZ,20001128,,,,,
124,000036.SZ,20001129,,,,,
125,000036.SZ,20001130,,,,,
126,000036.SZ,20001201,,,,,
127,000036.SZ,20001204,,,,,
128,000036.SZ,20001205,,,,,
129,000036.SZ,20001206,,,,,
130,000036.SZ,20001207,,,,,
131,000036.SZ,20001208,,,,,
132,000036.SZ,20001211,,,,,
133,000036.SZ,20001212,,,,,
134,000036.SZ,20001213,,,,,
135,000036.SZ,20001214,,,,,
136,000036.SZ,20001215,,,,,
137,000036.SZ,20001218,,,,,
138,000036.SZ,20001219,,,,,
139,000036.SZ,20001220,,,,,
140,000036.SZ,20001221,,,,,
141,000036.SZ,20001222,,,,,
142,000036.SZ,20001225,,,,,
143,000036.SZ,20001226,,,,,
144,000036.SZ,20001227,,,,,
145,000036.SZ,20001228,,,,,
146,000036.SZ,20001229,,,,,
147,000036.SZ,20010102,,,,,
148,000036.SZ,20010103,,,,,
149,000036.SZ,20010104,,,,,
150,000036.SZ,20010105,,,,,
151,000036.SZ,20010108,,,,,
152,000036.SZ,20010109,,,,,
153,000036.SZ,20010110,,,,,
154,000036.SZ,20010111,,,,,
155,000036.SZ,20010112,,,,,
156,000036.SZ,20010115,,,,,
157,000036.SZ,20010116,,,,,
158,000036.SZ,20010117,1.8679,,,,
159,000036.SZ,20010118,1.8535999999999997,,,,
160,000036.SZ,20010119,1.8483199999999997,,,,
161,000036.SZ,20010205,1.8437999999999994,,,,
162,000036.SZ,20010206,1.8388999999999995,,,,
163,000036.SZ,20010207,1.8302399999999994,1.84907,,,
164,000036.SZ,20010208,1.8151599999999994,1.83438,,,
165,000036.SZ,20010209,1.8015999999999994,1.8249600000000001,,,
166,000036.SZ,20010212,1.7948199999999992,1.8193100000000002,,,
167,000036.SZ,20010213,1.7910399999999993,1.81497,,,
168,000036.SZ,20010214,1.786519999999999,1.80838,,,
169,000036.SZ,20010215,1.7940599999999993,1.8046099999999998,,,
170,000036.SZ,20010216,1.7921799999999994,1.7968899999999999,,,
171,000036.SZ,20010219,1.7985999999999993,1.7967099999999998,,,
172,000036.SZ,20010220,1.8016199999999993,1.7963299999999998,,,
173,000036.SZ,20010221,1.7959599999999996,1.7912399999999995,1.8201549999999997,,
174,000036.SZ,20010222,1.7895599999999994,1.7918099999999995,1.813095,,
175,000036.SZ,20010223,1.7895599999999994,1.7908699999999995,1.807915,,
176,000036.SZ,20010226,1.7884199999999997,1.7935099999999995,1.80641,,
177,000036.SZ,20010227,1.7918199999999995,1.7967199999999994,1.8058450000000001,,
178,000036.SZ,20010228,1.8057599999999994,1.8008599999999995,1.8046200000000003,,
179,000036.SZ,20010301,1.8144199999999995,1.8019899999999993,1.8033000000000001,,
180,000036.SZ,20010302,1.8223199999999995,1.805939999999999,1.801415,,
181,000036.SZ,20010305,1.8215599999999994,1.804989999999999,1.80085,,
182,000036.SZ,20010306,1.8192999999999995,1.8055599999999992,1.800945,,
183,000036.SZ,20010307,1.8125199999999997,1.8091399999999993,1.8001900000000002,1.8164833333333334,
184,000036.SZ,20010308,1.8106399999999998,1.8125299999999993,1.8021700000000003,1.8129066666666667,
185,000036.SZ,20010309,1.8072599999999999,1.8147899999999992,1.8028300000000002,1.8102066666666665,
186,000036.SZ,20010312,1.8193199999999998,1.8204399999999992,1.8069750000000002,1.8110866666666667,
187,000036.SZ,20010313,1.8249599999999997,1.8221299999999991,1.8094250000000003,1.8112733333333333,
188,000036.SZ,20010314,1.8358799999999995,1.8241999999999994,1.8125300000000002,1.8111466666666667,
189,000036.SZ,20010315,1.8388999999999995,1.8247699999999996,1.8133800000000004,1.8104566666666668,
190,000036.SZ,20010316,1.8494399999999995,1.8283499999999997,1.8171450000000005,1.8103933333333335,
191,000036.SZ,20010319,1.8501999999999996,1.8347599999999997,1.8198750000000004,1.8121533333333335,
192,000036.SZ,20010320,1.8675199999999996,1.8462399999999994,1.8259000000000003,1.8160433333333335,
193,000036.SZ,20010321,1.9032999999999993,1.8695899999999994,1.8393650000000004,1.8233233333333336,
194,000036.SZ,20010322,1.9462399999999995,1.8925699999999996,1.8525500000000001,1.8323033333333336,
195,000036.SZ,20010323,1.9677199999999995,1.9085799999999995,1.861685,1.8380800000000004,
196,000036.SZ,20010326,1.9880599999999997,1.9191299999999996,1.8697849999999998,1.8443600000000004,
197,000036.SZ,20010327,2.00162,1.9345699999999997,1.8783499999999997,1.8511400000000002,
198,000036.SZ,20010328,1.9944599999999997,1.9488799999999997,1.8865399999999994,1.8579800000000002,
199,000036.SZ,20010329,1.98994,1.9680899999999997,1.8964299999999994,1.86495,
200,000036.SZ,20010330,2.00274,1.9852299999999996,1.9067899999999995,1.8731733333333334,
201,000036.SZ,20010402,2.01366,2.0008599999999994,1.9178099999999993,1.8802033333333334,
202,000036.SZ,20010403,2.0147999999999997,2.008209999999999,1.9272249999999995,1.88667,
203,000036.SZ,20010404,2.0053999999999994,1.9999299999999995,1.9347599999999996,1.8928866666666668,
204,000036.SZ,20010405,1.9970999999999997,1.9935199999999995,1.9430449999999997,1.8995400000000002,
205,000036.SZ,20010406,1.9865599999999994,1.9946499999999996,1.9516149999999997,1.9060066666666666,
206,000036.SZ,20010409,1.9726199999999996,1.9931399999999997,1.9561349999999997,1.9109033333333334,
207,000036.SZ,20010410,1.9658399999999996,1.9903199999999994,1.9624449999999996,1.9156733333333333,
208,000036.SZ,20010411,1.9688399999999997,1.9871199999999996,1.9679999999999995,1.9200666666666666,
209,000036.SZ,20010412,1.96282,1.9799599999999995,1.9740249999999997,1.9242733333333333,
210,000036.SZ,20010413,1.95566,1.9711099999999995,1.9781699999999998,1.92823,
211,000036.SZ,20010416,1.9601799999999998,1.9663999999999995,1.9836299999999998,1.9340066666666667,
212,000036.SZ,20010417,1.9620599999999997,1.9639499999999994,1.9860799999999998,1.939466666666667,
213,000036.SZ,20010418,1.9661999999999995,1.9675199999999993,1.9837249999999997,1.94568,1.881081666666667
214,000036.SZ,20010419,1.9763599999999997,1.9695899999999995,1.9815549999999997,1.9518933333333335,1.8824000000000005
215,000036.SZ,20010420,1.9884199999999996,1.9720399999999993,1.983345,1.9584233333333334,1.8843150000000004
216,000036.SZ,20010423,2.0004799999999996,1.9803299999999997,1.986735,1.9642000000000002,1.8876433333333338
217,000036.SZ,20010424,2.0080199999999997,1.9850399999999997,1.98768,1.9699766666666667,1.8906250000000004
218,000036.SZ,20010425,2.0023799999999996,1.9842899999999997,1.985705,1.97343,1.8922883333333338
219,000036.SZ,20010426,1.98996,1.9831599999999998,1.98156,1.9770699999999999,1.893763333333334
220,000036.SZ,20010427,1.9756399999999998,1.98203,1.97657,1.9794566666666664,1.8949250000000006
221,000036.SZ,20010430,1.95152,1.9760000000000002,1.9712,1.9810866666666664,1.8966200000000006
222,000036.SZ,20010508,1.93268,1.9703500000000003,1.9671499999999997,1.9808366666666664,1.8984400000000006
223,000036.SZ,20010509,1.9232599999999997,1.9628200000000002,1.9651699999999999,1.9767566666666665,1.9000400000000006
224,000036.SZ,20010510,1.91648,1.9532200000000004,1.9614049999999998,1.9721099999999998,1.9022066666666673
225,000036.SZ,20010511,1.9112000000000002,1.9434200000000004,1.9577300000000002,1.9700366666666664,1.9040583333333339
226,000036.SZ,20010514,1.9070600000000002,1.9292900000000004,1.9548100000000002,1.9675866666666666,1.905973333333334
227,000036.SZ,20010515,1.9108200000000004,1.92175,1.953395,1.9657033333333334,1.9084216666666671
228,000036.SZ,20010516,1.9134600000000002,1.9183599999999998,1.951325,1.9632566666666666,1.910618333333334
229,000036.SZ,20010517,1.9145800000000002,1.9155299999999997,1.9493449999999999,1.9595500000000001,1.9122500000000004
230,000036.SZ,20010518,1.9145800000000002,1.9128899999999995,1.94746,1.9553433333333337,1.9142583333333336
231,000036.SZ,20010521,1.91534,1.9111999999999996,1.9436,1.9512000000000003,1.915701666666667
232,000036.SZ,20010522,1.90594,1.9083799999999997,1.939365,1.9475600000000002,1.9171150000000001
233,000036.SZ,20010523,1.89464,1.9040499999999994,1.933435,1.9447966666666667,1.9188416666666668
234,000036.SZ,20010524,1.8822200000000002,1.8983999999999994,1.9258100000000002,1.9404033333333335,1.9199716666666669
235,000036.SZ,20010525,1.87206,1.8933199999999992,1.9183700000000001,1.9362600000000003,1.9211333333333336
236,000036.SZ,20010528,1.8558600000000003,1.885599999999999,1.9074450000000003,1.9317400000000002,1.9213216666666668
237,000036.SZ,20010529,1.8430400000000002,1.874489999999999,1.89812,1.9270933333333333,1.9213833333333334
238,000036.SZ,20010530,1.83928,1.8669599999999993,1.89266,1.9232033333333334,1.921635
239,000036.SZ,20010531,1.8332600000000003,1.8577399999999993,1.886635,1.91881,1.9215416666666667
240,000036.SZ,20010601,1.8283600000000004,1.8502099999999995,1.8815500000000003,1.9150433333333332,1.9216366666666667
241,000036.SZ,20010604,1.8343800000000001,1.8451199999999992,1.8781600000000005,1.9107733333333334,1.92239
242,000036.SZ,20010605,1.8513400000000004,1.847189999999999,1.8777850000000005,1.90864,1.9240533333333334
243,000036.SZ,20010606,1.8588600000000004,1.8490699999999993,1.8765600000000002,1.9053133333333332,1.9254966666666669
244,000036.SZ,20010607,1.8727800000000001,1.853019999999999,1.8757100000000002,1.9015466666666667,1.9267200000000002
245,000036.SZ,20010608,1.8784200000000002,1.8533899999999992,1.873355,1.89671,1.9275666666666669
246,000036.SZ,20010611,1.8788,1.8565899999999993,1.871095,1.8904933333333334,1.9273466666666665
247,000036.SZ,20010612,1.8675000000000002,1.859419999999999,1.8669550000000001,1.8852200000000001,1.9275983333333333
248,000036.SZ,20010613,1.8705200000000002,1.864689999999999,1.8658250000000003,1.8833366666666669,1.9283833333333333
249,000036.SZ,20010614,1.8758000000000004,1.8742899999999991,1.8660150000000002,1.8825200000000002,1.929795
250,000036.SZ,20010615,1.8886200000000002,1.8835199999999994,1.866865,1.882206666666667,1.9308316666666667
251,000036.SZ,20010618,1.8939,1.8863499999999995,1.8657349999999997,1.8808900000000002,1.9309883333333333
252,000036.SZ,20010619,1.9014199999999999,1.8844599999999996,1.8658249999999996,1.88001,1.9304233333333334
253,000036.SZ,20010620,1.8961399999999997,1.8833299999999995,1.8661999999999996,1.8788166666666666,1.9277866666666668
254,000036.SZ,20010621,1.8908599999999995,1.8833299999999995,1.8681749999999995,1.87825,1.9251800000000003
255,000036.SZ,20010622,1.8882199999999998,1.8884199999999993,1.8709049999999994,1.8783766666666666,1.9242066666666668
256,000036.SZ,20010625,1.8961199999999998,1.8950099999999996,1.8757999999999995,1.8790666666666664,1.9233266666666669
257,000036.SZ,20010626,1.90706,1.9042399999999997,1.8818299999999997,1.8793833333333332,1.9225433333333333
258,000036.SZ,20010627,1.91912,1.9076299999999997,1.8861599999999996,1.8797599999999999,1.9215083333333332
259,000036.SZ,20010628,1.9251599999999995,1.9080099999999995,1.8911499999999997,1.880013333333333,1.9197816666666665
260,000036.SZ,20010629,1.9255399999999994,1.9068799999999992,1.8951999999999996,1.880203333333333,1.917773333333333
261,000036.SZ,20010703,1.9074599999999993,1.901789999999999,1.8940699999999993,1.877753333333333,1.9144766666666664
262,000036.SZ,20010704,1.8825999999999994,1.894829999999999,1.8896449999999994,1.8754933333333328,1.9115266666666666
263,000036.SZ,20010705,1.8648999999999993,1.892009999999999,1.8876699999999995,1.874803333333333,1.9098
264,000036.SZ,20010706,1.8501999999999996,1.8876799999999991,1.8855049999999998,1.8746766666666663,1.90754
265,000036.SZ,20010709,1.8324999999999996,1.8790199999999992,1.8837199999999998,1.8736099999999998,1.9049349999999998
266,000036.SZ,20010710,1.8324999999999996,1.8699799999999989,1.8824949999999998,1.8738599999999999,1.9028
267,000036.SZ,20010711,1.8249599999999995,1.853779999999999,1.8790099999999998,1.87248,1.8997866666666667
268,000036.SZ,20010712,1.8091399999999993,1.837019999999999,1.8723249999999996,1.8697799999999998,1.8964916666666667
269,000036.SZ,20010713,1.7944599999999995,1.8223299999999991,1.8651699999999996,1.86821,1.89351
270,000036.SZ,20010716,1.7729799999999993,1.8027399999999993,1.8548099999999994,1.8643799999999997,1.889711666666667
271,000036.SZ,20010717,1.747759999999999,1.7901299999999996,1.8459599999999994,1.8594233333333328,1.8850983333333333
272,000036.SZ,20010718,1.7338199999999993,1.7793899999999998,1.8371099999999996,1.8528933333333328,1.8807666666666667
273,000036.SZ,20010719,1.7225199999999994,1.7658299999999998,1.8289199999999994,1.8470566666666661,1.876185
274,000036.SZ,20010720,1.7225199999999994,1.7584899999999997,1.8230849999999994,1.843166666666666,1.8723566666666664
275,000036.SZ,20010723,1.7270399999999995,1.75001,1.8145149999999994,1.8391499999999994,1.86793
276,000036.SZ,20010724,1.7292999999999996,1.7385300000000001,1.8042549999999995,1.834506666666666,1.8625
277,000036.SZ,20010725,1.7266599999999996,1.7302400000000002,1.7920099999999994,1.8294199999999994,1.8573200000000003
278,000036.SZ,20010726,1.7240199999999999,1.72327,1.7801449999999996,1.8226399999999994,1.8529883333333335
279,000036.SZ,20010727,1.7055599999999997,1.71404,1.7681849999999997,1.8147933333333328,1.8486566666666668
280,000036.SZ,20010730,1.6618600000000001,1.6944499999999998,1.748595,1.8013566666666663,1.8417816666666667
281,000036.SZ,20010731,1.6174,1.67335,1.7317399999999998,1.788423333333333,1.8346566666666668
282,000036.SZ,20010801,1.58426,1.6554599999999997,1.7174249999999998,1.7765599999999997,1.8282850000000002
283,000036.SZ,20010802,1.54622,1.6351199999999995,1.7004749999999997,1.7643199999999999,1.8215683333333332
284,000036.SZ,20010803,1.50892,1.6072399999999996,1.6828649999999996,1.7511366666666666,1.8146933333333333
285,000036.SZ,20010806,1.50366,1.5827599999999995,1.6663849999999996,1.7372633333333332,1.80782
286,000036.SZ,20010807,1.5081799999999999,1.5627899999999995,1.6506599999999998,1.7237666666666664,1.8014166666666667
287,000036.SZ,20010808,1.50668,1.5454699999999995,1.6378549999999996,1.7098299999999997,1.7946066666666665
288,000036.SZ,20010809,1.52098,1.5335999999999996,1.6284349999999996,1.6979633333333333,1.7888616666666664
289,000036.SZ,20010810,1.5402,1.5245599999999997,1.6192999999999997,1.6869766666666666,1.7834949999999996
290,000036.SZ,20010813,1.55978,1.5317199999999995,1.6130849999999999,1.6763033333333333,1.778253333333333
291,000036.SZ,20010814,1.56844,1.5383099999999996,1.6058299999999999,1.6672633333333333,1.7725083333333331
292,000036.SZ,20010815,1.57484,1.5407599999999997,1.5981099999999997,1.6585366666666665,1.7670149999999998
293,000036.SZ,20010816,1.56618,1.5435799999999997,1.5893499999999998,1.6481766666666666,1.7614899999999996
294,000036.SZ,20010817,1.55488,1.5475399999999997,1.5773899999999998,1.6377566666666665,1.7562166666666663
295,000036.SZ,20010820,1.5432,1.5514899999999998,1.5671249999999997,1.6280866666666662,1.750848333333333
296,000036.SZ,20010821,1.54208,1.5552599999999999,1.5590249999999997,1.6188599999999995,1.7463599999999995
297,000036.SZ,20010822,1.5363799999999999,1.5556099999999997,1.5505399999999998,1.6104399999999996,1.7414599999999996
298,000036.SZ,20010823,1.5367199999999996,1.5514499999999996,1.542525,1.602773333333333,1.7362766666666662
299,000036.SZ,20010824,1.5339999999999996,1.5444399999999996,1.5345,1.5943466666666666,1.731278333333333
300,000036.SZ,20010827,1.5190999999999995,1.5311499999999998,1.5314349999999999,1.5857733333333333,1.7250766666666664
301,000036.SZ,20010828,1.5004199999999996,1.5212499999999998,1.52978,1.5776366666666668,1.7185299999999997
302,000036.SZ,20010829,1.4870799999999995,1.5117299999999996,1.5262449999999999,1.569316666666667,1.7111049999999997
303,000036.SZ,20010830,1.4664999999999995,1.5016099999999997,1.5225950000000001,1.5601033333333338,1.7035799999999997
304,000036.SZ,20010831,1.4497199999999997,1.4918599999999995,1.5197,1.5488800000000007,1.696023333333333
305,000036.SZ,20010903,1.4401799999999996,1.4796399999999994,1.515565,1.537963333333334,1.6885566666666665
306,000036.SZ,20010904,1.4409399999999997,1.4706799999999993,1.5129700000000001,1.5295766666666673,1.6820416666666664
307,000036.SZ,20010905,1.4428399999999997,1.4649599999999992,1.510285,1.5220133333333339,1.6757166666666665
308,000036.SZ,20010906,1.4500799999999996,1.4582899999999992,1.5048700000000002,1.5144466666666674,1.668543333333333
309,000036.SZ,20010907,1.4504599999999996,1.450089999999999,1.497265,1.506363333333334,1.660578333333333
310,000036.SZ,20010910,1.4679999999999995,1.454089999999999,1.49262,1.505653333333334,1.6535049999999996
311,000036.SZ,20010911,1.4756199999999997,1.458279999999999,1.4897650000000002,1.5059466666666672,1.6471849999999995
312,000036.SZ,20010912,1.4698999999999995,1.456369999999999,1.4840500000000003,1.502953333333334,1.639756666666666
313,000036.SZ,20010913,1.4710399999999997,1.460559999999999,1.4810850000000002,1.5019166666666672,1.6331183333333326
314,000036.SZ,20010914,1.4878199999999997,1.469139999999999,1.4805000000000001,1.5028466666666673,1.6269916666666657
315,000036.SZ,20010917,1.4889599999999996,1.478479999999999,1.47906,1.5032033333333341,1.6202333333333323
316,000036.SZ,20010918,1.4954399999999997,1.485529999999999,1.478105,1.503823333333334,1.6137949999999992
317,000036.SZ,20010919,1.5137599999999996,1.4918299999999989,1.4783950000000001,1.5041333333333342,1.6069816666666659
318,000036.SZ,20010920,1.5210199999999996,1.4960299999999989,1.47716,1.501923333333334,1.5999433333333324
319,000036.SZ,20010921,1.5156799999999995,1.501749999999999,1.4759200000000001,1.4987600000000005,1.5928683333333324
320,000036.SZ,20010924,1.5069199999999996,1.4979399999999992,1.476015,1.494393333333334,1.5853483333333325
321,000036.SZ,20010925,1.4954799999999995,1.4954599999999991,1.4768700000000003,1.491663333333334,1.5794633333333323
322,000036.SZ,20010926,1.4752599999999996,1.4945099999999993,1.4754400000000003,1.4875366666666672,1.5730366666666658
323,000036.SZ,20010927,1.4603799999999996,1.4906999999999992,1.4756300000000002,1.4842900000000006,1.5662333333333325
324,000036.SZ,20010928,1.4519799999999996,1.483829999999999,1.4764850000000003,1.4816100000000005,1.5596833333333324
325,000036.SZ,20011008,1.4462599999999997,1.4765899999999992,1.4775350000000003,1.4782366666666673,1.5531616666666657
326,000036.SZ,20011009,1.4416999999999995,1.4685899999999994,1.4770600000000003,1.4749333333333339,1.5468966666666657
327,000036.SZ,20011010,1.4348399999999997,1.4550499999999993,1.4734400000000005,1.4706133333333338,1.5405266666666657
328,000036.SZ,20011011,1.4153999999999995,1.437889999999999,1.4669600000000005,1.4640700000000004,1.5334216666666658
329,000036.SZ,20011012,1.3993999999999995,1.425689999999999,1.4637200000000006,1.459176666666667,1.526761666666666
330,000036.SZ,20011015,1.3826199999999997,1.4144399999999993,1.4561900000000005,1.4554900000000004,1.520631666666666
331,000036.SZ,20011016,1.3597399999999997,1.4007199999999993,1.4480900000000005,1.451486666666667,1.514561666666666
332,000036.SZ,20011017,1.3460199999999998,1.3904299999999996,1.4424700000000006,1.4471033333333336,1.5082099999999992
333,000036.SZ,20011018,1.3387799999999996,1.3770899999999995,1.4338950000000004,1.4427833333333335,1.5014433333333328
334,000036.SZ,20011019,1.3143799999999997,1.3568899999999995,1.4203600000000005,1.43662,1.4927499999999996
335,000036.SZ,20011022,1.2796799999999997,1.3311499999999996,1.4038700000000006,1.42874,1.4833516666666662
336,000036.SZ,20011023,1.2712799999999997,1.3155099999999993,1.3920500000000007,1.4232099999999999,1.4763933333333328
337,000036.SZ,20011024,1.2781399999999998,1.3120799999999992,1.3835650000000004,1.4196533333333332,1.4708333333333325
338,000036.SZ,20011025,1.2800399999999998,1.3094099999999993,1.3736500000000005,1.4144433333333333,1.464444999999999
339,000036.SZ,20011026,1.2979599999999998,1.3061699999999994,1.3659300000000005,1.4112033333333331,1.4587833333333324
340,000036.SZ,20011029,1.33304,1.3063599999999993,1.3604000000000007,1.4062466666666666,1.455949999999999
341,000036.SZ,20011030,1.3406799999999999,1.3059799999999993,1.3533500000000005,1.40072,1.4533333333333325
342,000036.SZ,20011031,1.3509799999999998,1.314559999999999,1.3524950000000007,1.3998333333333333,1.4513933333333322
343,000036.SZ,20011101,1.3704199999999997,1.325229999999999,1.3511600000000006,1.3976733333333333,1.4497949999999988
344,000036.SZ,20011102,1.3879599999999999,1.342959999999999,1.3499250000000005,1.3945599999999998,1.4487033333333323
345,000036.SZ,20011105,1.4028399999999999,1.367939999999999,1.3495450000000004,1.391893333333333,1.4475483333333325
