,code,date,ma5,ma10,ma20,ma30,ma60
0,000498.SZ,19970609,,,,,
1,000498.SZ,19970610,,,,,
2,000498.SZ,19970611,,,,,
3,000498.SZ,19970612,,,,,
4,000498.SZ,19970613,3.29668,,,,
5,000498.SZ,19970616,3.2294399999999994,,,,
6,000498.SZ,19970617,3.1887999999999996,,,,
7,000498.SZ,19970618,3.1642799999999993,,,,
8,000498.SZ,19970619,3.1306599999999998,,,,
9,000498.SZ,19970620,3.0795199999999996,3.1881,,,
10,000498.SZ,19970623,2.9954599999999996,3.11245,,,
11,000498.SZ,19970624,2.9674399999999994,3.0781199999999997,,,
12,000498.SZ,19970625,2.9415199999999997,3.0529,,,
13,000498.SZ,19970626,2.9337999999999993,3.03223,,,
14,000498.SZ,19970627,2.8588399999999994,2.96918,,,
15,000498.SZ,19970702,2.7670599999999994,2.88126,,,
16,000498.SZ,19970703,2.6745999999999994,2.82102,,,
17,000498.SZ,19970704,2.5884399999999994,2.76498,,,
18,000498.SZ,19970707,2.4693599999999996,2.70158,,,
19,000498.SZ,19970708,2.3971999999999998,2.6280200000000002,2.90806,,
20,000498.SZ,19970709,2.3880999999999997,2.57758,2.8450149999999996,,
21,000498.SZ,19970710,2.3838799999999996,2.5292400000000006,2.80368,,
22,000498.SZ,19970711,2.4286999999999996,2.50857,2.780735,,
23,000498.SZ,19970714,2.5344799999999994,2.50192,2.7670749999999997,,
24,000498.SZ,19970715,2.6073399999999998,2.50227,2.735725,,
25,000498.SZ,19970716,2.6423599999999996,2.5152300000000003,2.698245,,
26,000498.SZ,19970717,2.6633799999999996,2.5236300000000007,2.672325,,
27,000498.SZ,19970718,2.63116,2.529930000000001,2.647455,,
28,000498.SZ,19970721,2.5779199999999998,2.556200000000001,2.62889,,
29,000498.SZ,19970722,2.559,2.583170000000001,2.605595,2.799763333333333,
30,000498.SZ,19970723,2.5604,2.6013800000000007,2.5894800000000004,2.763803333333333,
31,000498.SZ,19970724,2.5415,2.6024400000000005,2.5658400000000006,2.7365999999999997,
32,000498.SZ,19970725,2.5288999999999997,2.5800300000000007,2.5443000000000002,2.713833333333333,
33,000498.SZ,19970728,2.5281999999999996,2.5530600000000008,2.5274900000000002,2.6957366666666664,
34,000498.SZ,19970729,2.5106999999999995,2.5348500000000005,2.51856,2.668766666666666,
35,000498.SZ,19970730,2.5071999999999997,2.5338000000000007,2.524515,2.64343,
36,000498.SZ,19970731,2.5225999999999997,2.532050000000001,2.5278400000000003,2.6255666666666664,
37,000498.SZ,19970801,2.5506199999999994,2.5397600000000002,2.5348450000000007,2.611556666666666,
38,000498.SZ,19970804,2.5884399999999994,2.5583200000000006,2.5572600000000008,2.6053666666666664,
39,000498.SZ,19970805,2.6213599999999992,2.5660300000000005,2.574600000000001,2.5924066666666667,
40,000498.SZ,19970806,2.6171599999999993,2.5621800000000006,2.581780000000001,2.58038,
41,000498.SZ,19970807,2.6283799999999995,2.575490000000001,2.588965000000001,2.5690566666666665,
42,000498.SZ,19970808,2.6122599999999996,2.5814400000000015,2.5807350000000007,2.55668,
43,000498.SZ,19970811,2.5681399999999996,2.5782900000000013,2.5656750000000006,2.5444233333333335,
44,000498.SZ,19970812,2.5197999999999996,2.570580000000001,2.5527150000000005,2.5359,
45,000498.SZ,19970813,2.4868799999999998,2.552020000000001,2.5429100000000004,2.5336833333333333,
46,000498.SZ,19970814,2.4847599999999996,2.556570000000001,2.5443100000000003,2.537416666666666,
47,000498.SZ,19970815,2.4798599999999995,2.546060000000001,2.5429100000000004,2.538583333333333,
48,000498.SZ,19970818,2.4875599999999993,2.5278500000000013,2.5430850000000005,2.5474566666666663,
49,000498.SZ,19970819,2.5071799999999995,2.5134900000000013,2.5397600000000002,2.554229999999999,
50,000498.SZ,19970820,2.5519999999999996,2.5194400000000012,2.54081,2.5609999999999995,
51,000498.SZ,19970821,2.557619999999999,2.521190000000001,2.5483400000000005,2.5663733333333325,
52,000498.SZ,19970822,2.586339999999999,2.533100000000001,2.5572700000000004,2.5648566666666657,
53,000498.SZ,19970825,2.6255599999999992,2.556560000000001,2.5674250000000005,2.562636666666666,
54,000498.SZ,19970826,2.6724999999999994,2.5898400000000015,2.58021,2.565089999999999,
55,000498.SZ,19970827,2.7005399999999993,2.626270000000001,2.5891450000000003,2.5706966666666657,
56,000498.SZ,19970828,2.71594,2.6367800000000012,2.5966750000000003,2.5751333333333326,
57,000498.SZ,19970829,2.7488599999999996,2.6676000000000015,2.60683,2.584473333333333,
58,000498.SZ,19970901,2.7733800000000004,2.6994700000000016,2.61366,2.5952133333333327,
59,000498.SZ,19970902,2.78948,2.730990000000001,2.62224,2.603503333333333,2.7016333333333327
60,000498.SZ,19970903,2.8125799999999996,2.7565600000000012,2.638,2.612726666666666,2.6882649999999995
61,000498.SZ,19970904,2.8406,2.778270000000002,2.64973,2.624983333333333,2.680791666666666
62,000498.SZ,19970905,2.8329,2.7908800000000014,2.6619900000000003,2.6351399999999994,2.674486666666666
63,000498.SZ,19970908,2.8230999999999997,2.7982400000000016,2.6774,2.6443633333333327,2.670049999999999
64,000498.SZ,19970909,2.8084,2.7989400000000013,2.69439,2.65312,2.6609433333333325
65,000498.SZ,19970910,2.7958,2.804190000000001,2.71523,2.6608266666666665,2.652128333333332
66,000498.SZ,19970911,2.7782999999999998,2.809450000000001,2.723115,2.6676,2.6465833333333317
67,000498.SZ,19970912,2.7509799999999993,2.791940000000001,2.72977,2.668533333333334,2.6400449999999984
68,000498.SZ,19970915,2.7005399999999993,2.761820000000001,2.730645,2.6630466666666672,2.634206666666665
69,000498.SZ,19970916,2.6605999999999996,2.7345000000000006,2.7327450000000004,2.6596600000000006,2.6260333333333317
70,000498.SZ,19970917,2.61226,2.7040300000000004,2.7302950000000004,2.66001,2.620194999999998
71,000498.SZ,19970918,2.5765199999999995,2.6774100000000005,2.72784,2.658956666666667,2.6140066666666653
72,000498.SZ,19970919,2.5709199999999996,2.6609500000000006,2.725915,2.661643333333333,2.6091616666666653
73,000498.SZ,19970922,2.5498999999999996,2.62522,2.71173,2.6600066666666664,2.602214999999999
74,000498.SZ,19970923,2.5008599999999994,2.5807300000000004,2.6898350000000004,2.656503333333333,2.596201666666665
75,000498.SZ,19970924,2.4798399999999994,2.5460500000000006,2.6751200000000006,2.6588366666666667,2.5962599999999982
