,code,date,ma5,ma10,ma20,ma30,ma60
0,000058.SZ,19981106,,,,,
1,000058.SZ,19981109,,,,,
2,000058.SZ,19981110,,,,,
3,000058.SZ,19981111,,,,,
4,000058.SZ,19981112,,,,,
5,000058.SZ,19981113,,,,,
6,000058.SZ,19981116,,,,,
7,000058.SZ,19981117,,,,,
8,000058.SZ,19981118,,,,,
9,000058.SZ,19981119,,,,,
10,000058.SZ,19981120,,,,,
11,000058.SZ,19981123,,,,,
12,000058.SZ,19981124,,,,,
13,000058.SZ,19981125,,,,,
14,000058.SZ,19981126,,,,,
15,000058.SZ,19981127,,,,,
16,000058.SZ,19981130,,,,,
17,000058.SZ,19981201,,,,,
18,000058.SZ,19981202,,,,,
19,000058.SZ,19981203,,,,,
20,000058.SZ,19981204,,,,,
21,000058.SZ,19981207,,,,,
22,000058.SZ,19981208,,,,,
23,000058.SZ,19981209,,,,,
24,000058.SZ,19981210,,,,,
25,000058.SZ,19981211,,,,,
26,000058.SZ,19981214,,,,,
27,000058.SZ,19981215,,,,,
28,000058.SZ,19981216,,,,,
29,000058.SZ,19981217,,,,,
30,000058.SZ,19981218,,,,,
31,000058.SZ,19981221,,,,,
32,000058.SZ,19981222,,,,,
33,000058.SZ,19981223,,,,,
34,000058.SZ,19981224,,,,,
35,000058.SZ,19981225,,,,,
36,000058.SZ,19981228,,,,,
37,000058.SZ,19981229,,,,,
38,000058.SZ,19981230,,,,,
39,000058.SZ,19981231,,,,,
40,000058.SZ,19990104,,,,,
41,000058.SZ,19990105,,,,,
42,000058.SZ,19990106,,,,,
43,000058.SZ,19990107,,,,,
44,000058.SZ,19990108,,,,,
45,000058.SZ,19990111,,,,,
46,000058.SZ,19990112,,,,,
47,000058.SZ,19990113,,,,,
48,000058.SZ,19990114,,,,,
49,000058.SZ,19990115,,,,,
50,000058.SZ,19990118,,,,,
51,000058.SZ,19990119,,,,,
52,000058.SZ,19990120,,,,,
53,000058.SZ,19990121,,,,,
54,000058.SZ,19990122,,,,,
55,000058.SZ,19990125,,,,,
56,000058.SZ,19990126,,,,,
57,000058.SZ,19990127,,,,,
58,000058.SZ,19990128,,,,,
59,000058.SZ,19990129,,,,,
