,speed5,speed10,speed20,speed30,speed60,code,date
0,,,,,,000090.SZ,20000629
1,,,,,,000090.SZ,20000630
2,,,,,,000090.SZ,20000703
3,,,,,,000090.SZ,20000704
4,,,,,,000090.SZ,20000705
5,,,,,,000090.SZ,20000706
6,,,,,,000090.SZ,20000707
7,,,,,,000090.SZ,20000710
8,,,,,,000090.SZ,20000712
9,,,,,,000090.SZ,20000713
10,,,,,,000090.SZ,20000714
11,,,,,,000090.SZ,20000717
12,,,,,,000090.SZ,20000718
13,,,,,,000090.SZ,20000719
14,,,,,,000090.SZ,20000720
15,,,,,,000090.SZ,20000721
16,,,,,,000090.SZ,20000724
17,,,,,,000090.SZ,20000725
18,,,,,,000090.SZ,20000726
19,,,,,,000090.SZ,20000727
20,,,,,,000090.SZ,20000728
21,,,,,,000090.SZ,20000731
22,,,,,,000090.SZ,20000801
23,,,,,,000090.SZ,20000802
24,,,,,,000090.SZ,20000803
25,,,,,,000090.SZ,20000804
26,,,,,,000090.SZ,20000807
27,,,,,,000090.SZ,20000808
28,,,,,,000090.SZ,20000809
29,,,,,,000090.SZ,20000810
30,,,,,,000090.SZ,20000811
31,,,,,,000090.SZ,20000814
32,,,,,,000090.SZ,20000815
33,,,,,,000090.SZ,20000816
34,,,,,,000090.SZ,20000817
35,,,,,,000090.SZ,20000818
36,,,,,,000090.SZ,20000821
37,,,,,,000090.SZ,20000822
38,,,,,,000090.SZ,20000823
39,,,,,,000090.SZ,20000824
40,,,,,,000090.SZ,20000825
41,,,,,,000090.SZ,20000828
42,,,,,,000090.SZ,20000829
43,,,,,,000090.SZ,20000830
44,,,,,,000090.SZ,20000831
45,,,,,,000090.SZ,20000901
46,,,,,,000090.SZ,20000904
47,,,,,,000090.SZ,20000905
48,,,,,,000090.SZ,20000906
49,,,,,,000090.SZ,20000907
50,,,,,,000090.SZ,20000908
51,,,,,,000090.SZ,20000911
52,,,,,,000090.SZ,20000912
53,,,,,,000090.SZ,20000913
54,,,,,,000090.SZ,20000914
55,,,,,,000090.SZ,20000915
56,,,,,,000090.SZ,20000918
57,,,,,,000090.SZ,20000919
58,,,,,,000090.SZ,20000920
59,,,,,,000090.SZ,20000921
60,,,,,,000090.SZ,20000922
61,,,,,,000090.SZ,20000925
62,,,,,,000090.SZ,20000926
63,,,,,,000090.SZ,20000927
64,,,,,,000090.SZ,20000928
65,,,,,,000090.SZ,20000929
66,,,,,,000090.SZ,20001009
67,,,,,,000090.SZ,20001010
68,,,,,,000090.SZ,20001011
69,,,,,,000090.SZ,20001012
70,,,,,,000090.SZ,20001013
71,,,,,,000090.SZ,20001016
72,,,,,,000090.SZ,20001017
73,,,,,,000090.SZ,20001018
74,,,,,,000090.SZ,20001019
75,,,,,,000090.SZ,20001020
76,,,,,,000090.SZ,20001023
77,,,,,,000090.SZ,20001024
78,,,,,,000090.SZ,20001025
79,,,,,,000090.SZ,20001026
80,,,,,,000090.SZ,20001027
81,,,,,,000090.SZ,20001030
82,,,,,,000090.SZ,20001031
83,,,,,,000090.SZ,20001101
84,,,,,,000090.SZ,20001102
85,,,,,,000090.SZ,20001103
86,,,,,,000090.SZ,20001106
87,,,,,,000090.SZ,20001107
88,,,,,,000090.SZ,20001108
89,,,,,,000090.SZ,20001109
90,,,,,,000090.SZ,20001110
91,,,,,,000090.SZ,20001113
92,,,,,,000090.SZ,20001114
93,,,,,,000090.SZ,20001115
94,,,,,,000090.SZ,20001116
95,,,,,,000090.SZ,20001117
96,,,,,,000090.SZ,20001120
97,,,,,,000090.SZ,20001121
98,,,,,,000090.SZ,20001122
99,,,,,,000090.SZ,20001123
100,,,,,,000090.SZ,20001124
101,,,,,,000090.SZ,20001127
102,,,,,,000090.SZ,20001128
103,,,,,,000090.SZ,20001129
104,,,,,,000090.SZ,20001130
105,,,,,,000090.SZ,20001201
106,,,,,,000090.SZ,20001204
107,,,,,,000090.SZ,20001205
108,,,,,,000090.SZ,20001206
109,,,,,,000090.SZ,20001207
110,,,,,,000090.SZ,20001208
111,,,,,,000090.SZ,20001211
112,,,,,,000090.SZ,20001212
113,,,,,,000090.SZ,20001213
114,,,,,,000090.SZ,20001214
115,,,,,,000090.SZ,20001215
116,,,,,,000090.SZ,20001218
117,,,,,,000090.SZ,20001219
118,,,,,,000090.SZ,20001220
119,,,,,,000090.SZ,20001221
120,,,,,,000090.SZ,20001222
121,,,,,,000090.SZ,20001225
122,,,,,,000090.SZ,20001226
123,,,,,,000090.SZ,20001227
124,,,,,,000090.SZ,20001228
125,,,,,,000090.SZ,20001229
126,,,,,,000090.SZ,20010102
127,,,,,,000090.SZ,20010103
128,,,,,,000090.SZ,20010104
129,,,,,,000090.SZ,20010105
130,,,,,,000090.SZ,20010108
131,,,,,,000090.SZ,20010109
132,,,,,,000090.SZ,20010110
133,,,,,,000090.SZ,20010111
134,,,,,,000090.SZ,20010112
135,,,,,,000090.SZ,20010115
136,,,,,,000090.SZ,20010116
137,,,,,,000090.SZ,20010117
138,0.936620709060214,,,,,000090.SZ,20010118
139,0.9688422550240084,,,,,000090.SZ,20010119
140,0.975132294711912,,,,,000090.SZ,20010205
141,0.9450468119749842,,,,,000090.SZ,20010206
142,0.9467860110280232,,,,,000090.SZ,20010207
143,0.9042057829515584,0.8468978615644345,,,,000090.SZ,20010208
144,0.9110099489702266,0.8826249333096212,,,,000090.SZ,20010209
145,0.9325642290615156,0.9093734966510009,,,,000090.SZ,20010212
146,0.984611167671705,0.9305036450431113,,,,000090.SZ,20010213
147,1.007579081734413,0.9539617795906035,,,,000090.SZ,20010214
148,1.0331824411312762,0.9342095381149079,,,,000090.SZ,20010215
149,0.9851702599234334,0.8974999082198319,,,,000090.SZ,20010216
150,1.0123707984048183,0.9441007931387804,,,,000090.SZ,20010219
151,0.9803141777689401,0.9652282872582034,,,,000090.SZ,20010220
152,0.9613207173680668,0.9686066456579839,,,,000090.SZ,20010221
153,0.9739930862609534,1.0063125545080773,0.8522439504783342,,,000090.SZ,20010222
154,0.9968912340982533,0.9821075962119685,0.8668326516094611,,,000090.SZ,20010223
155,1.0051049119704156,1.0175388622120942,0.9253228731080931,,,000090.SZ,20010226
156,1.003083164300203,0.9833366474448201,0.914998334751878,,,000090.SZ,20010227
157,1.0428712626637016,1.0025337503464113,0.9563788805801042,,,000090.SZ,20010228
158,1.0335107919607116,1.0066323659458156,0.9404055576417574,,,000090.SZ,20010301
159,1.0406220507980797,1.0373870004499528,0.9310547376922794,,,000090.SZ,20010302
160,1.0101579684063187,1.0153147359112469,0.9585594474592994,,,000090.SZ,20010305
161,1.0138720375313435,1.016997971602434,0.9816352102748845,,,000090.SZ,20010306
162,0.9934841843383485,1.036076105757351,1.0035502014440145,,,000090.SZ,20010307
163,1.0157329393443275,1.0497709545623375,1.0563976909340087,0.8946609454136184,,000090.SZ,20010308
164,1.0095027798588385,1.0505108530630667,1.031714688696353,0.9106171083051752,,000090.SZ,20010309
165,1.0432321152856407,1.0538292341531692,1.0723121998860585,0.975132294711912,,000090.SZ,20010312
166,1.028840400494635,1.043112513144059,1.0257307615828197,0.9544462124856604,,000090.SZ,20010313
167,1.0292551077192145,1.0225486711685028,1.0251395542182984,0.9779439534708059,,000090.SZ,20010314
168,1.0249243228368126,1.0410493950405302,1.047954015596109,0.9790086368757039,,000090.SZ,20010315
169,1.006444808999297,1.016008832459288,1.0539943551355995,0.9459598369984215,,000090.SZ,20010316
170,0.9826572046601647,1.0251395542182984,1.040839295763325,0.9826572046601647,,000090.SZ,20010319
171,1.0074053970223324,1.0364593721329132,1.0540770791075051,1.017425013705067,,000090.SZ,20010320
172,1.0151772611415772,1.0448763812703712,1.0825714521044394,1.048585902907974,,000090.SZ,20010321
173,1.0224003682252312,1.0478830050713528,1.100037142503405,1.1069811869263675,,000090.SZ,20010322
174,1.0206853727636123,1.02726349503945,1.07915145049444,1.0598428369937538,,000090.SZ,20010323
175,1.0142117865142504,0.996622519069485,1.0502699460107978,1.0686904858793846,,000090.SZ,20010326
176,1.0229380748951238,1.0305133374689825,1.0749413572757422,1.0570292304633129,,000090.SZ,20010327
177,1.02609654962529,1.0416698849154244,1.0651581566165145,1.0678570014648243,,000090.SZ,20010328
178,0.9947852185331082,1.0170687737332669,1.0588188316096314,1.0658413055711875,,000090.SZ,20010329
179,0.9985551330798479,1.019210618232623,1.0355269902606365,1.0742422383114492,,000090.SZ,20010330
180,1.005330896352144,1.0196184444272804,1.0452511975929373,1.0612589436449875,,000090.SZ,20010402
181,0.9837841905263552,1.0063503059692875,1.0430412062706929,1.0607707910750508,,000090.SZ,20010403
182,0.9463537611685761,0.9710503290599917,1.0146275538596072,1.0512313647969689,,000090.SZ,20010404
183,0.9664730728616684,0.9614331269930594,1.0074694342886348,1.0576121497255582,,000090.SZ,20010405
184,0.9680907775493109,0.9666920152091256,0.9930474181704555,1.0432070903943211,,000090.SZ,20010406
185,0.9615180668131202,0.9666438199680147,0.9633789988994725,1.0152369526094782,,000090.SZ,20010409
186,0.9791188618632402,0.963241656947214,0.9926333746898263,1.035428294103373,,000090.SZ,20010410
187,1.02832406174097,0.9731583435287139,1.0137097397080403,1.0365675472890257,,000090.SZ,20010411
188,1.053498263550162,1.0181777040277569,1.035556748878064,1.0780657269496465,,000090.SZ,20010412
189,1.0579373820012588,1.024179422740081,1.0438545426320487,1.060565435116912,,000090.SZ,20010413
190,1.0774836524068383,1.0360199984849632,1.0563450992507917,1.0829011441466407,,000090.SZ,20010416
191,1.0797984532458402,1.057251032583754,1.0639649001270062,1.1027563923570944,,000090.SZ,20010417
192,1.0425540020572213,1.0720833659797855,1.041046905314414,1.0877653231576436,,000090.SZ,20010418
193,0.9943699533298762,1.0475670191594804,1.0071656349652973,1.055391752172033,0.9442177827799663,000090.SZ,20010419
194,0.9830092575380152,1.0399622404027689,1.0053231939163498,1.0327318178267322,0.9404232616041258,000090.SZ,20010420
195,0.9559463312982122,1.0300165445521152,0.9956591272561115,0.9922963075405107,0.9676201754061354,000090.SZ,20010423
196,0.9499728703201302,1.0257792359971876,0.9880732909439782,1.0182227047146402,0.9718388039817932,000090.SZ,20010424
197,0.9397062047796536,0.9796944645510306,0.9533978422867313,0.9931258206534332,0.9712213913437571,000090.SZ,20010425
198,0.9555613499217761,0.95018149492555,0.9674536129129582,0.9839668597292011,0.9633120540743522,000090.SZ,20010427
199,0.9937594553706506,0.9768747443952857,1.0004950118041276,1.0197151395195403,0.964609567164727,000090.SZ,20010430
200,1.0038626281168732,0.9596387964757064,0.9942049844708734,1.0137097397080403,0.9961291791582861,000090.SZ,20010508
201,0.9879293275455031,0.9385060589618376,0.9922364999235124,0.9985375052919216,1.0159370350066568,000090.SZ,20010509
202,1.005910717063307,0.9452605422787401,1.013398103894069,0.9840605622551072,1.0318720331884002,000090.SZ,20010510
203,1.0207772970023,0.9754153318930193,1.0218129316736253,0.982404802100919,1.0875036338718385,000090.SZ,20010511
204,1.0140057088487155,1.0076777609682301,1.0479468219005663,1.013041825095057,1.0736651219020752,000090.SZ,20010514
205,1.0483446988456704,1.0523940645556065,1.0839832978807216,1.047825755844947,1.11980141613087,000090.SZ,20010515
206,1.0567354018115243,1.0439798949051862,1.0708928989922661,1.0315286504383159,1.0903559355736727,000090.SZ,20010516
207,1.0574068346992422,1.0636568673199565,1.0420587450950514,1.0140881622363105,1.0829011441466407,000090.SZ,20010517
208,1.0363553043611091,1.0578879663197287,1.0051855693014295,1.0234575350731634,1.0908433153790498,000090.SZ,20010518
209,1.0361821116240664,1.0506945765937203,1.0263969959475034,1.051214682811667,1.1292592138094653,000090.SZ,20010521
210,0.9926230103931972,1.040611070897939,0.9986107556757943,1.0345807135823044,1.0979580352118337,000090.SZ,20010522
211,0.9768391873655032,1.032260551165928,0.9687827816965093,1.024246596297996,1.0864908722109534,000090.SZ,20010523
212,0.9842430446386137,1.0407453224060614,0.9837754878316158,1.0546893363629242,1.1087225105016063,000090.SZ,20010524
