,speed5,speed10,speed20,speed30,speed60,code,date
0,,,,,,000035.SZ,19960530
1,,,,,,000035.SZ,19960531
2,,,,,,000035.SZ,19960603
3,,,,,,000035.SZ,19960604
4,,,,,,000035.SZ,19960605
5,,,,,,000035.SZ,19960606
6,,,,,,000035.SZ,19960607
7,,,,,,000035.SZ,19960610
8,,,,,,000035.SZ,19960611
9,,,,,,000035.SZ,19960612
10,,,,,,000035.SZ,19960613
11,,,,,,000035.SZ,19960614
12,,,,,,000035.SZ,19960617
13,,,,,,000035.SZ,19960618
14,,,,,,000035.SZ,19960619
15,,,,,,000035.SZ,19960620
16,,,,,,000035.SZ,19960621
17,,,,,,000035.SZ,19960624
18,,,,,,000035.SZ,19960625
19,,,,,,000035.SZ,19960626
20,,,,,,000035.SZ,19960627
21,,,,,,000035.SZ,19960628
22,,,,,,000035.SZ,19960701
23,,,,,,000035.SZ,19960702
24,,,,,,000035.SZ,19960703
25,,,,,,000035.SZ,19960704
26,,,,,,000035.SZ,19960705
27,,,,,,000035.SZ,19960708
28,,,,,,000035.SZ,19960709
29,,,,,,000035.SZ,19960710
30,,,,,,000035.SZ,19960711
31,,,,,,000035.SZ,19960712
32,,,,,,000035.SZ,19960715
33,,,,,,000035.SZ,19960716
34,,,,,,000035.SZ,19960717
35,,,,,,000035.SZ,19960718
36,,,,,,000035.SZ,19960719
37,,,,,,000035.SZ,19960722
38,,,,,,000035.SZ,19960723
39,,,,,,000035.SZ,19960724
40,,,,,,000035.SZ,19960725
41,,,,,,000035.SZ,19960726
42,,,,,,000035.SZ,19960729
43,,,,,,000035.SZ,19960730
44,,,,,,000035.SZ,19960731
45,,,,,,000035.SZ,19960801
46,,,,,,000035.SZ,19960802
47,,,,,,000035.SZ,19960805
48,,,,,,000035.SZ,19960806
49,,,,,,000035.SZ,19960807
50,,,,,,000035.SZ,19960808
51,,,,,,000035.SZ,19960809
52,,,,,,000035.SZ,19960812
53,,,,,,000035.SZ,19960813
54,,,,,,000035.SZ,19960814
55,,,,,,000035.SZ,19960815
56,,,,,,000035.SZ,19960816
57,,,,,,000035.SZ,19960819
58,,,,,,000035.SZ,19960820
59,,,,,,000035.SZ,19960821
60,,,,,,000035.SZ,19960822
61,,,,,,000035.SZ,19960823
62,,,,,,000035.SZ,19960826
63,,,,,,000035.SZ,19960827
64,,,,,,000035.SZ,19960828
65,,,,,,000035.SZ,19960829
66,,,,,,000035.SZ,19960830
67,,,,,,000035.SZ,19960902
68,,,,,,000035.SZ,19960903
69,,,,,,000035.SZ,19960904
70,,,,,,000035.SZ,19960905
71,,,,,,000035.SZ,19960906
72,,,,,,000035.SZ,19960909
73,,,,,,000035.SZ,19960910
74,,,,,,000035.SZ,19960911
75,,,,,,000035.SZ,19960912
76,,,,,,000035.SZ,19960913
77,,,,,,000035.SZ,19960916
78,,,,,,000035.SZ,19960917
79,,,,,,000035.SZ,19960918
80,,,,,,000035.SZ,19960919
81,,,,,,000035.SZ,19960920
82,,,,,,000035.SZ,19960923
83,,,,,,000035.SZ,19960924
84,,,,,,000035.SZ,19960925
85,,,,,,000035.SZ,19960926
86,,,,,,000035.SZ,19960927
87,,,,,,000035.SZ,19961003
88,,,,,,000035.SZ,19961004
89,,,,,,000035.SZ,19961007
90,,,,,,000035.SZ,19961008
91,,,,,,000035.SZ,19961009
92,,,,,,000035.SZ,19961010
93,,,,,,000035.SZ,19961011
94,,,,,,000035.SZ,19961014
95,,,,,,000035.SZ,19961015
96,,,,,,000035.SZ,19961016
97,,,,,,000035.SZ,19961017
98,,,,,,000035.SZ,19961018
99,,,,,,000035.SZ,19961021
100,,,,,,000035.SZ,19961022
101,,,,,,000035.SZ,19961023
102,,,,,,000035.SZ,19961024
103,,,,,,000035.SZ,19961025
104,,,,,,000035.SZ,19961028
105,,,,,,000035.SZ,19961029
106,,,,,,000035.SZ,19961030
107,,,,,,000035.SZ,19961031
108,,,,,,000035.SZ,19961101
109,,,,,,000035.SZ,19961104
110,,,,,,000035.SZ,19961105
111,,,,,,000035.SZ,19961106
112,,,,,,000035.SZ,19961107
113,,,,,,000035.SZ,19961108
114,,,,,,000035.SZ,19961111
115,,,,,,000035.SZ,19961112
116,,,,,,000035.SZ,19961113
117,,,,,,000035.SZ,19961114
118,,,,,,000035.SZ,19961115
119,,,,,,000035.SZ,19961118
120,,,,,,000035.SZ,19961119
121,,,,,,000035.SZ,19961120
122,,,,,,000035.SZ,19961121
123,,,,,,000035.SZ,19961122
124,,,,,,000035.SZ,19961125
125,,,,,,000035.SZ,19961126
126,,,,,,000035.SZ,19961127
127,,,,,,000035.SZ,19961128
128,,,,,,000035.SZ,19961129
129,,,,,,000035.SZ,19961202
130,,,,,,000035.SZ,19961203
131,,,,,,000035.SZ,19961204
132,,,,,,000035.SZ,19961205
133,,,,,,000035.SZ,19961206
134,,,,,,000035.SZ,19961209
135,,,,,,000035.SZ,19961210
136,,,,,,000035.SZ,19961211
137,,,,,,000035.SZ,19961212
138,,,,,,000035.SZ,19961213
139,,,,,,000035.SZ,19961216
140,,,,,,000035.SZ,19961217
141,,,,,,000035.SZ,19961218
142,,,,,,000035.SZ,19961219
143,,,,,,000035.SZ,19961220
144,,,,,,000035.SZ,19961223
145,,,,,,000035.SZ,19961224
146,,,,,,000035.SZ,19961225
147,,,,,,000035.SZ,19961226
148,,,,,,000035.SZ,19961227
149,,,,,,000035.SZ,19961230
150,,,,,,000035.SZ,19961231
151,,,,,,000035.SZ,19970102
152,,,,,,000035.SZ,19970103
153,,,,,,000035.SZ,19970106
154,,,,,,000035.SZ,19970107
155,,,,,,000035.SZ,19970108
156,,,,,,000035.SZ,19970109
157,,,,,,000035.SZ,19970110
158,,,,,,000035.SZ,19970113
159,,,,,,000035.SZ,19970114
160,,,,,,000035.SZ,19970115
161,,,,,,000035.SZ,19970116
162,,,,,,000035.SZ,19970117
163,,,,,,000035.SZ,19970120
164,,,,,,000035.SZ,19970121
165,,,,,,000035.SZ,19970122
166,,,,,,000035.SZ,19970123
167,,,,,,000035.SZ,19970124
168,,,,,,000035.SZ,19970127
