,speed5,speed10,speed20,speed30,speed60,code,date
0,,,,,,000301.SZ,20000529
1,,,,,,000301.SZ,20000530
2,,,,,,000301.SZ,20000531
3,,,,,,000301.SZ,20000601
4,,,,,,000301.SZ,20000602
5,,,,,,000301.SZ,20000605
6,,,,,,000301.SZ,20000606
7,,,,,,000301.SZ,20000607
8,,,,,,000301.SZ,20000608
9,,,,,,000301.SZ,20000609
10,,,,,,000301.SZ,20000612
11,,,,,,000301.SZ,20000613
12,,,,,,000301.SZ,20000614
13,,,,,,000301.SZ,20000615
14,,,,,,000301.SZ,20000616
15,,,,,,000301.SZ,20000619
16,,,,,,000301.SZ,20000620
17,,,,,,000301.SZ,20000621
18,,,,,,000301.SZ,20000622
19,,,,,,000301.SZ,20000623
20,,,,,,000301.SZ,20000626
21,,,,,,000301.SZ,20000627
22,,,,,,000301.SZ,20000628
23,,,,,,000301.SZ,20000629
24,,,,,,000301.SZ,20000630
25,,,,,,000301.SZ,20000703
26,,,,,,000301.SZ,20000704
27,,,,,,000301.SZ,20000705
28,,,,,,000301.SZ,20000706
29,,,,,,000301.SZ,20000707
30,,,,,,000301.SZ,20000710
31,,,,,,000301.SZ,20000711
32,,,,,,000301.SZ,20000712
33,,,,,,000301.SZ,20000713
34,,,,,,000301.SZ,20000714
35,,,,,,000301.SZ,20000717
36,,,,,,000301.SZ,20000718
37,,,,,,000301.SZ,20000719
38,,,,,,000301.SZ,20000720
39,,,,,,000301.SZ,20000721
40,,,,,,000301.SZ,20000724
41,,,,,,000301.SZ,20000725
42,,,,,,000301.SZ,20000726
43,,,,,,000301.SZ,20000727
44,,,,,,000301.SZ,20000728
45,,,,,,000301.SZ,20000731
46,,,,,,000301.SZ,20000801
47,,,,,,000301.SZ,20000802
48,,,,,,000301.SZ,20000803
49,,,,,,000301.SZ,20000804
50,,,,,,000301.SZ,20000807
51,,,,,,000301.SZ,20000808
52,,,,,,000301.SZ,20000809
53,,,,,,000301.SZ,20000810
54,,,,,,000301.SZ,20000811
55,,,,,,000301.SZ,20000814
56,,,,,,000301.SZ,20000815
57,,,,,,000301.SZ,20000816
58,,,,,,000301.SZ,20000817
59,,,,,,000301.SZ,20000818
60,,,,,,000301.SZ,20000821
61,,,,,,000301.SZ,20000822
62,,,,,,000301.SZ,20000823
63,,,,,,000301.SZ,20000824
64,,,,,,000301.SZ,20000825
65,,,,,,000301.SZ,20000828
66,,,,,,000301.SZ,20000829
67,,,,,,000301.SZ,20000830
68,,,,,,000301.SZ,20000831
69,,,,,,000301.SZ,20000901
70,,,,,,000301.SZ,20000904
71,,,,,,000301.SZ,20000905
72,,,,,,000301.SZ,20000906
73,,,,,,000301.SZ,20000907
74,,,,,,000301.SZ,20000908
75,,,,,,000301.SZ,20000911
76,,,,,,000301.SZ,20000912
77,,,,,,000301.SZ,20000913
78,,,,,,000301.SZ,20000914
79,,,,,,000301.SZ,20000915
80,,,,,,000301.SZ,20000918
81,,,,,,000301.SZ,20000919
82,,,,,,000301.SZ,20000920
83,,,,,,000301.SZ,20000921
84,,,,,,000301.SZ,20000922
85,,,,,,000301.SZ,20000925
86,,,,,,000301.SZ,20000926
87,,,,,,000301.SZ,20000927
88,,,,,,000301.SZ,20000928
89,,,,,,000301.SZ,20000929
90,,,,,,000301.SZ,20001009
91,,,,,,000301.SZ,20001010
92,,,,,,000301.SZ,20001011
93,,,,,,000301.SZ,20001012
94,,,,,,000301.SZ,20001013
95,,,,,,000301.SZ,20001016
96,,,,,,000301.SZ,20001017
97,,,,,,000301.SZ,20001018
98,,,,,,000301.SZ,20001019
99,,,,,,000301.SZ,20001020
100,,,,,,000301.SZ,20001023
101,,,,,,000301.SZ,20001024
102,,,,,,000301.SZ,20001025
103,,,,,,000301.SZ,20001026
104,,,,,,000301.SZ,20001027
105,,,,,,000301.SZ,20001030
106,,,,,,000301.SZ,20001031
107,,,,,,000301.SZ,20001101
108,,,,,,000301.SZ,20001102
109,,,,,,000301.SZ,20001103
110,,,,,,000301.SZ,20001106
111,,,,,,000301.SZ,20001107
112,,,,,,000301.SZ,20001108
113,,,,,,000301.SZ,20001109
114,,,,,,000301.SZ,20001110
115,,,,,,000301.SZ,20001113
116,,,,,,000301.SZ,20001114
117,,,,,,000301.SZ,20001115
118,,,,,,000301.SZ,20001116
119,,,,,,000301.SZ,20001117
120,,,,,,000301.SZ,20001120
121,,,,,,000301.SZ,20001121
122,,,,,,000301.SZ,20001122
123,,,,,,000301.SZ,20001123
124,,,,,,000301.SZ,20001124
125,,,,,,000301.SZ,20001127
126,,,,,,000301.SZ,20001128
127,,,,,,000301.SZ,20001129
128,,,,,,000301.SZ,20001130
129,,,,,,000301.SZ,20001201
130,,,,,,000301.SZ,20001204
131,,,,,,000301.SZ,20001205
132,,,,,,000301.SZ,20001206
133,,,,,,000301.SZ,20001207
134,,,,,,000301.SZ,20001208
135,,,,,,000301.SZ,20001211
136,,,,,,000301.SZ,20001212
137,,,,,,000301.SZ,20001213
138,,,,,,000301.SZ,20001214
139,,,,,,000301.SZ,20001215
140,,,,,,000301.SZ,20001218
141,,,,,,000301.SZ,20001219
142,,,,,,000301.SZ,20001220
143,,,,,,000301.SZ,20001221
144,,,,,,000301.SZ,20001222
145,,,,,,000301.SZ,20001225
146,,,,,,000301.SZ,20001226
147,,,,,,000301.SZ,20001227
148,,,,,,000301.SZ,20001228
149,,,,,,000301.SZ,20001229
150,,,,,,000301.SZ,20010103
151,,,,,,000301.SZ,20010104
152,,,,,,000301.SZ,20010105
153,,,,,,000301.SZ,20010108
154,,,,,,000301.SZ,20010109
155,,,,,,000301.SZ,20010110
156,,,,,,000301.SZ,20010111
157,,,,,,000301.SZ,20010112
158,,,,,,000301.SZ,20010115
159,,,,,,000301.SZ,20010116
160,,,,,,000301.SZ,20010117
161,0.9558124665180502,,,,,000301.SZ,20010118
162,0.9803181921377553,,,,,000301.SZ,20010119
163,0.9796397665889834,,,,,000301.SZ,20010205
164,0.9782554182339245,,,,,000301.SZ,20010206
165,0.9749231603688301,,,,,000301.SZ,20010207
166,0.9506237570059664,0.9086180379145282,,,,000301.SZ,20010208
167,0.9706416788399187,0.9515376958139048,,,,000301.SZ,20010209
168,1.007192121860362,0.9866854551695481,,,,000301.SZ,20010212
169,0.9833382159074263,0.9619559376679205,,,,000301.SZ,20010213
170,0.989540641284795,0.9647260893147711,,,,000301.SZ,20010214
171,1.0181441259818558,0.9678719942144277,,,,000301.SZ,20010215
172,0.9825092684359285,0.95366444579043,,,,000301.SZ,20010216
173,0.9920719203163909,0.9992070224615499,,,,000301.SZ,20010219
174,0.998380069266004,0.9817452761095651,,,,000301.SZ,20010220
175,0.9861878970745329,0.9758730040984367,,,,000301.SZ,20010221
176,0.9846076252031457,1.0024724699975276,0.9108645687524842,,,000301.SZ,20010222
177,1.0008032428595446,0.983298461990236,0.9356455528195455,,,000301.SZ,20010223
