,code,date,open,high,low,close,pre_close,change,pct_chg,vol,amount
1572,000166.SZ,20150126,11.9906,14.2375,11.0459,13.2591,10.0405,3.2186000000000003,32.0562,12259278.3,23755591.0396
1571,000166.SZ,20150127,12.4157,12.8138,11.9366,11.9636,13.2591,-1.2955000000000005,-9.7706,6875504.84,12429620.7361
1570,000166.SZ,20150128,11.8758,11.8758,11.336,11.5857,11.9636,-0.37790000000000035,-3.1587,3682041.71,6344390.14
1569,000166.SZ,20150129,11.2686,12.1323,11.1741,11.8758,11.5857,0.2901000000000007,2.5039,3956047.27,6838197.5485
1568,000166.SZ,20150130,11.8016,11.9636,11.336,11.3698,11.8758,-0.5060000000000002,-4.2608,2688310.53,4614103.3395
1567,000166.SZ,20150202,10.9177,11.0324,10.4588,10.5331,11.3698,-0.8367000000000004,-7.359,2968030.34,4709138.2569
1566,000166.SZ,20150203,10.695,10.8502,10.5331,10.7827,10.5331,0.24960000000000093,2.3697,2441306.49,3874595.3292
1565,000166.SZ,20150204,10.7962,10.9042,10.4656,10.4791,10.7827,-0.3035999999999994,-2.8156,2526350.66,3986040.1928
1564,000166.SZ,20150205,10.7895,10.7895,10.3779,10.3846,10.4791,-0.09450000000000003,-0.9018,2337071.68,3657292.4867
1563,000166.SZ,20150206,10.2159,10.4318,10.027,10.0877,10.3846,-0.29690000000000083,-2.859,1964060.84,2973104.6349
1562,000166.SZ,20150209,10.0607,10.641,10.0,10.4723,10.0877,0.3846000000000007,3.8126,2630037.73,4062699.4052
1561,000166.SZ,20150210,10.3914,10.5533,10.2024,10.3306,10.4723,-0.14170000000000016,-1.3531,1870822.77,2879595.6201
1560,000166.SZ,20150211,10.3914,10.7827,10.2564,10.7287,10.3306,0.39809999999999945,3.8536,2451222.2,3845895.3974
1559,000166.SZ,20150212,10.6343,10.7557,10.5128,10.6478,10.7287,-0.08089999999999975,-0.7541,1575186.04,2482387.3423
1558,000166.SZ,20150213,10.7287,10.8435,10.6073,10.6343,10.6478,-0.013500000000000512,-0.1268,1624715.71,2580064.9277
1557,000166.SZ,20150216,10.641,10.6748,10.4993,10.5466,10.6343,-0.08769999999999989,-0.8247,1268139.36,1987430.9892
1556,000166.SZ,20150217,10.5601,10.7557,10.5601,10.6545,10.5466,0.10790000000000077,1.0231,1212164.45,1918480.4994
1555,000166.SZ,20150225,10.695,10.695,10.4251,10.4521,10.6545,-0.2024000000000008,-1.8997,1003061.61,1561035.9577
1554,000166.SZ,20150226,10.4116,10.8637,10.2497,10.749,10.4521,0.29690000000000083,2.8406,2129151.07,3345515.2559
1553,000166.SZ,20150227,10.6815,10.7692,10.6005,10.6343,10.749,-0.11470000000000091,-1.0671,1424340.85,2254747.5084
1552,000166.SZ,20150302,10.803,10.9784,10.668,10.749,10.6343,0.11470000000000091,1.0786,2095633.82,3357588.7175
1551,000166.SZ,20150303,10.695,10.7018,10.4049,10.4116,10.749,-0.3374000000000006,-3.1389,1777156.72,2768033.5926
1550,000166.SZ,20150304,10.3914,10.5938,10.3914,10.4723,10.4116,0.06070000000000064,0.583,1048844.99,1629174.4074
1549,000166.SZ,20150305,10.4049,10.5735,10.3576,10.4251,10.4723,-0.04720000000000013,-0.4507,1199279.83,1856576.1682
1548,000166.SZ,20150306,10.4521,10.5466,10.3846,10.3914,10.4251,-0.03369999999999962,-0.3233,975870.17,1512189.5388
1547,000166.SZ,20150309,10.1417,10.3509,10.0405,10.3104,10.3914,-0.0810000000000013,-0.7795,1340237.96,2017582.293
1546,000166.SZ,20150310,10.2767,10.5263,10.1957,10.3779,10.3104,0.06750000000000078,0.6547,1239555.06,1899032.6597
1545,000166.SZ,20150311,10.3779,10.5128,10.2024,10.2497,10.3779,-0.12819999999999965,-1.2353,1215782.29,1865269.8708
1544,000166.SZ,20150312,10.2901,10.4791,10.1957,10.3441,10.2497,0.09439999999999849,0.921,1282556.92,1965937.2553
1543,000166.SZ,20150313,10.3914,10.5196,10.2969,10.3576,10.3441,0.013500000000000512,0.1305,1164826.79,1796282.7626
1542,000166.SZ,20150316,10.3846,10.5735,10.2969,10.5668,10.3576,0.20920000000000094,2.0198,2030431.14,3153751.1577
1541,000166.SZ,20150317,10.6478,11.5385,10.5938,11.3225,10.5668,0.7556999999999992,7.1516,4587790.61,7489495.406
1540,000166.SZ,20150318,11.336,11.8758,11.2011,11.6667,11.3225,0.3442000000000007,3.04,3987765.02,6849320.8384
1539,000166.SZ,20150319,11.6802,11.7814,11.4103,11.5924,11.6667,-0.07430000000000092,-0.6369,2564620.68,4397697.633
1538,000166.SZ,20150320,11.6194,12.5304,11.39,12.112,11.5924,0.5196000000000005,4.4822,4425376.83,7853674.4011
1537,000166.SZ,20150323,12.0108,12.2672,11.8556,12.0783,12.112,-0.03369999999999962,-0.2782,2927399.43,5226910.2668
1536,000166.SZ,20150324,12.0445,12.0513,11.471,11.6734,12.0783,-0.4048999999999996,-3.3523,2708267.18,4715207.8796
1535,000166.SZ,20150325,11.6599,11.9163,11.5115,11.552,11.6734,-0.12140000000000128,-1.04,2034971.14,3514445.8361
1534,000166.SZ,20150326,11.471,11.7544,11.3563,11.6127,11.552,0.06070000000000064,0.5255,1854592.71,3178770.1351
1533,000166.SZ,20150327,11.6127,11.7139,11.5385,11.6194,11.6127,0.006700000000000372,0.0577,1252506.48,2159041.1122
1532,000166.SZ,20150330,11.6397,11.8691,11.5924,11.7611,11.6194,0.14170000000000016,1.2195,1916089.83,3334112.9959
1531,000166.SZ,20150331,11.8758,12.3144,11.6059,11.6464,11.7611,-0.11470000000000091,-0.9752,2747236.83,4870208.8731
1530,000166.SZ,20150401,11.6869,11.9231,11.5857,11.7949,11.6464,0.1485000000000003,1.2751,1948162.51,3390374.9569
1529,000166.SZ,20150402,11.8556,11.9298,11.5924,11.7206,11.7949,-0.07430000000000092,-0.6299,1776136.67,3084623.6551
1528,000166.SZ,20150403,11.6127,12.0648,11.5992,11.9433,11.7206,0.22270000000000145,1.9001,2492073.99,4386372.2065
1527,000166.SZ,20150407,12.0783,12.1255,11.8826,12.0985,11.9433,0.1551999999999989,1.2995,2620246.2,4670383.8613
1526,000166.SZ,20150408,12.1525,13.2456,12.0243,12.942,12.0985,0.8435000000000006,6.9719,5084896.61,9522503.9359
1525,000166.SZ,20150409,13.0364,13.8934,12.8273,12.8745,12.942,-0.06750000000000078,-0.5216,5144670.75,10136816.3608
1524,000166.SZ,20150410,12.753,12.9622,12.5641,12.888,12.8745,0.013500000000000512,0.1049,2406513.99,4556914.0495
1523,000166.SZ,20150413,12.9555,13.1309,12.6991,12.9217,12.888,0.03369999999999962,0.2615,2291062.26,4369214.1962
1522,000166.SZ,20150414,12.888,13.1174,12.5101,12.942,12.9217,0.02030000000000065,0.1571,2322682.37,4395884.4514
1521,000166.SZ,20150415,12.9217,12.9217,12.4561,12.4629,12.942,-0.47910000000000075,-3.7019,1585326.93,2986230.9288
1520,000166.SZ,20150416,12.3144,12.6923,12.166,12.5169,12.4629,0.05400000000000027,0.4333,1524522.3,2808183.5512
1519,000166.SZ,20150417,12.6653,12.9352,12.5236,12.6113,12.5169,0.09440000000000026,0.7542,1998819.53,3763872.7761
1518,000166.SZ,20150420,12.6181,12.6518,12.1997,12.1997,12.6113,-0.41159999999999997,-3.2637,2082003.12,3825452.1642
1517,000166.SZ,20150421,12.0243,12.8205,12.0243,12.6451,12.1997,0.44539999999999935,3.6509,2069835.82,3845619.0107
1516,000166.SZ,20150422,12.6923,13.475,12.6046,13.2119,12.6451,0.5668000000000006,4.4824,3032775.53,5802979.7449
1515,000166.SZ,20150423,13.2591,13.3131,12.7935,12.834,13.2119,-0.37790000000000035,-2.8603,2766248.78,5339266.3211
1514,000166.SZ,20150424,12.6181,12.6856,12.2672,12.4089,12.834,-0.4251000000000005,-3.3123,1911150.87,3537468.3759
1513,000166.SZ,20150427,12.4764,12.6856,12.3617,12.5169,12.4089,0.10800000000000054,0.8703,1485175.7,2755165.6114
1512,000166.SZ,20150428,12.5236,12.6788,12.3482,12.4426,12.5169,-0.07429999999999914,-0.5936,1693591.41,3140715.5122
1511,000166.SZ,20150429,12.5169,12.5506,12.274,12.4561,12.4426,0.013499999999998735,0.1085,1116174.57,2056653.0789
1510,000166.SZ,20150430,12.5236,12.5371,12.247,12.2672,12.4561,-0.1888999999999985,-1.5165,1298258.0,2385338.403
1509,000166.SZ,20150504,12.2605,12.3887,12.1053,12.1997,12.2672,-0.06750000000000078,-0.5502,1046984.31,1892924.9859
1508,000166.SZ,20150505,12.1862,12.4629,11.7949,11.8421,12.1997,-0.3575999999999997,-2.9312,1469854.59,2648737.9834
