,code,date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,000035.SZ,20210823,4.35,4.4,4.33,4.38,4.34,0.040000000000000036,0.9217,51888.64,22707.397
1,000035.SZ,20210820,4.38,4.39,4.29,4.34,4.39,-0.04999999999999982,-1.139,78345.4,33900.086
2,000035.SZ,20210819,4.46,4.47,4.34,4.39,4.48,-0.09000000000000075,-2.0089,105203.55,46209.811
3,000035.SZ,20210818,4.55,4.6,4.44,4.48,4.54,-0.05999999999999961,-1.3216,155616.22,70100.569
4,000035.SZ,20210817,4.4,4.77,4.38,4.54,4.36,0.17999999999999972,4.1284,271780.87,124936.509
5,000035.SZ,20210816,4.37,4.39,4.32,4.36,4.37,-0.009999999999999787,-0.2288,53183.73,23192.08
6,000035.SZ,20210813,4.39,4.41,4.35,4.37,4.41,-0.040000000000000036,-0.907,39437.43,17263.418
7,000035.SZ,20210812,4.37,4.46,4.36,4.41,4.36,0.04999999999999982,1.1468,76521.83,33756.57
8,000035.SZ,20210811,4.38,4.39,4.34,4.36,4.36,0.0,0.0,43601.0,19020.94
9,000035.SZ,20210810,4.38,4.41,4.34,4.36,4.38,-0.019999999999999574,-0.4566,57860.28,25236.966
10,000035.SZ,20210809,4.42,4.43,4.35,4.38,4.39,-0.009999999999999787,-0.2278,54127.43,23717.181
11,000035.SZ,20210806,4.39,4.43,4.35,4.39,4.4,-0.010000000000000675,-0.2273,45375.8,19868.758
12,000035.SZ,20210805,4.42,4.44,4.36,4.4,4.42,-0.019999999999999574,-0.4525,51325.0,22543.888
13,000035.SZ,20210804,4.37,4.43,4.32,4.42,4.36,0.05999999999999961,1.3761,60806.5,26657.521
14,000035.SZ,20210803,4.36,4.42,4.34,4.36,4.37,-0.009999999999999787,-0.2288,55171.0,24160.368
15,000035.SZ,20210802,4.19,4.39,4.18,4.37,4.18,0.1900000000000004,4.5455,77851.83,33586.997
16,000035.SZ,20210730,4.14,4.23,4.11,4.18,4.14,0.040000000000000036,0.9662,53974.84,22555.247
17,000035.SZ,20210729,4.15,4.18,4.1,4.14,4.12,0.019999999999999574,0.4854,44785.0,18521.394
18,000035.SZ,20210728,4.21,4.22,4.1,4.12,4.23,-0.11000000000000032,-2.6005,59087.0,24500.343
19,000035.SZ,20210727,4.36,4.4,4.21,4.23,4.35,-0.11999999999999922,-2.7586,68640.09,29447.391
20,000035.SZ,20210726,4.4,4.41,4.33,4.35,4.41,-0.0600000000000005,-1.3605,58603.0,25529.956
