,code,date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,000069.SZ,20210823,7.11,7.2,7.01,7.01,7.11,-0.10000000000000053,-1.4065,222998.24,157633.471
1,000069.SZ,20210820,7.09,7.2,7.01,7.11,7.05,0.0600000000000005,0.8511,245519.29,174402.53
2,000069.SZ,20210819,7.23,7.29,7.04,7.05,7.27,-0.21999999999999975,-3.0261,280716.43,200009.536
3,000069.SZ,20210818,7.2,7.29,7.1,7.27,7.2,0.0699999999999994,0.9722,252338.41,181767.072
4,000069.SZ,20210817,7.18,7.33,7.12,7.2,7.17,0.03000000000000025,0.4184,382427.88,277311.835
5,000069.SZ,20210816,7.02,7.32,6.97,7.17,6.99,0.17999999999999972,2.5751,463866.68,334314.853
6,000069.SZ,20210813,7.13,7.17,6.94,6.99,7.13,-0.13999999999999968,-1.9635,452235.39,318182.34
7,000069.SZ,20210812,7.25,7.29,7.13,7.13,7.3,-0.16999999999999993,-2.3288,365442.78,262522.222
8,000069.SZ,20210811,6.95,7.39,6.95,7.3,6.84,0.45999999999999996,6.7251,1022280.19,744478.222
9,000069.SZ,20210810,6.98,7.01,6.78,6.84,6.93,-0.08999999999999986,-1.2987,371549.86,254138.546
10,000069.SZ,20210809,6.57,7.02,6.47,6.93,6.55,0.3799999999999999,5.8015,812892.39,557901.754
11,000069.SZ,20210806,6.58,6.63,6.46,6.55,6.65,-0.10000000000000053,-1.5038,274242.59,179304.271
12,000069.SZ,20210805,6.52,6.91,6.51,6.65,6.54,0.11000000000000032,1.682,681780.49,461399.661
13,000069.SZ,20210804,6.5,6.56,6.41,6.54,6.49,0.04999999999999982,0.7704,271176.91,175856.653
14,000069.SZ,20210803,6.5,6.62,6.48,6.49,6.54,-0.04999999999999982,-0.7645,249847.03,162964.025
15,000069.SZ,20210802,6.3,6.63,6.2,6.54,6.45,0.08999999999999986,1.3953,499431.8,321678.814
16,000069.SZ,20210730,6.43,6.54,6.33,6.45,6.5,-0.04999999999999982,-0.7692,320681.76,207023.329
17,000069.SZ,20210729,6.6,6.65,6.41,6.5,6.5,0.0,0.0,427261.93,277556.76
18,000069.SZ,20210728,6.73,6.73,6.42,6.5,6.6,-0.09999999999999964,-1.5152,621548.95,406429.513
19,000069.SZ,20210727,6.79,6.87,6.58,6.6,6.8,-0.20000000000000018,-2.9412,514106.66,343641.005
20,000069.SZ,20210726,7.09,7.12,6.77,6.8,7.15,-0.35000000000000053,-4.8951,650047.25,446251.104
