,code,date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,000055.SZ,20210823,4.31,4.35,4.31,4.33,4.31,0.020000000000000462,0.464,47981.53,20800.241
1,000055.SZ,20210820,4.28,4.33,4.26,4.31,4.3,0.009999999999999787,0.2326,47501.64,20378.556
2,000055.SZ,20210819,4.36,4.36,4.29,4.3,4.36,-0.0600000000000005,-1.3761,65511.5,28255.469
3,000055.SZ,20210818,4.39,4.4,4.3,4.36,4.45,-0.08999999999999986,-2.0225,106275.75,46180.341
4,000055.SZ,20210817,4.57,4.58,4.44,4.45,4.55,-0.09999999999999964,-2.1978,56116.5,25214.748
5,000055.SZ,20210816,4.53,4.57,4.52,4.55,4.52,0.03000000000000025,0.6637,58521.26,26580.815
6,000055.SZ,20210813,4.46,4.52,4.46,4.52,4.48,0.03999999999999915,0.8929,67920.88,30551.624
7,000055.SZ,20210812,4.47,4.5,4.46,4.48,4.48,0.0,0.0,59511.12,26652.271
8,000055.SZ,20210811,4.42,4.52,4.42,4.48,4.45,0.03000000000000025,0.6742,60891.76,27241.085
9,000055.SZ,20210810,4.4,4.45,4.38,4.45,4.42,0.03000000000000025,0.6787,62313.27,27621.562
10,000055.SZ,20210809,4.39,4.42,4.37,4.42,4.39,0.03000000000000025,0.6834,43902.72,19310.491
11,000055.SZ,20210806,4.36,4.4,4.32,4.39,4.35,0.040000000000000036,0.9195,56176.64,24531.112
12,000055.SZ,20210805,4.4,4.42,4.34,4.35,4.41,-0.0600000000000005,-1.3605,51091.9,22312.751
13,000055.SZ,20210804,4.4,4.42,4.37,4.41,4.39,0.020000000000000462,0.4556,51456.4,22608.922
14,000055.SZ,20210803,4.41,4.45,4.37,4.39,4.41,-0.020000000000000462,-0.4535,63062.02,27842.413
15,000055.SZ,20210802,4.34,4.43,4.32,4.41,4.36,0.04999999999999982,1.1468,68810.69,30153.587
16,000055.SZ,20210730,4.33,4.36,4.27,4.36,4.34,0.020000000000000462,0.4608,75354.5,32543.181
17,000055.SZ,20210729,4.31,4.37,4.28,4.34,4.29,0.04999999999999982,1.1655,72399.4,31332.665
18,000055.SZ,20210728,4.46,4.46,4.26,4.29,4.43,-0.13999999999999968,-3.1603,120844.75,52264.651
19,000055.SZ,20210727,4.63,4.66,4.43,4.43,4.63,-0.20000000000000018,-4.3197,144368.0,65429.086
20,000055.SZ,20210726,4.57,4.7,4.52,4.63,4.46,0.16999999999999993,3.8117,195233.47,89747.933
21,000055.SZ,20210723,4.55,4.55,4.44,4.46,4.55,-0.08999999999999986,-1.978,88106.81,39629.213
22,000055.SZ,20210722,4.47,4.58,4.44,4.55,4.47,0.08000000000000007,1.7897,87182.02,39488.546
23,000055.SZ,20210721,4.48,4.51,4.43,4.47,4.48,-0.010000000000000675,-0.2232,63003.25,28097.348
24,000055.SZ,20210720,4.44,4.49,4.43,4.48,4.47,0.010000000000000675,0.2237,46441.16,20728.691
25,000055.SZ,20210719,4.51,4.52,4.44,4.47,4.55,-0.08000000000000007,-1.7582,75844.43,33927.581
26,000055.SZ,20210716,4.58,4.63,4.54,4.55,4.6,-0.04999999999999982,-1.087,87822.63,40291.786
27,000055.SZ,20210715,4.57,4.62,4.52,4.6,4.57,0.02999999999999936,0.6565,92257.26,42284.845
28,000055.SZ,20210714,4.62,4.68,4.55,4.57,4.63,-0.05999999999999961,-1.2959,90891.11,41810.858
29,000055.SZ,20210713,4.51,4.66,4.46,4.63,4.51,0.1200000000000001,2.6608,145264.56,66739.428
30,000055.SZ,20210712,4.54,4.61,4.51,4.51,4.53,-0.020000000000000462,-0.4415,98803.45,44994.99
31,000055.SZ,20210709,4.43,4.53,4.42,4.53,4.46,0.07000000000000028,1.5695,67045.5,30028.741
32,000055.SZ,20210708,4.51,4.52,4.43,4.46,4.51,-0.04999999999999982,-1.1086,72260.51,32264.572
33,000055.SZ,20210707,4.53,4.53,4.45,4.51,4.54,-0.03000000000000025,-0.6608,67794.83,30421.235
34,000055.SZ,20210706,4.52,4.56,4.48,4.54,4.52,0.020000000000000462,0.4425,71316.51,32219.218
35,000055.SZ,20210705,4.53,4.56,4.48,4.52,4.52,0.0,0.0,83137.38,37507.552
