,code,date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,000014.SZ,20210823,6.91,7.0,6.88,6.98,6.86,0.1200000000000001,1.7493,12253.02,8518.199
1,000014.SZ,20210820,6.91,6.94,6.8,6.86,6.95,-0.08999999999999986,-1.295,10355.0,7098.013
2,000014.SZ,20210819,6.9,7.01,6.9,6.95,6.99,-0.040000000000000036,-0.5722,4889.0,3399.931
3,000014.SZ,20210818,7.05,7.06,6.94,6.99,6.95,0.040000000000000036,0.5755,10655.0,7435.584
4,000014.SZ,20210817,7.08,7.12,6.94,6.95,7.12,-0.16999999999999993,-2.3876,11984.28,8426.974
5,000014.SZ,20210816,7.15,7.18,7.09,7.12,7.15,-0.03000000000000025,-0.4196,13955.28,9949.832
6,000014.SZ,20210813,7.1,7.15,7.02,7.15,7.12,0.03000000000000025,0.4213,14714.05,10438.638
7,000014.SZ,20210812,7.1,7.12,7.02,7.12,7.09,0.03000000000000025,0.4231,12129.74,8561.245
8,000014.SZ,20210811,7.07,7.21,7.0,7.09,6.99,0.09999999999999964,1.4306,18070.34,12890.584
9,000014.SZ,20210810,6.98,7.05,6.96,6.99,6.99,0.0,0.0,11101.2,7777.136
10,000014.SZ,20210809,6.77,7.07,6.77,6.99,6.84,0.15000000000000036,2.193,15231.0,10646.492
11,000014.SZ,20210806,6.9,6.9,6.8,6.84,6.93,-0.08999999999999986,-1.2987,6884.15,4702.599
12,000014.SZ,20210805,7.22,7.24,6.93,6.93,6.91,0.019999999999999574,0.2894,12354.0,8730.032
13,000014.SZ,20210804,6.97,6.97,6.87,6.91,6.94,-0.03000000000000025,-0.4323,8668.91,5988.572
14,000014.SZ,20210803,6.83,7.04,6.76,6.94,6.86,0.08000000000000007,1.1662,11997.1,8304.297
15,000014.SZ,20210802,6.74,6.94,6.66,6.86,6.74,0.1200000000000001,1.7804,11193.37,7633.13
16,000014.SZ,20210730,6.83,6.83,6.63,6.74,6.83,-0.08999999999999986,-1.3177,12271.25,8229.561
17,000014.SZ,20210729,6.84,6.94,6.71,6.83,6.84,-0.009999999999999787,-0.1462,10627.28,7269.708
18,000014.SZ,20210728,7.01,7.01,6.73,6.84,7.03,-0.1900000000000004,-2.7027,10250.02,7014.608
