,code,date,open,high,low,close,pre_close,change,pct_chg,vol,amount
4999,000089.SZ,20001009,,,,,,,,6800.0,12452.0811
4998,000089.SZ,20001010,,,,,,,,8133.0,14884.8106
4997,000089.SZ,20001011,,,,,,,,46388.0,86335.7624
4996,000089.SZ,20001012,,,,,,,,10423.0,19213.1653
4995,000089.SZ,20001013,,,,,,,,10737.0,19441.7621
4994,000089.SZ,20001016,,,,,,,,5726.0,10331.4002
4993,000089.SZ,20001017,,,,,,,,10212.0,18411.3794
4992,000089.SZ,20001018,,,,,,,,16931.0,30838.2972
4991,000089.SZ,20001019,,,,,,,,16067.0,29611.0175
4990,000089.SZ,20001020,,,,,,,,16711.0,30798.6914
4989,000089.SZ,20001023,,,,,,,,9498.0,17563.0062
4988,000089.SZ,20001024,,,,,,,,4250.0,7786.3419
4987,000089.SZ,20001025,,,,,,,,9494.0,17398.4849
4986,000089.SZ,20001026,,,,,,,,5896.0,10689.6416
4985,000089.SZ,20001027,,,,,,,,11514.0,20772.9411
4984,000089.SZ,20001031,,,,,,,,7411.0,13418.5853
4983,000089.SZ,20001101,,,,,,,,10884.0,19471.845
4982,000089.SZ,20001102,,,,,,,,9339.0,16705.968
4981,000089.SZ,20001103,,,,,,,,6284.0,11255.5418
4980,000089.SZ,20001106,,,,,,,,8282.0,14683.0669
4979,000089.SZ,20001107,,,,,,,,11569.0,20395.59
4978,000089.SZ,20001108,,,,,,,,9646.0,17015.4141
4977,000089.SZ,20001109,,,,,,,,38994.0,70916.6744
4976,000089.SZ,20001110,,,,,,,,20260.0,37346.2053
4975,000089.SZ,20001113,,,,,,,,93654.0,176074.1866
4974,000089.SZ,20001114,,,,,,,,25741.0,48590.3395
4973,000089.SZ,20001115,,,,,,,,24860.0,47263.1749
4972,000089.SZ,20001116,,,,,,,,9594.0,17926.417
4971,000089.SZ,20001117,,,,,,,,12724.0,23517.5004
4970,000089.SZ,20001120,,,,,,,,21113.42,39462.4769
4969,000089.SZ,20001121,,,,,,,,62446.52,118496.7962
4968,000089.SZ,20001122,,,,,,,,141161.56,277727.4925
4967,000089.SZ,20001123,,,,,,,,50735.03,99749.9176
4966,000089.SZ,20001124,,,,,,,,34426.07,65727.2398
4965,000089.SZ,20001127,,,,,,,,17865.55,33658.2464
4964,000089.SZ,20001128,,,,,,,,9612.23,18247.6791
4963,000089.SZ,20001129,,,,,,,,10194.4,19115.9154
4962,000089.SZ,20001130,,,,,,,,9673.1,18105.2829
4961,000089.SZ,20001201,,,,,,,,17001.27,31950.211
4960,000089.SZ,20001204,,,,,,,,7371.45,13746.7199
4959,000089.SZ,20001205,,,,,,,,9214.03,17142.0325
4958,000089.SZ,20001206,,,,,,,,12199.0,22663.6067
