,code,date,open,high,low,close,pre_close,change,pct_chg,vol,amount
4942,000488.SZ,20001120,,,,,,,,213974.46,490906.6241
4941,000488.SZ,20001121,,,,,,,,60974.83,132993.9087
4940,000488.SZ,20001122,,,,,,,,34388.86,75541.3946
4939,000488.SZ,20001123,,,,,,,,25552.4,56013.4684
4938,000488.SZ,20001124,,,,,,,,23047.25,49598.5028
4937,000488.SZ,20001127,,,,,,,,18583.17,39398.9575
4936,000488.SZ,20001128,,,,,,,,7650.87,16337.5853
4935,000488.SZ,20001129,,,,,,,,11215.38,23839.2951
4934,000488.SZ,20001130,,,,,,,,17646.01,37148.0973
4933,000488.SZ,20001201,,,,,,,,8548.67,18101.1566
4932,000488.SZ,20001204,,,,,,,,10896.79,22917.1868
4931,000488.SZ,20001205,,,,,,,,13851.92,29455.2802
4930,000488.SZ,20001206,,,,,,,,10823.0,22850.863
4929,000488.SZ,20001207,,,,,,,,11488.61,24208.6707
4928,000488.SZ,20001208,,,,,,,,7662.96,16111.6867
4927,000488.SZ,20001211,,,,,,,,9866.25,20577.524
4926,000488.SZ,20001212,,,,,,,,10245.74,21546.1671
4925,000488.SZ,20001213,,,,,,,,7263.99,15183.7334
4924,000488.SZ,20001214,,,,,,,,6025.1,12549.5449
4923,000488.SZ,20001215,,,,,,,,6391.97,13277.4219
4922,000488.SZ,20001218,,,,,,,,7285.21,14931.636
4921,000488.SZ,20001219,,,,,,,,5683.32,11660.794
4920,000488.SZ,20001220,,,,,,,,7327.78,15108.4708
4919,000488.SZ,20001221,,,,,,,,4929.8,10248.0565
4918,000488.SZ,20001222,,,,,,,,11958.73,24325.4378
4917,000488.SZ,20001225,,,,,,,,14104.49,28059.6413
4916,000488.SZ,20001226,,,,,,,,9215.48,18226.3613
4915,000488.SZ,20001227,,,,,,,,5208.34,10386.843
4914,000488.SZ,20001228,,,,,,,,8222.65,16165.85
4913,000488.SZ,20001229,,,,,,,,3519.79,6981.0193
4912,000488.SZ,20010102,,,,,,,,6909.63,13841.2648
4911,000488.SZ,20010103,,,,,,,,7283.35,14625.5929
4910,000488.SZ,20010104,,,,,,,,10433.29,21422.3938
4909,000488.SZ,20010105,,,,,,,,6291.4,12990.9672
4908,000488.SZ,20010108,,,,,,,,6798.87,13661.0328
4907,000488.SZ,20010109,,,,,,,,3662.0,7310.6417
4906,000488.SZ,20010110,,,,,,,,3503.23,7059.4263
4905,000488.SZ,20010111,2.0866,2.0866,2.0528,2.0569,2.0805,-0.02359999999999962,-1.1343,4589.48,9288.0575
