,code,date,open,high,low,close,pre_close,change,pct_chg,vol,amount
3297,000156.SZ,20000906,21.6817,22.604,19.3671,19.4123,8.1193,11.292999999999997,139.0883,188570.88,423414.4808
3296,000156.SZ,20000907,19.0778,19.774,18.6347,18.9783,19.4123,-0.4339999999999975,-2.2357,50373.0,106392.1485
3295,000156.SZ,20000908,18.9964,19.2043,18.2278,18.4358,18.9783,-0.5425000000000004,-2.8585,26307.0,54050.9138
3294,000156.SZ,20000911,18.4448,18.6528,18.1646,18.3454,18.4358,-0.09039999999999893,-0.4904,14412.0,29253.3963
3293,000156.SZ,20000912,18.5262,19.0597,18.4087,18.6076,18.3454,0.2622,1.4292,15538.0,32187.2947
3292,000156.SZ,20000913,18.6076,18.6709,18.2278,18.3725,18.6076,-0.23510000000000275,-1.2635,13795.0,27978.734
3291,000156.SZ,20000914,18.3092,18.5081,18.047,18.0832,18.3725,-0.2892999999999972,-1.5746,16590.0,33364.0543
3290,000156.SZ,20000915,18.0832,18.2459,17.7667,17.8119,18.0832,-0.2713000000000001,-1.5003,12188.0,24088.8985
3289,000156.SZ,20000918,17.7667,17.83,17.179,17.613,17.8119,-0.19890000000000185,-1.1167,14968.0,28947.8202
3288,000156.SZ,20000919,17.5136,17.5136,16.9982,17.0072,17.613,-0.6057999999999986,-3.4395,9685.0,18385.4564
3287,000156.SZ,20000920,16.9982,17.4051,16.7993,17.0796,17.0072,0.07239999999999824,0.4257,9769.0,18436.105
3286,000156.SZ,20000921,17.1609,18.0651,17.0886,17.1971,17.0796,0.11749999999999972,0.688,7151.0,13785.3477
3285,000156.SZ,20000922,17.2423,17.6311,17.2333,17.4141,17.1971,0.2170000000000023,1.2618,7613.0,14696.1363
3284,000156.SZ,20000925,17.4231,17.4412,16.7722,16.8445,17.4141,-0.5696000000000012,-3.2709,7220.0,13530.3501
3283,000156.SZ,20000926,16.8174,16.9892,16.3834,16.519,16.8445,-0.3255000000000017,-1.9324,9124.0,16751.2735
3282,000156.SZ,20000927,16.5009,17.0796,16.3653,16.953,16.519,0.43400000000000105,2.6273,5800.0,10750.8908
3281,000156.SZ,20000928,16.6817,16.9892,16.5552,16.6365,16.953,-0.3164999999999978,-1.8669,4361.0,8072.4071
3280,000156.SZ,20000929,16.7269,17.0705,16.6546,16.9801,16.6365,0.3435999999999986,2.0653,4701.0,8823.8888
3279,000156.SZ,20001009,17.0072,17.0253,16.5009,16.9711,16.9801,-0.009000000000000341,-0.053,3726.0,6869.1239
3278,000156.SZ,20001010,17.396,17.396,16.9711,17.1157,16.9711,0.1446000000000005,0.852,5762.0,10889.6494
3277,000156.SZ,20001011,17.17,17.2333,16.8897,16.9892,17.1157,-0.12650000000000006,-0.7391,5621.0,10573.0282
3276,000156.SZ,20001012,16.9982,17.2694,16.7993,16.9892,16.9892,0.0,0.0,3856.0,7268.5624
3275,000156.SZ,20001013,16.9892,17.0886,16.5552,16.6365,16.9892,-0.3526999999999987,-2.076,6294.0,11688.0013
3274,000156.SZ,20001016,16.5823,16.7812,16.4195,16.4557,16.6365,-0.1808000000000014,-1.0868,5314.0,9723.4287
3273,000156.SZ,20001017,16.4557,16.7993,16.4557,16.7541,16.4557,0.2984000000000009,1.8134,1677.0,3069.3661
3272,000156.SZ,20001018,16.7541,16.962,16.5552,16.953,16.7541,0.1988999999999983,1.1872,3487.0,6491.0639
3271,000156.SZ,20001019,16.9982,17.2514,16.9168,17.1067,16.953,0.15370000000000061,0.9066,7040.0,13332.5896
3270,000156.SZ,20001020,17.0886,17.4774,17.0163,17.4141,17.1067,0.30740000000000123,1.797,8559.0,16364.5835
3269,000156.SZ,20001023,17.5407,17.9024,17.4774,17.5859,17.4141,0.1717999999999975,0.9866,12367.0,24174.37
3268,000156.SZ,20001024,17.613,18.047,17.4503,17.9385,17.5859,0.35260000000000247,2.005,11161.0,21872.7738
3267,000156.SZ,20001025,17.9385,19.132,17.9385,18.3996,17.9385,0.4610999999999983,2.5704,33280.0,68335.901
3266,000156.SZ,20001026,18.3544,18.5172,18.1736,18.2821,18.3996,-0.11749999999999972,-0.6386,9468.0,19193.0747
3265,000156.SZ,20001027,18.6257,18.6257,18.1736,18.3002,18.2821,0.01810000000000045,0.099,4782.0,9692.685
3264,000156.SZ,20001030,18.3002,18.3544,17.8391,18.1736,18.3002,-0.12659999999999982,-0.6918,7060.0,14176.6829
3263,000156.SZ,20001031,18.1736,18.1736,17.5497,17.6763,18.1736,-0.4972999999999992,-2.7364,6992.0,13797.489
3262,000156.SZ,20001101,17.6311,18.0832,17.5859,17.9476,17.6763,0.2713000000000001,1.5348,4577.0,9048.0021
3261,000156.SZ,20001102,18.0922,18.0922,17.8843,17.8843,17.9476,-0.06330000000000169,-0.3527,3895.0,7735.2437
3260,000156.SZ,20001103,17.8843,17.8843,17.6763,17.6854,17.8843,-0.1988999999999983,-1.1121,3829.0,7515.4563
3259,000156.SZ,20001106,17.6854,18.3454,17.6763,18.2459,17.6854,0.5604999999999976,3.1693,6092.0,12237.2957
3258,000156.SZ,20001107,18.2821,18.8608,18.264,18.7884,18.2459,0.5425000000000004,2.9733,12920.0,26691.0791
3257,000156.SZ,20001108,18.9873,19.0325,18.6076,18.6799,18.7884,-0.10849999999999937,-0.5775,15050.0,31386.2081
3256,000156.SZ,20001109,18.698,18.9602,18.3996,18.8246,18.6799,0.14470000000000027,0.7746,8504.0,17534.1824
3255,000156.SZ,20001110,18.8246,18.9421,18.4448,18.5986,18.8246,-0.2259999999999991,-1.2006,6322.0,13048.7585
3254,000156.SZ,20001113,18.6076,18.8065,18.4901,18.6799,18.5986,0.08129999999999882,0.4371,6691.0,13764.8525
3253,000156.SZ,20001114,18.7161,18.9873,18.5081,18.9241,18.6799,0.2441999999999993,1.3073,9543.0,19896.1091
3252,000156.SZ,20001115,18.9421,19.2495,18.6347,18.7071,18.9241,-0.21699999999999875,-1.1467,7828.0,16425.5197
3251,000156.SZ,20001116,18.5353,18.5353,18.0832,18.1103,18.7071,-0.5968000000000018,-3.1902,25324.0,51006.0619
3250,000156.SZ,20001117,18.0832,18.4901,17.9837,18.3996,18.1103,0.2893000000000008,1.5974,16627.0,33660.7798
3249,000156.SZ,20001120,18.3544,18.3544,18.0832,18.1555,18.3996,-0.24409999999999954,-1.3267,6748.1,13589.4974
3248,000156.SZ,20001121,18.1555,18.3996,18.0832,18.1103,18.1555,-0.04520000000000124,-0.249,5912.89,11917.4824
3247,000156.SZ,20001122,18.2278,18.8788,18.2278,18.7342,18.1103,0.6239000000000026,3.445,9978.26,20577.5377
3246,000156.SZ,20001123,18.8969,19.0597,18.7342,18.8065,18.7342,0.07229999999999848,0.3859,11340.8,23654.8631
3245,000156.SZ,20001124,18.8969,18.9602,18.1103,18.3273,18.8065,-0.47919999999999874,-2.5481,6273.62,12895.0372
3244,000156.SZ,20001127,18.2098,18.5262,18.1555,18.2007,18.3273,-0.12659999999999982,-0.6908,4335.11,8769.0785
3243,000156.SZ,20001128,18.7161,19.4213,18.264,19.3852,18.2007,1.1844999999999999,6.508,13795.04,28943.5599
3242,000156.SZ,20001129,19.4394,19.6926,19.0325,19.6203,19.3852,0.2350999999999992,1.2128,21987.79,47312.4329
3241,000156.SZ,20001130,19.6203,19.6926,19.2767,19.34,19.6203,-0.28030000000000044,-1.4286,6783.11,14581.9399
3240,000156.SZ,20001201,19.3038,20.1447,19.3038,19.8915,19.34,0.5515000000000008,2.8516,19577.76,43127.799
3239,000156.SZ,20001204,20.1718,20.7505,19.9367,20.5154,19.8915,0.623899999999999,3.1365,17362.52,39343.3288
3238,000156.SZ,20001205,21.6817,21.6817,20.2984,20.5787,20.5154,0.06330000000000169,0.3085,22449.27,51421.5286
3237,000156.SZ,20001206,20.6148,20.7776,19.9005,19.991,20.5787,-0.5877000000000017,-2.8559,14547.0,32818.7903
3236,000156.SZ,20001207,19.9005,20.208,19.6203,19.9367,19.991,-0.05430000000000135,-0.2716,7960.74,17486.0873
3235,000156.SZ,20001208,19.8915,20.1808,19.7468,19.9819,19.9367,0.04520000000000124,0.2267,4601.55,10178.8499
3234,000156.SZ,20001211,19.9819,20.1447,19.3309,19.34,19.9819,-0.6418999999999997,-3.2124,7886.48,17025.2444
3233,000156.SZ,20001212,19.3038,20.0181,19.2405,19.9005,19.34,0.5605000000000011,2.8981,6200.52,13478.4189
3232,000156.SZ,20001213,19.8915,20.1537,19.6203,19.8734,19.9005,-0.02710000000000079,-0.1362,4000.12,8792.966
3231,000156.SZ,20001214,19.7016,20.1447,19.7016,19.8915,19.8734,0.01810000000000045,0.0911,4020.67,8867.6824
3230,000156.SZ,20001215,19.8915,19.8915,19.5389,19.7016,19.8915,-0.1899000000000015,-0.9547,3218.28,6999.0936
3229,000156.SZ,20001218,19.7288,20.3255,19.6383,20.2712,19.7016,0.5696000000000012,2.8911,4748.11,10566.9068
3228,000156.SZ,20001219,20.3165,20.8861,20.3165,20.5606,20.2712,0.28940000000000055,1.4276,10851.64,24769.7442
3227,000156.SZ,20001220,20.6148,20.868,20.3436,20.8409,20.5606,0.28030000000000044,1.3633,6376.33,14586.7831
3226,000156.SZ,20001221,20.9675,20.9675,20.5335,20.5425,20.8409,-0.2984000000000009,-1.4318,4729.97,10812.1802
3225,000156.SZ,20001222,20.434,20.6058,20.3526,20.5154,20.5425,-0.02710000000000079,-0.1319,3104.6,7026.0033
3224,000156.SZ,20001225,20.5063,20.7866,20.217,20.3888,20.5154,-0.12659999999999982,-0.6171,4377.03,9869.5149
3223,000156.SZ,20001226,20.3436,20.5244,20.1447,20.3797,20.3888,-0.009100000000000108,-0.0446,6039.4,13536.1429
3222,000156.SZ,20001227,20.3797,20.7776,20.2712,20.4159,20.3797,0.0362000000000009,0.1776,3087.02,6998.6442
3221,000156.SZ,20001228,20.434,20.9765,20.3255,20.8861,20.4159,0.4701999999999984,2.3031,6782.32,15575.1411
3220,000156.SZ,20001229,20.8861,21.1483,20.7957,20.8228,20.8861,-0.06329999999999814,-0.3031,5450.34,12594.7166
3219,000156.SZ,20010102,20.8318,21.2477,20.6691,21.0759,20.8228,0.2530999999999999,1.2155,5197.32,12101.2371
3218,000156.SZ,20010103,21.0669,21.3562,21.0217,21.0759,21.0759,0.0,0.0,5225.73,12236.8052
3217,000156.SZ,20010104,21.0669,21.519,21.0669,21.3562,21.0759,0.28030000000000044,1.33,8588.2,20312.9191
3216,000156.SZ,20010105,21.4828,21.5642,21.1573,21.4828,21.3562,0.12659999999999982,0.5928,4693.41,11106.3878
3215,000156.SZ,20010108,21.519,21.5913,20.7052,20.877,21.4828,-0.6058000000000021,-2.8199,9147.61,21187.3136
3214,000156.SZ,20010109,20.7957,21.0759,20.5244,20.868,20.877,-0.009000000000000341,-0.0431,4446.35,10219.023
3213,000156.SZ,20010110,20.8861,21.3382,20.868,21.094,20.868,0.22600000000000264,1.083,4706.77,11001.6444
3212,000156.SZ,20010111,21.085,21.085,20.651,20.7414,21.094,-0.35260000000000247,-1.6716,5454.9,12581.4719
3211,000156.SZ,20010112,20.7505,20.7505,20.1266,20.1718,20.7414,-0.5695999999999977,-2.7462,9452.56,21291.5351
3210,000156.SZ,20010115,20.1537,20.1537,19.2405,19.3038,20.1718,-0.8680000000000021,-4.303,7922.76,17126.9414
3209,000156.SZ,20010116,19.1501,19.8463,18.9873,19.8192,19.3038,0.5153999999999996,2.6699,4153.57,8855.1871
3208,000156.SZ,20010117,19.7197,19.792,19.4394,19.4485,19.8192,-0.37069999999999936,-1.8704,2279.2,4945.8095
3207,000156.SZ,20010118,18.9873,19.5298,18.9873,19.2857,19.4485,-0.16280000000000072,-0.8371,1826.65,3916.7206
3206,000156.SZ,20010119,19.6835,19.7107,19.2767,19.3309,19.2857,0.04520000000000124,0.2344,3923.1,8408.1138
3205,000156.SZ,20010205,19.34,19.3942,18.0832,18.8065,19.3309,-0.5244,-2.7128,3888.44,8048.8308
3204,000156.SZ,20010206,18.2821,18.8065,18.264,18.698,18.8065,-0.10849999999999937,-0.5769,2769.72,5652.6331
3203,000156.SZ,20010207,18.6257,18.7161,18.047,18.1284,18.698,-0.5696000000000012,-3.0463,3231.27,6526.9258
3202,000156.SZ,20010208,18.0651,18.4539,17.5407,17.8119,18.1284,-0.3164999999999978,-1.7459,3234.88,6426.2946
3201,000156.SZ,20010209,17.8391,18.3363,17.8391,18.1193,17.8119,0.3073999999999977,1.7258,3920.56,7842.8132
3200,000156.SZ,20010212,18.1193,18.5172,18.0108,18.4448,18.1193,0.3255000000000017,1.7964,6140.73,12390.6001
3199,000156.SZ,20010213,18.4991,18.6347,18.1917,18.264,18.4448,-0.1808000000000014,-0.9802,1421.99,2895.6095
3198,000156.SZ,20010214,18.264,18.4268,18.1555,18.2188,18.264,-0.045199999999997686,-0.2475,1748.0,3524.4414
3197,000156.SZ,20010215,18.264,18.3996,17.9024,17.9928,18.2188,-0.22600000000000264,-1.2405,1581.0,3163.316
3196,000156.SZ,20010216,17.9747,17.9747,17.5497,17.8571,17.9928,-0.13569999999999993,-0.7542,2079.1,4066.4494
