,code,date,open,high,low,close,pre_close,change,pct_chg,vol,amount
4938,000099.SZ,20000731,,,,,,,,272775.0,546895.4986
4937,000099.SZ,20000801,,,,,,,,45347.0,87444.985
4936,000099.SZ,20000802,,,,,,,,20645.0,40046.8325
4935,000099.SZ,20000803,,,,,,,,83628.0,171657.0466
4934,000099.SZ,20000804,,,,,,,,119808.0,257338.4234
4933,000099.SZ,20000807,,,,,,,,91807.0,207840.8277
4932,000099.SZ,20000808,,,,,,,,35995.0,81234.4938
4931,000099.SZ,20000809,,,,,,,,37749.0,86035.4588
4930,000099.SZ,20000810,,,,,,,,40959.0,91592.5749
4929,000099.SZ,20000811,,,,,,,,34577.0,77521.8389
4928,000099.SZ,20000814,,,,,,,,25668.0,59131.4143
4927,000099.SZ,20000815,,,,,,,,37342.0,88209.3674
4926,000099.SZ,20000816,,,,,,,,22370.0,51926.4577
4925,000099.SZ,20000817,,,,,,,,24863.0,58923.4217
4924,000099.SZ,20000818,,,,,,,,19733.0,46145.4032
4923,000099.SZ,20000821,,,,,,,,26262.0,60753.6734
4922,000099.SZ,20000822,,,,,,,,21166.0,49045.8644
4921,000099.SZ,20000823,,,,,,,,41886.0,93535.6314
4920,000099.SZ,20000824,,,,,,,,19988.0,44882.0523
4919,000099.SZ,20000825,,,,,,,,12257.0,27846.5858
4918,000099.SZ,20000828,,,,,,,,10361.0,23518.4104
4917,000099.SZ,20000829,,,,,,,,30452.0,71582.3509
4916,000099.SZ,20000830,,,,,,,,18966.0,44775.1649
4915,000099.SZ,20000831,,,,,,,,20674.0,46935.2591
4914,000099.SZ,20000901,,,,,,,,11752.0,26298.9106
4913,000099.SZ,20000904,,,,,,,,9654.0,21785.5264
4912,000099.SZ,20000905,,,,,,,,10695.0,23739.34
4911,000099.SZ,20000906,,,,,,,,11201.61,24010.6665
4910,000099.SZ,20000907,,,,,,,,6183.0,13234.6075
4909,000099.SZ,20000908,,,,,,,,4683.0,10094.6405
4908,000099.SZ,20000911,,,,,,,,3513.0,7519.8513
4907,000099.SZ,20000912,,,,,,,,5015.0,10690.4272
4906,000099.SZ,20000913,,,,,,,,4320.0,9305.9535
4905,000099.SZ,20000914,,,,,,,,4266.0,9169.3703
4904,000099.SZ,20000915,,,,,,,,3943.0,8365.4631
4903,000099.SZ,20000918,,,,,,,,8774.0,18183.5396
4902,000099.SZ,20000919,,,,,,,,7723.0,15744.3345
4901,000099.SZ,20000920,,,,,,,,6179.0,12909.7933
4900,000099.SZ,20000921,,,,,,,,2829.0,5851.0276
4899,000099.SZ,20000922,,,,,,,,3697.0,7503.8095
4898,000099.SZ,20000925,,,,,,,,2826.0,5707.9504
4897,000099.SZ,20000926,,,,,,,,2661.0,5389.0496
4896,000099.SZ,20000927,,,,,,,,3295.0,6758.0384
4895,000099.SZ,20000928,,,,,,,,2829.0,5798.2828
4894,000099.SZ,20000929,,,,,,,,3866.0,7987.0343
4893,000099.SZ,20001009,,,,,,,,2903.0,6057.456
4892,000099.SZ,20001010,,,,,,,,5353.0,11348.9064
4891,000099.SZ,20001011,,,,,,,,5261.0,11047.3268
4890,000099.SZ,20001012,,,,,,,,4032.0,8303.8927
4889,000099.SZ,20001013,,,,,,,,3257.0,6675.2554
4888,000099.SZ,20001016,,,,,,,,3001.0,6210.634
4887,000099.SZ,20001017,,,,,,,,2580.0,5382.6074
4886,000099.SZ,20001018,,,,,,,,4018.0,8393.6398
4885,000099.SZ,20001019,,,,,,,,5582.0,11849.0525
