,code,date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,000062.SZ,20210823,14.46,15.08,14.38,14.99,14.46,0.5299999999999994,3.6653,45977.94,68219.121
1,000062.SZ,20210820,14.6,14.66,14.2,14.46,14.6,-0.1399999999999988,-0.9589,41461.79,59724.854
2,000062.SZ,20210819,14.74,14.88,14.55,14.6,14.86,-0.2599999999999998,-1.7497,35097.03,51486.953
3,000062.SZ,20210818,14.98,15.05,14.74,14.86,14.86,0.0,0.0,33843.19,50346.915
4,000062.SZ,20210817,15.54,15.54,14.78,14.86,15.5,-0.6400000000000006,-4.129,77324.0,116677.149
5,000062.SZ,20210816,15.4,15.65,15.27,15.5,15.36,0.14000000000000057,0.9115,47550.54,73665.213
6,000062.SZ,20210813,15.61,15.67,15.25,15.36,15.67,-0.3100000000000005,-1.9783,53795.87,83148.841
7,000062.SZ,20210812,15.97,16.08,15.61,15.67,16.0,-0.33000000000000007,-2.0625,52899.08,83417.043
8,000062.SZ,20210811,15.69,16.1,15.52,16.0,15.69,0.3100000000000005,1.9758,55884.0,88614.998
9,000062.SZ,20210810,15.92,16.08,15.56,15.69,16.0,-0.3100000000000005,-1.9375,60484.12,94867.337
10,000062.SZ,20210809,15.89,16.06,15.05,16.0,15.9,0.09999999999999964,0.6289,41410.02,65727.249
11,000062.SZ,20210806,16.0,16.19,15.66,15.9,16.05,-0.15000000000000036,-0.9346,55822.72,88612.288
12,000062.SZ,20210805,15.98,16.33,15.86,16.05,16.12,-0.07000000000000028,-0.4342,59139.38,95218.23
13,000062.SZ,20210804,15.97,16.26,15.84,16.12,16.0,0.120000000000001,0.75,67467.72,108130.356
14,000062.SZ,20210803,16.51,17.15,15.9,16.0,16.67,-0.6700000000000017,-4.0192,113491.53,187164.952
15,000062.SZ,20210802,16.15,16.76,16.07,16.67,16.46,0.21000000000000085,1.2758,96236.41,159434.466
16,000062.SZ,20210730,16.06,16.6,15.78,16.46,15.83,0.6300000000000008,3.9798,74967.38,120640.691
17,000062.SZ,20210729,16.0,16.2,15.7,15.83,15.8,0.02999999999999936,0.1899,67989.14,108438.163
18,000062.SZ,20210728,16.26,16.26,15.6,15.8,16.26,-0.46000000000000085,-2.829,67965.21,107720.674
19,000062.SZ,20210727,16.3,16.73,16.1,16.26,16.24,0.020000000000003126,0.1232,118563.76,194465.282
20,000062.SZ,20210726,16.2,16.54,15.86,16.24,16.53,-0.2900000000000027,-1.7544,76729.0,124019.951
21,000062.SZ,20210723,15.46,16.53,15.33,16.53,15.55,0.9800000000000004,6.3023,125198.62,200822.888
22,000062.SZ,20210722,15.51,15.72,15.38,15.55,15.75,-0.1999999999999993,-1.2698,71620.57,111062.756
23,000062.SZ,20210721,15.49,15.84,15.48,15.75,15.43,0.3200000000000003,2.0739,67302.57,105777.431
24,000062.SZ,20210720,15.5,15.6,15.1,15.43,15.68,-0.25,-1.5944,65818.38,100936.714
25,000062.SZ,20210719,15.58,15.97,15.53,15.68,15.89,-0.21000000000000085,-1.3216,55019.53,86274.281
26,000062.SZ,20210716,16.33,16.6,15.66,15.89,16.37,-0.4800000000000004,-2.9322,114102.72,182594.108
27,000062.SZ,20210715,16.16,16.73,16.11,16.37,16.3,0.07000000000000028,0.4294,75608.67,124287.363
28,000062.SZ,20210714,16.75,16.85,16.23,16.3,17.31,-1.009999999999998,-5.8348,132527.52,218295.481
29,000062.SZ,20210713,17.7,18.15,17.15,17.31,17.52,-0.21000000000000085,-1.1986,148233.96,260361.764
30,000062.SZ,20210712,16.8,17.54,16.64,17.52,16.88,0.6400000000000006,3.7915,158387.04,271562.587
31,000062.SZ,20210709,16.93,17.06,16.49,16.88,17.07,-0.19000000000000128,-1.1131,117361.96,196164.788
32,000062.SZ,20210708,16.98,17.6,16.86,17.07,17.14,-0.07000000000000028,-0.4084,152841.64,264253.737
33,000062.SZ,20210707,17.01,17.14,16.58,17.14,17.07,0.07000000000000028,0.4101,130295.82,220132.536
34,000062.SZ,20210706,16.9,17.71,16.56,17.07,17.23,-0.16000000000000014,-0.9286,220114.24,377347.286
35,000062.SZ,20210705,17.0,18.15,16.76,17.23,17.76,-0.5300000000000011,-2.9842,310191.7,537099.754
36,000062.SZ,20210702,19.9,20.46,17.37,17.76,18.6,-0.8399999999999999,-4.5161,429636.85,811367.928
37,000062.SZ,20210701,18.08,18.6,17.88,18.6,16.91,1.6900000000000013,9.9941,105552.35,194256.197
38,000062.SZ,20210630,15.95,16.91,15.92,16.91,15.37,1.540000000000001,10.0195,86760.61,145382.995
39,000062.SZ,20210629,15.87,15.89,15.26,15.37,15.92,-0.5500000000000007,-3.4548,56608.25,87732.249
40,000062.SZ,20210628,15.92,16.28,15.71,15.92,15.93,-0.009999999999999787,-0.0628,47712.8,75925.747
41,000062.SZ,20210625,16.21,16.26,15.8,15.93,16.13,-0.1999999999999993,-1.2399,52681.58,84036.927
42,000062.SZ,20210624,16.7,16.81,16.0,16.13,16.66,-0.5300000000000011,-3.1813,80781.39,131855.677
43,000062.SZ,20210623,16.37,16.75,16.0,16.66,16.35,0.3099999999999987,1.896,112146.51,184847.006
44,000062.SZ,20210622,16.11,16.69,15.84,16.35,16.14,0.21000000000000085,1.3011,117795.56,193128.472
45,000062.SZ,20210621,14.8,16.15,14.72,16.14,14.98,1.1600000000000001,7.7437,119469.68,187422.31
46,000062.SZ,20210618,15.35,15.38,14.87,14.98,15.34,-0.35999999999999943,-2.3468,76040.71,114214.851
47,000062.SZ,20210617,15.12,15.46,14.99,15.34,15.13,0.20999999999999908,1.388,53069.74,80854.484
48,000062.SZ,20210616,15.39,15.55,14.91,15.13,15.4,-0.2699999999999996,-1.7532,52648.11,79828.415
49,000062.SZ,20210615,15.23,15.5,15.06,15.4,15.01,0.39000000000000057,2.5983,62313.96,95577.871
50,000062.SZ,20210611,15.7,15.72,14.97,15.01,15.7,-0.6899999999999995,-4.3949,83373.38,126639.127
51,000062.SZ,20210610,15.94,16.38,15.43,15.7,16.04,-0.33999999999999986,-2.1197,75017.86,118508.84
52,000062.SZ,20210609,15.91,16.3,14.31,16.04,15.9,0.1399999999999988,0.8805,65831.25,104659.561
53,000062.SZ,20210608,16.25,16.31,15.7,15.9,16.24,-0.3399999999999981,-2.0936,54556.02,86746.254
54,000062.SZ,20210607,16.11,16.66,15.93,16.24,16.0,0.23999999999999844,1.5,69355.79,112608.065
55,000062.SZ,20210604,16.41,16.41,15.87,16.0,16.48,-0.4800000000000004,-2.9126,77700.27,124965.209
56,000062.SZ,20210603,16.57,16.84,16.1,16.48,16.76,-0.28000000000000114,-1.6706,92654.92,152404.442
57,000062.SZ,20210602,16.01,17.14,15.93,16.76,16.46,0.3000000000000007,1.8226,159467.35,265992.666
58,000062.SZ,20210601,15.6,17.15,15.56,16.46,15.59,0.870000000000001,5.5805,221737.29,367662.697
59,000062.SZ,20210531,15.54,15.72,15.11,15.59,15.7,-0.10999999999999943,-0.7006,96989.05,149699.082
60,000062.SZ,20210528,15.89,15.89,15.5,15.7,15.76,-0.0600000000000005,-0.3807,77450.85,121252.077
61,000062.SZ,20210527,15.51,16.09,15.38,15.76,15.52,0.2400000000000002,1.5464,95899.72,151115.668
62,000062.SZ,20210526,16.39,16.39,15.4,15.52,16.34,-0.8200000000000003,-5.0184,131641.87,206262.774
63,000062.SZ,20210525,16.38,16.71,16.2,16.34,16.4,-0.05999999999999872,-0.3659,81264.03,133664.707
64,000062.SZ,20210524,16.67,16.67,15.95,16.4,16.67,-0.2700000000000031,-1.6197,88072.24,142639.655
65,000062.SZ,20210521,17.45,17.47,16.28,16.67,17.15,-0.4799999999999969,-2.7988,136768.52,227221.952
66,000062.SZ,20210520,16.85,17.98,16.76,17.15,16.9,0.25,1.4793,171049.48,299932.965
67,000062.SZ,20210519,16.5,17.2,16.1,16.9,16.54,0.35999999999999943,2.1765,121043.92,203407.932
68,000062.SZ,20210518,16.52,17.05,16.31,16.54,16.77,-0.23000000000000043,-1.3715,83678.83,138505.177
69,000062.SZ,20210517,16.68,17.4,15.94,16.77,16.82,-0.05000000000000071,-0.2973,174499.92,291207.279
70,000062.SZ,20210514,15.55,17.12,15.38,16.82,15.68,1.1400000000000006,7.2704,164560.57,267794.283
71,000062.SZ,20210513,15.99,15.99,15.38,15.68,16.05,-0.370000000000001,-2.3053,118277.62,184600.979
72,000062.SZ,20210512,15.98,16.18,15.26,16.05,15.95,0.10000000000000142,0.627,153123.16,240511.686
73,000062.SZ,20210511,16.74,16.75,15.36,15.95,16.72,-0.7699999999999996,-4.6053,159259.21,253069.129
74,000062.SZ,20210510,16.43,17.25,16.3,16.72,17.14,-0.4200000000000017,-2.4504,199682.26,336384.537
75,000062.SZ,20210507,15.78,17.52,15.65,17.14,16.06,1.0800000000000018,6.7248,398712.42,658125.624
76,000062.SZ,20210506,14.63,16.06,14.63,16.06,14.6,1.459999999999999,10.0,215991.71,341492.562
77,000062.SZ,20210430,15.04,15.35,14.38,14.6,15.17,-0.5700000000000003,-3.7574,185710.16,273242.664
78,000062.SZ,20210429,15.51,16.88,15.09,15.17,15.61,-0.4399999999999995,-2.8187,239701.37,378011.266
79,000062.SZ,20210428,14.49,15.79,14.32,15.61,14.72,0.8899999999999988,6.0462,235959.97,358354.033
80,000062.SZ,20210427,14.99,15.44,14.4,14.72,14.04,0.6800000000000015,4.8433,230205.88,341871.529
