,code,date,open,high,low,close,pre_close,change,pct_chg,vol,amount
4999,000425.SZ,20000623,,,,,,,,12851.0,23488.8372
4998,000425.SZ,20000626,,,,,,,,6965.0,12743.3332
4997,000425.SZ,20000627,,,,,,,,3573.0,6515.839
4996,000425.SZ,20000628,,,,,,,,3019.0,5327.4734
4995,000425.SZ,20000629,,,,,,,,24166.0,43366.8532
4994,000425.SZ,20000630,,,,,,,,4669.0,8416.6574
4993,000425.SZ,20000703,,,,,,,,7097.0,12407.8657
4992,000425.SZ,20000704,,,,,,,,17010.0,30448.9936
4991,000425.SZ,20000705,,,,,,,,12625.0,22834.1123
4990,000425.SZ,20000706,,,,,,,,7692.0,13825.9554
4989,000425.SZ,20000707,,,,,,,,12126.0,21978.4456
4988,000425.SZ,20000710,,,,,,,,3403.0,6273.5331
4987,000425.SZ,20000711,,,,,,,,3838.0,7016.6072
4986,000425.SZ,20000712,,,,,,,,2026.0,3692.8658
4985,000425.SZ,20000713,,,,,,,,4154.0,7530.2305
4984,000425.SZ,20000714,,,,,,,,2882.0,5236.6979
4983,000425.SZ,20000717,,,,,,,,2063.0,3744.4452
4982,000425.SZ,20000718,,,,,,,,2066.0,3742.2264
4981,000425.SZ,20000719,,,,,,,,4620.0,8478.4849
4980,000425.SZ,20000720,,,,,,,,10757.0,20126.1037
4979,000425.SZ,20000721,,,,,,,,10216.0,18896.3753
4978,000425.SZ,20000724,,,,,,,,23987.0,44227.1712
4977,000425.SZ,20000725,,,,,,,,11576.0,20935.8813
4976,000425.SZ,20000726,,,,,,,,6979.0,12622.351
4975,000425.SZ,20000727,,,,,,,,7749.0,14185.1533
4974,000425.SZ,20000728,,,,,,,,17540.0,32834.0366
4973,000425.SZ,20000731,,,,,,,,5181.0,9666.946
4972,000425.SZ,20000801,,,,,,,,4037.0,7504.8556
4971,000425.SZ,20000802,,,,,,,,3960.0,7352.8925
4970,000425.SZ,20000803,,,,,,,,3217.0,5898.0189
4969,000425.SZ,20000804,,,,,,,,3807.0,6945.3452
4968,000425.SZ,20000807,,,,,,,,1501.0,2737.4916
4967,000425.SZ,20000808,,,,,,,,24848.0,46025.2006
4966,000425.SZ,20000809,,,,,,,,1909.0,3515.7834
4965,000425.SZ,20000810,,,,,,,,5984.0,11158.8931
4964,000425.SZ,20000811,,,,,,,,25883.0,48670.9009
4963,000425.SZ,20000814,,,,,,,,7195.0,13485.7662
4962,000425.SZ,20000815,,,,,,,,17877.0,32983.661
4961,000425.SZ,20000816,,,,,,,,14305.0,26135.0226
4960,000425.SZ,20000817,,,,,,,,12871.0,23730.9803
4959,000425.SZ,20000818,,,,,,,,8109.0,15146.5338
4958,000425.SZ,20000821,,,,,,,,5240.0,9620.2543
4957,000425.SZ,20000822,,,,,,,,5562.0,10316.8751
4956,000425.SZ,20000823,,,,,,,,5896.0,10589.6201
4955,000425.SZ,20000824,,,,,,,,27160.0,51387.2535
4954,000425.SZ,20000825,,,,,,,,2537.0,4765.6861
4953,000425.SZ,20000828,,,,,,,,1735.0,3228.9062
4952,000425.SZ,20000829,,,,,,,,2590.0,4780.0506
4951,000425.SZ,20000830,,,,,,,,3490.0,6484.142
4950,000425.SZ,20000831,,,,,,,,2813.0,5110.6187
4949,000425.SZ,20000901,,,,,,,,3216.0,5804.5302
4948,000425.SZ,20000904,,,,,,,,2303.0,4147.9897
4947,000425.SZ,20000905,,,,,,,,2360.0,4249.1782
4946,000425.SZ,20000906,,,,,,,,1943.0,3478.815
4945,000425.SZ,20000907,,,,,,,,7703.0,14207.6734
4944,000425.SZ,20000908,,,,,,,,5882.0,10862.4374
4943,000425.SZ,20000911,,,,,,,,3954.0,7343.158
4942,000425.SZ,20000912,,,,,,,,2362.0,4348.3044
4941,000425.SZ,20000913,,,,,,,,2402.0,4446.6983
4940,000425.SZ,20000914,,,,,,,,2359.0,4349.5892
4939,000425.SZ,20000915,,,,,,,,2627.0,4819.5968
4938,000425.SZ,20000919,,,,,,,,4540.0,7984.7506
4937,000425.SZ,20000920,,,,,,,,2989.0,5305.6276
4936,000425.SZ,20000921,,,,,,,,13688.0,25018.7185
4935,000425.SZ,20000922,,,,,,,,2758.0,4955.4938
4934,000425.SZ,20000925,,,,,,,,2692.0,4760.6
4933,000425.SZ,20000926,,,,,,,,2290.0,4063.816
4932,000425.SZ,20000927,,,,,,,,1567.0,2821.267
4931,000425.SZ,20000928,,,,,,,,2660.0,4772.5286
4930,000425.SZ,20000929,,,,,,,,3375.0,6033.6129
4929,000425.SZ,20001009,,,,,,,,1870.0,3312.2904
4928,000425.SZ,20001010,,,,,,,,1857.0,3285.5556
4927,000425.SZ,20001011,,,,,,,,745.0,1312.07
4926,000425.SZ,20001012,,,,,,,,955.0,1669.6848
4925,000425.SZ,20001013,,,,,,,,1872.0,3280.9716
4924,000425.SZ,20001016,,,,,,,,3110.0,5441.4908
4923,000425.SZ,20001017,,,,,,,,7464.0,13033.9224
4922,000425.SZ,20001018,,,,,,,,5649.0,10041.6956
4921,000425.SZ,20001019,,,,,,,,623.0,1095.022
4920,000425.SZ,20001020,,,,,,,,1324.0,2331.4614
4919,000425.SZ,20001023,,,,,,,,702.0,1252.0022
4918,000425.SZ,20001024,,,,,,,,2877.0,5155.7579
4917,000425.SZ,20001025,,,,,,,,3695.0,6860.7345
4916,000425.SZ,20001026,,,,,,,,963.0,1701.9921
4915,000425.SZ,20001027,,,,,,,,3851.0,6587.7869
4914,000425.SZ,20001030,,,,,,,,1046.0,1799.2778
4913,000425.SZ,20001031,,,,,,,,2469.0,4239.8493
4912,000425.SZ,20001101,,,,,,,,2818.0,4941.5887
4911,000425.SZ,20001102,,,,,,,,1307.0,2288.929
4910,000425.SZ,20001103,,,,,,,,1726.0,3031.3252
4909,000425.SZ,20001106,,,,,,,,7549.0,13617.4845
4908,000425.SZ,20001107,,,,,,,,8312.0,15122.0192
4907,000425.SZ,20001108,,,,,,,,1203.0,2134.7229
4906,000425.SZ,20001109,,,,,,,,3121.0,5543.8285
4905,000425.SZ,20001110,,,,,,,,5247.0,9409.3237
4904,000425.SZ,20001113,,,,,,,,11140.0,20628.1401
4903,000425.SZ,20001114,,,,,,,,5762.0,10780.0981
4902,000425.SZ,20001115,,,,,,,,1124.0,2065.1544
4901,000425.SZ,20001116,,,,,,,,874.0,1606.6562
4900,000425.SZ,20001117,,,,,,,,2090.0,3831.1288
4899,000425.SZ,20001120,,,,,,,,1584.86,2902.4154
4898,000425.SZ,20001121,,,,,,,,14433.72,27856.4973
4897,000425.SZ,20001122,,,,,,,,21966.82,46642.6707
4896,000425.SZ,20001123,,,,,,,,23695.61,52548.4518
4895,000425.SZ,20001124,,,,,,,,28645.61,67400.8937
4894,000425.SZ,20001127,,,,,,,,10461.29,23803.2942
4893,000425.SZ,20001128,,,,,,,,13747.43,32210.7207
4892,000425.SZ,20001129,,,,,,,,8632.73,20551.1642
4891,000425.SZ,20001130,,,,,,,,11207.3,26323.8784
4890,000425.SZ,20001201,,,,,,,,11141.44,26875.0709
4889,000425.SZ,20001204,,,,,,,,9602.24,22952.3763
4888,000425.SZ,20001205,,,,,,,,12223.4,28137.4321
4887,000425.SZ,20001206,,,,,,,,12575.0,28055.9053
4886,000425.SZ,20001207,,,,,,,,10532.5,24358.7421
4885,000425.SZ,20001208,,,,,,,,4495.5,10056.6708
4884,000425.SZ,20001211,,,,,,,,10098.0,22607.1642
4883,000425.SZ,20001212,,,,,,,,10226.8,22663.0829
4882,000425.SZ,20001213,,,,,,,,28169.39,63770.3688
4881,000425.SZ,20001214,,,,,,,,29648.94,69978.01
4880,000425.SZ,20001215,,,,,,,,21763.62,49798.6424
4879,000425.SZ,20001218,,,,,,,,16128.1,35426.4918
4878,000425.SZ,20001219,,,,,,,,12748.5,28086.7395
4877,000425.SZ,20001220,,,,,,,,9508.85,20757.449
4876,000425.SZ,20001221,,,,,,,,25149.28,56464.2894
4875,000425.SZ,20001222,,,,,,,,21799.1,48063.0677
4874,000425.SZ,20001225,,,,,,,,11984.08,26557.9009
4873,000425.SZ,20001226,,,,,,,,9220.65,20416.7061
4872,000425.SZ,20001227,,,,,,,,10439.55,23026.8443
4871,000425.SZ,20001228,,,,,,,,11426.1,24806.6118
4870,000425.SZ,20001229,,,,,,,,8307.3,17663.7114
4869,000425.SZ,20010102,,,,,,,,8320.2,17904.4499
4868,000425.SZ,20010103,,,,,,,,6447.9,13726.0196
4867,000425.SZ,20010104,,,,,,,,5255.25,11086.0821
4866,000425.SZ,20010105,,,,,,,,6062.85,12684.1038
4865,000425.SZ,20010108,,,,,,,,5609.95,11438.5562
4864,000425.SZ,20010109,,,,,,,,15887.04,32411.249
4863,000425.SZ,20010110,,,,,,,,15627.44,31811.9807
4862,000425.SZ,20010111,1.5085,1.5278,1.5011,1.5145,1.5093,0.005199999999999871,0.3445,11045.0,22548.5182
4861,000425.SZ,20010112,1.5145,1.5821,1.4899,1.5717,1.5145,0.05720000000000014,3.7768,17914.59,37576.7313
4860,000425.SZ,20010115,1.5754,1.5754,1.5234,1.5449,1.5717,-0.026800000000000157,-1.7052,12662.0,26420.0218
4859,000425.SZ,20010116,1.5234,1.5605,1.4937,1.5301,1.5449,-0.014799999999999924,-0.958,5439.8,11207.5986
4858,000425.SZ,20010117,1.5375,1.5591,1.5011,1.5308,1.5301,0.0006999999999999229,0.0457,10494.0,21543.3058
4857,000425.SZ,20010118,1.5011,1.5449,1.5011,1.5189,1.5308,-0.011900000000000022,-0.7774,5321.74,10937.9399
4856,000425.SZ,20010119,1.516,1.5457,1.516,1.5323,1.5189,0.013400000000000079,0.8822,8610.25,17770.0482
4855,000425.SZ,20010205,1.4922,1.5457,1.4922,1.5055,1.5323,-0.026799999999999935,-1.749,7764.0,15835.4324
4854,000425.SZ,20010206,1.5011,1.5078,1.4862,1.5003,1.5055,-0.0052000000000000934,-0.3454,4084.0,8211.4662
4853,000425.SZ,20010207,1.4937,1.5018,1.4639,1.4914,1.5003,-0.008899999999999908,-0.5932,5234.8,10488.236
4852,000425.SZ,20010208,1.4899,1.4951,1.4639,1.4781,1.4914,-0.01330000000000009,-0.8918,7763.0,15515.8745
4851,000425.SZ,20010209,1.4847,1.4966,1.4231,1.4803,1.4781,0.0021999999999999797,0.1488,9762.02,19510.2013
4850,000425.SZ,20010212,1.4751,1.4899,1.4268,1.4781,1.4803,-0.0021999999999999797,-0.1486,9238.63,18230.9132
4849,000425.SZ,20010213,1.4743,1.4758,1.4156,1.4253,1.4781,-0.05279999999999996,-3.5722,8307.01,16041.0967
4848,000425.SZ,20010214,1.4208,1.4558,1.3599,1.4223,1.4253,-0.0030000000000001137,-0.2105,5892.25,11233.2129
