,code,date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,000042.SZ,20210823,7.68,7.69,7.45,7.53,7.64,-0.10999999999999943,-1.4398,13091.86,9867.246
1,000042.SZ,20210820,7.86,7.9,7.48,7.64,7.87,-0.23000000000000043,-2.9225,13814.02,10562.493
2,000042.SZ,20210819,7.77,8.04,7.77,7.87,7.77,0.10000000000000053,1.287,18775.24,14891.452
3,000042.SZ,20210818,7.36,7.89,7.35,7.77,7.32,0.4499999999999993,6.1475,23982.76,18534.572
4,000042.SZ,20210817,7.58,7.58,7.3,7.32,7.54,-0.21999999999999975,-2.9178,14141.47,10502.828
5,000042.SZ,20210816,7.44,7.64,7.44,7.54,7.47,0.07000000000000028,0.9371,6034.9,4546.669
6,000042.SZ,20210813,7.6,7.66,7.46,7.47,7.63,-0.16000000000000014,-2.097,7188.47,5423.57
7,000042.SZ,20210812,7.5,7.66,7.48,7.63,7.5,0.1299999999999999,1.7333,11292.28,8585.707
8,000042.SZ,20210811,7.32,7.64,7.32,7.5,7.39,0.11000000000000032,1.4885,9188.33,6931.934
9,000042.SZ,20210810,7.35,7.41,7.29,7.39,7.35,0.040000000000000036,0.5442,3785.4,2778.804
10,000042.SZ,20210809,7.2,7.4,7.16,7.35,7.17,0.17999999999999972,2.5105,10289.0,7539.743
11,000042.SZ,20210806,7.35,7.35,7.13,7.17,7.34,-0.16999999999999993,-2.3161,8582.0,6170.908
12,000042.SZ,20210805,7.28,7.45,7.28,7.34,7.33,0.009999999999999787,0.1364,4114.0,3035.696
13,000042.SZ,20210804,7.45,7.5,7.3,7.33,7.45,-0.1200000000000001,-1.6107,8160.84,6020.136
14,000042.SZ,20210803,7.12,7.66,7.11,7.45,7.09,0.3600000000000003,5.0776,21561.95,16035.519
15,000042.SZ,20210802,7.04,7.13,6.91,7.09,7.04,0.04999999999999982,0.7102,9469.44,6647.772
16,000042.SZ,20210730,7.11,7.11,6.95,7.04,7.11,-0.07000000000000028,-0.9845,4043.6,2839.324
17,000042.SZ,20210729,7.14,7.18,7.03,7.11,7.08,0.03000000000000025,0.4237,4491.44,3185.633
18,000042.SZ,20210728,7.42,7.42,6.99,7.08,7.38,-0.2999999999999998,-4.065,15012.15,10667.126
19,000042.SZ,20210727,7.52,7.6,7.35,7.38,7.53,-0.15000000000000036,-1.992,4326.0,3230.333
20,000042.SZ,20210726,7.82,7.82,7.46,7.53,7.78,-0.25,-3.2134,5934.0,4497.685
21,000042.SZ,20210723,7.88,7.88,7.75,7.78,7.86,-0.08000000000000007,-1.0178,4378.0,3412.737
22,000042.SZ,20210722,7.91,7.91,7.82,7.86,7.89,-0.02999999999999936,-0.3802,4183.8,3281.741
23,000042.SZ,20210721,7.84,7.9,7.8,7.89,7.84,0.04999999999999982,0.6378,4388.14,3451.658
24,000042.SZ,20210720,7.95,7.95,7.8,7.84,7.94,-0.10000000000000053,-1.2594,4734.0,3718.979
25,000042.SZ,20210719,8.05,8.06,7.91,7.94,8.04,-0.09999999999999876,-1.2438,4239.0,3366.352
26,000042.SZ,20210716,8.13,8.13,8.01,8.04,8.08,-0.040000000000000924,-0.495,3924.0,3161.4
27,000042.SZ,20210715,8.06,8.14,8.04,8.08,8.13,-0.05000000000000071,-0.615,4182.5,3374.282
