,code,date,open,high,low,close,pre_close,change,pct_chg,vol,amount
4319,000403.SZ,19960628,0.7888,0.8257,0.7255,0.7321,0.4986,0.23349999999999999,46.8311,194306.0,113796.7332
4318,000403.SZ,19960701,0.7176,0.7176,0.6714,0.6952,0.7321,-0.03689999999999993,-5.0403,40500.0,21176.413
4317,000403.SZ,19960702,0.6925,0.7611,0.6859,0.7585,0.6952,0.06329999999999991,9.1053,54010.0,29935.7523
4316,000403.SZ,19960703,0.7585,0.7835,0.7387,0.773,0.7585,0.014500000000000068,1.9117,46867.0,27144.9687
4315,000403.SZ,19960704,0.7783,0.8244,0.7532,0.8126,0.773,0.03959999999999997,5.1229,55231.0,32889.4746
4314,000403.SZ,19960705,0.8178,0.8772,0.8178,0.8508,0.8126,0.03820000000000001,4.701,82697.0,53483.7927
4313,000403.SZ,19960708,0.8812,0.9128,0.8521,0.8996,0.8508,0.048799999999999955,5.7358,75624.0,51089.0
4312,000403.SZ,19960709,0.9128,0.9128,0.8442,0.8983,0.8996,-0.0012999999999999678,-0.1445,36425.0,24318.495
4311,000403.SZ,19960710,0.897,1.0421,0.8851,1.0223,0.8983,0.124,13.8039,90594.0,65516.9471
4310,000403.SZ,19960711,0.9854,1.0553,0.9326,0.959,1.0223,-0.06330000000000002,-6.1919,131846.0,95907.3651
4309,000403.SZ,19960712,0.9392,0.9854,0.9023,0.9036,0.959,-0.055400000000000005,-5.7769,129849.0,90034.1204
4308,000403.SZ,19960715,0.9075,0.9194,0.8442,0.8943,0.9036,-0.009299999999999975,-1.0292,64795.0,42773.2207
4307,000403.SZ,19960716,0.897,0.9234,0.864,0.9075,0.8943,0.01319999999999999,1.476,35373.0,24118.0946
4306,000403.SZ,19960717,0.9102,0.9405,0.868,0.8706,0.9075,-0.03689999999999993,-4.0661,32418.0,22544.2313
4305,000403.SZ,19960718,0.8706,0.9102,0.8706,0.9102,0.8706,0.03959999999999997,4.5486,17252.0,11647.921
4304,000403.SZ,19960719,0.9102,0.9128,0.8772,0.897,0.9102,-0.01319999999999999,-1.4502,25085.0,16934.9902
4303,000403.SZ,19960722,0.897,0.9102,0.864,0.9062,0.897,0.009199999999999986,1.0256,20463.0,13691.0
4302,000403.SZ,19960723,0.9075,0.9089,0.868,0.8891,0.9062,-0.017100000000000004,-1.887,15787.0,10566.4857
4301,000403.SZ,19960724,0.8904,0.9603,0.8891,0.9431,0.8891,0.05400000000000005,6.0736,42712.0,30091.2418
4300,000403.SZ,19960725,0.9445,0.9656,0.9009,0.9089,0.9431,-0.03420000000000001,-3.6263,23151.0,16426.8355
4299,000403.SZ,19960726,0.8996,0.9629,0.897,0.9431,0.9089,0.03420000000000001,3.7628,40533.0,28998.4976
4298,000403.SZ,19960729,0.9168,1.0276,0.9168,1.0157,0.9431,0.0726,7.698,53401.0,40054.0691
4297,000403.SZ,19960730,1.0262,1.0856,0.9893,1.0685,1.0157,0.05279999999999996,5.1984,76677.0,60910.2859
4296,000403.SZ,19960731,1.0751,1.1014,1.0038,1.0276,1.0685,-0.040899999999999936,-3.8278,55097.0,44288.2289
4295,000403.SZ,19960801,1.05,1.0619,1.0091,1.0421,1.0276,0.014499999999999957,1.4111,23529.0,18489.3776
4294,000403.SZ,19960802,1.0421,1.0421,0.9366,0.9708,1.0421,-0.07130000000000003,-6.842,21220.0,15927.4376
4293,000403.SZ,19960805,0.9603,0.9827,0.9247,0.9827,0.9708,0.011900000000000022,1.2258,14611.0,10582.8119
4292,000403.SZ,19960806,0.9761,1.0249,0.9497,1.0025,0.9827,0.01979999999999993,2.0149,20237.0,15075.4776
4291,000403.SZ,19960807,1.0091,1.021,0.9788,1.0012,1.0025,-0.0012999999999998568,-0.1297,18294.0,13865.1986
4290,000403.SZ,19960808,1.0091,1.0751,0.9867,1.0368,1.0012,0.035599999999999854,3.5557,26209.0,20490.6656
4289,000403.SZ,19960809,1.0421,1.0882,1.0262,1.054,1.0368,0.017200000000000104,1.659,32976.0,26444.7706
4288,000403.SZ,19960812,1.0751,1.1463,1.0751,1.1212,1.054,0.06719999999999993,6.3757,62939.0,53391.2052
4287,000403.SZ,19960813,1.1344,1.1542,1.0817,1.1001,1.1212,-0.021099999999999897,-1.8819,33536.0,28290.5093
4286,000403.SZ,19960814,1.1001,1.108,1.0619,1.0856,1.1001,-0.01450000000000018,-1.3181,23747.0,19607.0
4285,000403.SZ,19960815,1.0685,1.0948,1.0553,1.0579,1.0856,-0.027699999999999836,-2.5516,11114.0,9054.4905
4284,000403.SZ,19960816,1.0487,1.054,0.9999,1.0262,1.0579,-0.03170000000000006,-2.9965,14305.0,11163.0284
4283,000403.SZ,19960819,1.0421,1.054,1.0157,1.021,1.0262,-0.0052000000000000934,-0.5067,8651.0,6759.9434
4282,000403.SZ,19960820,1.0183,1.0183,0.9445,0.9471,1.021,-0.07389999999999985,-7.238,7192.0,5339.776
4281,000403.SZ,19960821,0.9484,0.984,0.9471,0.9761,0.9471,0.028999999999999915,3.062,8056.0,5915.694
4280,000403.SZ,19960822,0.9827,0.9867,0.9168,0.9234,0.9761,-0.05269999999999997,-5.399,10692.0,7663.1119
4279,000403.SZ,19960823,0.9497,0.9563,0.7572,0.9062,0.9234,-0.017199999999999993,-1.8627,10466.0,7105.4711
4278,000403.SZ,19960826,0.8957,0.8957,0.7915,0.7941,0.9062,-0.11209999999999998,-12.3703,10236.0,6398.268
4277,000403.SZ,19960827,0.7849,0.8046,0.7664,0.8046,0.7941,0.010499999999999954,1.3223,9092.0,5418.021
4276,000403.SZ,19960828,0.8165,0.8957,0.7875,0.8706,0.8046,0.06600000000000006,8.2028,15570.0,9762.692
4275,000403.SZ,19960829,0.8706,0.8706,0.8244,0.8627,0.8706,-0.007900000000000018,-0.9074,14124.0,9079.2636
4274,000403.SZ,19960830,0.9168,0.9194,0.897,0.9102,0.8627,0.04749999999999999,5.506,22088.0,15229.5884
4273,000403.SZ,19960902,0.9234,0.9629,0.9234,0.9471,0.9102,0.036900000000000044,4.0541,21346.0,15273.4914
4272,000403.SZ,19960903,0.9629,1.0025,0.926,0.9761,0.9471,0.028999999999999915,3.062,25118.0,18353.7257
4271,000403.SZ,19960904,0.9893,1.0553,0.9893,1.0157,0.9761,0.03960000000000008,4.057,35572.0,27581.2389
4270,000403.SZ,19960905,1.0131,1.0223,0.9247,0.9247,1.0157,-0.09100000000000008,-8.9593,18899.0,13883.8322
