,code,date,open,high,low,close,pre_close,change,pct_chg,vol,amount
4999,000409.SZ,19971021,,,,,,,,44262.0,38242.3684
4998,000409.SZ,19971022,,,,,,,,33368.0,29028.3553
4997,000409.SZ,19971023,,,,,,,,10708.0,8806.9124
4996,000409.SZ,19971024,,,,,,,,7693.0,6334.6971
4995,000409.SZ,19971027,,,,,,,,11771.0,9838.0223
4994,000409.SZ,19971028,,,,,,,,9379.0,7505.1114
4993,000409.SZ,19971029,,,,,,,,6249.0,4969.0506
4992,000409.SZ,19971030,,,,,,,,11178.0,9345.0097
4991,000409.SZ,19971031,,,,,,,,3709.0,2942.3977
4990,000409.SZ,19971103,,,,,,,,4122.0,3282.8357
4989,000409.SZ,19971104,,,,,,,,4273.0,3457.1381
4988,000409.SZ,19971105,,,,,,,,5313.0,4333.2566
4987,000409.SZ,19971106,,,,,,,,6214.0,5023.5454
4986,000409.SZ,19971107,,,,,,,,23996.0,20444.9379
4985,000409.SZ,19971110,,,,,,,,86695.0,80513.1599
4984,000409.SZ,19971111,,,,,,,,38853.0,35616.3441
4983,000409.SZ,19971112,,,,,,,,17783.0,16272.8287
4982,000409.SZ,19971113,,,,,,,,11860.0,10315.8656
4981,000409.SZ,19971114,,,,,,,,14763.0,13411.1564
4980,000409.SZ,19971117,,,,,,,,6805.0,6025.8917
4979,000409.SZ,19971118,,,,,,,,4935.0,4296.3272
4978,000409.SZ,19971119,,,,,,,,5002.0,4293.1759
4977,000409.SZ,19971120,,,,,,,,6889.0,5747.9062
4976,000409.SZ,19971121,,,,,,,,5617.0,4559.6612
4975,000409.SZ,19971124,,,,,,,,3292.0,2612.3993
4974,000409.SZ,19971125,,,,,,,,3700.0,2913.1319
4973,000409.SZ,19971126,,,,,,,,2543.0,2039.9805
4972,000409.SZ,19971127,,,,,,,,2495.0,1977.5376
4971,000409.SZ,19971128,,,,,,,,2412.0,1874.6215
4970,000409.SZ,19971201,,,,,,,,2661.0,2101.8784
4969,000409.SZ,19971202,,,,,,,,1803.0,1408.5781
4968,000409.SZ,19971203,,,,,,,,2617.0,2000.2423
4967,000409.SZ,19971204,,,,,,,,2944.0,2263.8011
4966,000409.SZ,19971205,,,,,,,,4897.0,3940.6921
4965,000409.SZ,19971208,,,,,,,,2307.0,1810.0632
4964,000409.SZ,19971209,,,,,,,,1769.0,1388.0292
4963,000409.SZ,19971210,,,,,,,,1912.0,1519.5628
4962,000409.SZ,19971211,,,,,,,,2082.0,1620.1356
4961,000409.SZ,19971212,,,,,,,,1945.0,1516.5304
4960,000409.SZ,19971215,,,,,,,,2703.0,2098.7247
4959,000409.SZ,19971216,,,,,,,,2776.0,2175.2573
4958,000409.SZ,19971217,,,,,,,,3004.0,2308.5978
4957,000409.SZ,19971218,,,,,,,,2747.0,2080.741
4956,000409.SZ,19971219,,,,,,,,3196.0,2407.161
4955,000409.SZ,19971222,,,,,,,,5319.0,3896.149
4954,000409.SZ,19971223,,,,,,,,10118.0,7993.1471
4953,000409.SZ,19971224,,,,,,,,3534.0,2713.606
4952,000409.SZ,19971225,,,,,,,,5261.0,3970.9169
4951,000409.SZ,19971226,,,,,,,,4041.0,3120.9017
4950,000409.SZ,19971229,,,,,,,,6944.0,5521.995
4949,000409.SZ,19971230,,,,,,,,2537.0,2000.3344
4948,000409.SZ,19971231,,,,,,,,7694.0,6192.5504
4947,000409.SZ,19980105,,,,,,,,8268.0,6849.583
4946,000409.SZ,19980106,,,,,,,,5457.0,4417.3948
4945,000409.SZ,19980107,,,,,,,,5948.0,4886.2102
4944,000409.SZ,19980108,,,,,,,,7034.0,5781.2606
4943,000409.SZ,19980109,,,,,,,,5412.0,4376.0184
4942,000409.SZ,19980112,,,,,,,,7097.0,5731.3744
4941,000409.SZ,19980113,,,,,,,,6899.0,5160.5249
4940,000409.SZ,19980114,,,,,,,,6196.0,4798.7398
4939,000409.SZ,19980115,,,,,,,,5265.0,4177.2599
4938,000409.SZ,19980116,,,,,,,,12601.0,10380.3193
4937,000409.SZ,19980119,,,,,,,,18292.0,15626.7461
4936,000409.SZ,19980120,,,,,,,,6804.0,5585.7005
4935,000409.SZ,19980121,,,,,,,,3363.0,2706.9262
