,date,open,high,low,close,volume
0,2021-07-05,0.988,0.994,0.967,0.976,544747407
1,2021-07-06,0.976,0.978,0.936,0.951,489309879
2,2021-07-07,0.941,0.989,0.941,0.983,426043046
3,2021-07-08,0.984,0.998,0.984,0.989,374403220
4,2021-07-09,0.979,0.983,0.955,0.977,387217747
5,2021-07-12,0.98,1.007,0.974,1.003,497722825
6,2021-07-13,1.003,1.009,0.987,0.997,404511545
7,2021-07-14,0.996,1.005,0.982,0.992,352779645
8,2021-07-15,0.987,1.002,0.983,1.001,313913040
9,2021-07-16,1.0,1.0,0.97,0.972,423469017
10,2021-07-19,0.97,0.985,0.966,0.977,290311528
11,2021-07-20,0.968,0.986,0.966,0.98,295304057
12,2021-07-21,0.98,1.007,0.979,1.004,520202201
13,2021-07-22,1.003,1.01,0.993,1.0,309067976
14,2021-07-23,0.999,0.999,0.972,0.977,438717243
15,2021-07-26,0.978,0.978,0.917,0.945,695568555
16,2021-07-27,0.94,0.959,0.914,0.916,514263937
17,2021-07-28,0.917,0.931,0.888,0.923,422273208
18,2021-07-29,0.938,0.977,0.936,0.975,578942871
19,2021-07-30,0.973,0.984,0.959,0.974,340856811
20,2021-08-02,0.971,0.983,0.954,0.977,326857332
21,2021-08-03,0.975,0.986,0.966,0.976,323811919
22,2021-08-04,0.976,0.996,0.967,0.994,437175146
23,2021-08-05,0.989,1.006,0.982,0.994,349217986
24,2021-08-06,0.996,1.002,0.975,0.982,288524474
25,2021-08-09,0.977,0.977,0.958,0.971,348546996
26,2021-08-10,0.968,0.976,0.96,0.971,489971418
27,2021-08-11,0.97,0.973,0.959,0.961,344380843
28,2021-08-12,0.96,0.963,0.945,0.947,533963771
29,2021-08-13,0.943,0.951,0.923,0.927,741415645
30,2021-08-16,0.927,0.927,0.914,0.918,555756727
31,2021-08-17,0.919,0.925,0.891,0.893,821674683
32,2021-08-18,0.895,0.905,0.89,0.896,579254347
33,2021-08-19,0.9,0.911,0.893,0.902,585063261
34,2021-08-20,0.9,0.9,0.868,0.876,745426881
35,2021-08-23,0.879,0.908,0.876,0.908,533320419
