,date,open,high,low,close,volume
0,2021-06-21,1.022,1.048,1.006,1.045,175298870
1,2021-06-22,1.045,1.051,1.03,1.041,60371677
2,2021-06-23,1.039,1.074,1.039,1.069,61691531
3,2021-06-24,1.068,1.085,1.053,1.06,30038928
4,2021-06-25,1.06,1.074,1.052,1.067,17880801
5,2021-06-28,1.067,1.095,1.066,1.086,15374343
6,2021-06-29,1.081,1.085,1.067,1.072,6953689
7,2021-06-30,1.075,1.095,1.075,1.092,12451141
8,2021-07-01,1.092,1.109,1.083,1.086,11472726
9,2021-07-02,1.08,1.08,1.056,1.06,5664997
10,2021-07-05,1.06,1.086,1.06,1.085,4222541
11,2021-07-06,1.085,1.096,1.064,1.078,4783103
12,2021-07-07,1.066,1.09,1.06,1.081,4225180
13,2021-07-08,1.079,1.107,1.079,1.104,7063784
14,2021-07-09,1.104,1.104,1.069,1.088,4512864
15,2021-07-12,1.086,1.114,1.085,1.107,6885888
16,2021-07-13,1.107,1.107,1.08,1.084,3031106
17,2021-07-14,1.084,1.085,1.066,1.076,3122545
18,2021-07-15,1.077,1.077,1.061,1.074,2141435
19,2021-07-16,1.072,1.08,1.063,1.064,1383905
20,2021-07-19,1.064,1.084,1.045,1.082,2350851
21,2021-07-20,1.069,1.088,1.06,1.084,1135006
22,2021-07-21,1.084,1.111,1.084,1.101,4869570
23,2021-07-22,1.107,1.111,1.092,1.103,1679563
24,2021-07-23,1.103,1.103,1.088,1.095,2448495
25,2021-07-26,1.08,1.108,1.06,1.092,1390365
26,2021-07-27,1.092,1.118,1.08,1.087,3348343
27,2021-07-28,1.038,1.092,1.036,1.074,2094323
28,2021-07-29,1.074,1.094,1.074,1.084,2244243
29,2021-07-30,1.084,1.108,1.066,1.095,1471107
30,2021-08-02,1.096,1.118,1.086,1.11,3255201
31,2021-08-03,1.11,1.112,1.086,1.09,2136030
32,2021-08-04,1.09,1.122,1.09,1.122,3594145
33,2021-08-05,1.125,1.129,1.106,1.116,2274340
34,2021-08-06,1.116,1.116,1.099,1.104,1141335
35,2021-08-09,1.092,1.117,1.089,1.113,2326622
36,2021-08-10,1.111,1.113,1.094,1.112,1547280
37,2021-08-11,1.108,1.114,1.1,1.106,421305
38,2021-08-12,1.106,1.115,1.099,1.109,799907
39,2021-08-13,1.097,1.116,1.08,1.086,1449614
40,2021-08-16,1.086,1.086,1.065,1.067,987407
41,2021-08-17,1.061,1.087,1.05,1.052,839201
42,2021-08-18,1.052,1.067,1.043,1.047,1317417
43,2021-08-19,1.044,1.063,1.043,1.052,412403
44,2021-08-20,1.052,1.067,1.042,1.054,884016
45,2021-08-23,1.054,1.074,1.045,1.07,723413
