,date,open,high,low,close,volume
0,2021-07-28,0.93,0.976,0.93,0.97,23511648
1,2021-07-29,0.984,1.03,0.975,1.028,105457229
2,2021-07-30,1.03,1.055,1.001,1.028,67366969
3,2021-08-02,1.033,1.063,1.014,1.042,49440450
4,2021-08-03,1.046,1.052,1.0,1.005,26737300
5,2021-08-04,1.004,1.083,1.001,1.077,89536250
6,2021-08-05,1.076,1.092,1.055,1.081,31337750
7,2021-08-06,1.099,1.116,1.077,1.088,31553600
8,2021-08-09,1.085,1.085,1.035,1.06,28368100
9,2021-08-10,1.056,1.077,1.026,1.046,27514000
10,2021-08-11,1.04,1.056,1.032,1.05,13433900
11,2021-08-12,1.047,1.047,1.023,1.032,17273700
12,2021-08-13,1.023,1.055,1.017,1.02,20803200
13,2021-08-16,1.02,1.02,0.988,0.995,20262000
14,2021-08-17,0.995,1.011,0.98,0.991,14792200
15,2021-08-18,0.997,1.003,0.972,0.98,14022900
16,2021-08-19,0.982,1.01,0.966,1.0,12824200
17,2021-08-20,0.998,1.01,0.985,0.992,9587300
18,2021-08-23,0.993,1.033,0.993,1.029,18770300
