,date,open,high,low,close,volume
0,2021-04-14,0.977,1.01,0.977,1.009,101958505
1,2021-04-15,1.004,1.011,0.996,1.009,28891009
2,2021-04-16,1.01,1.013,0.986,1.002,19395184
3,2021-04-19,0.998,1.051,0.998,1.049,80952101
4,2021-04-20,1.045,1.062,1.027,1.049,65739855
5,2021-04-21,1.048,1.054,1.035,1.047,32123247
6,2021-04-22,1.047,1.062,1.041,1.055,19821753
7,2021-04-23,1.055,1.076,1.051,1.072,20168116
8,2021-04-26,1.074,1.088,1.048,1.05,24273297
9,2021-04-27,1.041,1.052,1.029,1.042,14632066
10,2021-04-28,1.043,1.073,1.042,1.067,16899663
11,2021-04-29,1.067,1.075,1.058,1.072,11116974
12,2021-04-30,1.063,1.105,1.063,1.096,20714850
13,2021-05-06,1.097,1.118,1.072,1.087,16361540
14,2021-05-07,1.097,1.1,1.063,1.068,20705021
15,2021-05-10,1.065,1.08,1.05,1.072,11249143
16,2021-05-11,1.073,1.073,1.042,1.063,14082281
17,2021-05-12,1.062,1.069,1.051,1.061,7942787
18,2021-05-13,1.056,1.056,1.039,1.043,11540849
19,2021-05-14,1.043,1.063,1.031,1.061,16009947
20,2021-05-17,1.061,1.097,1.057,1.093,22947545
21,2021-05-18,1.097,1.102,1.084,1.089,12000133
22,2021-05-19,1.094,1.115,1.08,1.109,13564579
23,2021-05-20,1.11,1.119,1.096,1.104,6879734
24,2021-05-21,1.105,1.126,1.095,1.107,12075908
25,2021-05-24,1.107,1.113,1.094,1.109,10336118
26,2021-05-25,1.11,1.126,1.098,1.126,9762922
27,2021-05-26,1.126,1.126,1.109,1.109,12551958
28,2021-05-27,1.109,1.121,1.106,1.116,7036176
29,2021-05-28,1.118,1.168,1.118,1.147,20462156
30,2021-05-31,1.169,1.197,1.149,1.193,14133784
31,2021-06-01,1.193,1.193,1.165,1.184,16896037
32,2021-06-02,1.185,1.204,1.17,1.179,10650064
33,2021-06-03,1.176,1.176,1.151,1.158,13491729
34,2021-06-04,1.144,1.193,1.144,1.177,15148937
35,2021-06-07,1.178,1.181,1.141,1.152,21116004
36,2021-06-08,1.152,1.177,1.141,1.15,14950109
37,2021-06-09,1.149,1.159,1.144,1.157,8223917
38,2021-06-10,1.158,1.208,1.158,1.203,24974589
39,2021-06-11,1.203,1.241,1.2,1.227,22992643
40,2021-06-15,1.231,1.245,1.202,1.212,13548930
41,2021-06-16,1.212,1.217,1.158,1.162,21950114
42,2021-06-17,1.154,1.185,1.154,1.185,9616914
43,2021-06-18,1.185,1.225,1.178,1.217,15830040
44,2021-06-21,1.217,1.237,1.2,1.232,16601614
45,2021-06-22,1.232,1.24,1.214,1.234,12251308
46,2021-06-23,1.24,1.273,1.24,1.264,14964812
47,2021-06-24,1.268,1.287,1.256,1.278,12467067
48,2021-06-25,1.286,1.299,1.28,1.294,15054707
49,2021-06-28,1.293,1.335,1.29,1.319,24832922
50,2021-06-29,1.322,1.353,1.322,1.34,19068681
51,2021-06-30,1.341,1.364,1.32,1.364,19849534
52,2021-07-01,1.373,1.388,1.327,1.337,25511833
53,2021-07-02,1.336,1.34,1.305,1.314,17418342
54,2021-07-05,1.316,1.338,1.306,1.329,22571800
55,2021-07-06,1.334,1.353,1.295,1.318,23589905
56,2021-07-07,1.315,1.393,1.28,1.391,41595980
57,2021-07-08,1.401,1.435,1.401,1.42,31355603
58,2021-07-09,1.406,1.438,1.377,1.426,34728320
59,2021-07-12,1.427,1.48,1.427,1.463,34188901
60,2021-07-13,1.464,1.472,1.441,1.468,27807202
61,2021-07-14,1.479,1.483,1.417,1.426,39638109
62,2021-07-15,1.422,1.475,1.416,1.473,53830912
63,2021-07-16,1.472,1.476,1.42,1.423,44094857
64,2021-07-19,1.417,1.442,1.395,1.412,26794560
65,2021-07-20,1.398,1.428,1.39,1.422,25182913
66,2021-07-21,1.425,1.486,1.425,1.481,38332712
67,2021-07-22,1.483,1.499,1.46,1.489,48670508
68,2021-07-23,1.489,1.524,1.48,1.489,35080504
69,2021-07-26,1.489,1.494,1.422,1.465,81971614
70,2021-07-27,1.468,1.502,1.386,1.388,101104411
71,2021-07-28,1.378,1.418,1.345,1.406,37344563
72,2021-07-29,1.43,1.49,1.421,1.485,46366633
73,2021-07-30,1.486,1.523,1.469,1.483,39942609
74,2021-08-02,1.478,1.53,1.464,1.503,46360508
75,2021-08-03,1.507,1.507,1.437,1.45,66044570
76,2021-08-04,1.451,1.546,1.45,1.542,52432951
77,2021-08-05,1.542,1.561,1.517,1.549,25835235
78,2021-08-06,1.553,1.598,1.549,1.561,43728702
79,2021-08-09,1.538,1.549,1.486,1.525,52291519
80,2021-08-10,1.52,1.543,1.481,1.511,41438803
81,2021-08-11,1.514,1.523,1.488,1.515,22712804
82,2021-08-12,1.514,1.516,1.488,1.509,18661133
83,2021-08-13,1.505,1.538,1.485,1.492,23491202
84,2021-08-16,1.482,1.487,1.448,1.455,26791508
85,2021-08-17,1.45,1.479,1.44,1.449,19126813
86,2021-08-18,1.441,1.473,1.431,1.444,19203506
87,2021-08-19,1.451,1.488,1.423,1.47,27962724
88,2021-08-20,1.47,1.485,1.443,1.461,15222016
89,2021-08-23,1.479,1.502,1.453,1.5,22930300
