,date,open,high,low,close,volume
0,2021-06-28,1.016,1.029,1.012,1.023,323896470
1,2021-06-29,1.03,1.032,1.016,1.019,63653937
2,2021-06-30,1.02,1.034,1.013,1.031,54671327
3,2021-07-01,1.032,1.037,1.021,1.026,43884779
4,2021-07-02,1.02,1.02,0.997,1.006,24323411
5,2021-07-05,1.004,1.009,0.994,1.002,14360673
6,2021-07-06,0.997,1.012,0.984,0.999,18730191
7,2021-07-07,0.995,1.026,0.989,1.02,35723357
8,2021-07-08,1.021,1.036,1.021,1.026,32797558
9,2021-07-09,1.026,1.026,1.001,1.02,12474845
10,2021-07-12,1.02,1.053,1.02,1.046,42238864
11,2021-07-13,1.046,1.052,1.037,1.048,27399362
12,2021-07-14,1.042,1.046,1.033,1.035,12654648
13,2021-07-15,1.02,1.042,1.02,1.04,9778610
14,2021-07-16,1.036,1.038,1.02,1.02,8894088
15,2021-07-19,1.019,1.031,1.016,1.026,7429899
16,2021-07-20,1.022,1.033,1.018,1.024,9006624
17,2021-07-21,1.024,1.052,1.024,1.045,23217666
18,2021-07-22,1.045,1.054,1.039,1.046,6971238
19,2021-07-23,1.048,1.048,1.025,1.027,10467294
20,2021-07-26,1.027,1.027,0.983,1.004,20961017
21,2021-07-27,1.004,1.011,0.964,0.968,19925345
22,2021-07-28,0.968,0.98,0.94,0.973,13123734
23,2021-07-29,0.974,1.011,0.974,1.009,11719038
24,2021-07-30,1.005,1.01,0.991,1.006,9153472
25,2021-08-02,0.998,1.025,0.998,1.024,13843702
26,2021-08-03,1.015,1.026,1.013,1.019,7193955
27,2021-08-04,1.019,1.047,1.017,1.045,21875936
28,2021-08-05,1.04,1.046,1.032,1.035,8086594
29,2021-08-06,1.032,1.042,1.023,1.03,6433381
30,2021-08-09,1.029,1.033,1.012,1.029,9928107
31,2021-08-10,1.025,1.031,1.019,1.03,4286568
32,2021-08-11,1.029,1.034,1.023,1.024,6870049
33,2021-08-12,1.024,1.025,1.014,1.018,3172730
34,2021-08-13,1.013,1.025,1.0,1.006,6360828
35,2021-08-16,1.006,1.006,0.99,0.992,6179239
36,2021-08-17,0.992,0.997,0.969,0.976,7532696
37,2021-08-18,0.976,0.983,0.969,0.98,5165211
38,2021-08-19,0.981,0.99,0.974,0.985,6548715
39,2021-08-20,0.986,0.986,0.957,0.97,7569618
40,2021-08-23,0.975,0.994,0.968,0.993,5632107
