,date,open,high,low,close,volume
0,2021-08-09,1.039,1.043,0.998,1.023,204146983
1,2021-08-10,1.02,1.037,0.984,1.008,119931455
2,2021-08-11,1.006,1.035,0.998,1.028,139220187
3,2021-08-12,1.022,1.047,1.01,1.038,85020110
4,2021-08-13,1.028,1.078,1.023,1.035,103526285
5,2021-08-16,1.025,1.025,0.977,0.983,118811237
6,2021-08-17,0.982,0.998,0.962,0.97,63725573
7,2021-08-18,0.969,0.999,0.966,0.979,49635269
8,2021-08-19,0.98,1.025,0.967,1.01,89051845
9,2021-08-20,1.009,1.025,0.985,1.001,72471727
10,2021-08-23,1.001,1.027,0.992,1.021,87235734
