,date,open,high,low,close,volume
0,2021-07-30,1.021,1.028,0.994,1.018,78198123
1,2021-08-02,1.014,1.04,0.985,1.031,35163987
2,2021-08-03,1.031,1.075,1.015,1.07,37081452
3,2021-08-04,1.064,1.064,1.036,1.056,27734522
4,2021-08-05,1.056,1.057,1.043,1.044,9282144
5,2021-08-06,1.054,1.054,1.004,1.013,9861409
6,2021-08-09,1.014,1.031,1.007,1.027,18761953
7,2021-08-10,1.028,1.043,1.017,1.042,7365763
8,2021-08-11,1.042,1.042,1.018,1.019,8891433
9,2021-08-12,1.01,1.02,1.005,1.006,5773551
10,2021-08-13,1.011,1.011,0.992,0.999,7963806
11,2021-08-16,0.999,1.008,0.993,1.003,3644810
12,2021-08-17,1.002,1.007,0.964,0.966,11134968
13,2021-08-18,0.966,0.973,0.961,0.968,1355602
14,2021-08-19,0.969,0.982,0.967,0.969,1290106
15,2021-08-20,0.967,0.967,0.902,0.908,9086768
16,2021-08-23,0.907,0.935,0.899,0.927,4064586
