,date,open,high,low,close,volume
0,2021-07-02,0.997,0.997,0.895,0.974,24499374
1,2021-07-05,0.969,0.98,0.962,0.97,20927909
2,2021-07-06,0.97,0.97,0.955,0.964,7074987
3,2021-07-07,0.964,0.979,0.963,0.976,14095125
4,2021-07-08,0.975,0.976,0.961,0.962,3432581
5,2021-07-09,0.953,0.953,0.94,0.953,3227009
6,2021-07-12,0.948,0.963,0.946,0.958,4374625
7,2021-07-13,0.96,0.967,0.96,0.961,3251265
8,2021-07-14,0.959,0.974,0.956,0.958,3490724
9,2021-07-15,0.956,0.956,0.938,0.95,1824545
10,2021-07-16,0.95,0.956,0.95,0.951,2754412
11,2021-07-19,0.95,0.95,0.934,0.94,1259084
12,2021-07-20,0.938,0.939,0.931,0.938,3454482
13,2021-07-21,0.938,0.948,0.936,0.938,1358794
14,2021-07-22,0.941,0.956,0.941,0.949,4744893
15,2021-07-23,0.944,0.944,0.927,0.93,7640963
16,2021-07-26,0.918,0.923,0.882,0.884,2526849
17,2021-07-27,0.885,0.885,0.857,0.859,2983639
18,2021-07-28,0.862,0.862,0.841,0.847,1964029
19,2021-07-29,0.871,0.871,0.858,0.862,1922653
20,2021-07-30,0.851,0.869,0.848,0.866,2370296
21,2021-08-02,0.87,0.878,0.853,0.877,785424
22,2021-08-03,0.871,0.874,0.866,0.869,1650329
23,2021-08-04,0.869,0.873,0.863,0.866,2633086
24,2021-08-05,0.866,0.866,0.848,0.85,3019472
25,2021-08-06,0.847,0.848,0.84,0.845,1948136
26,2021-08-09,0.846,0.864,0.846,0.864,1495765
27,2021-08-10,0.863,0.875,0.855,0.874,5430449
28,2021-08-11,0.874,0.876,0.862,0.864,4019875
29,2021-08-12,0.863,0.873,0.86,0.861,902328
30,2021-08-13,0.855,0.857,0.848,0.853,2678550
31,2021-08-16,0.853,0.857,0.852,0.853,1052523
32,2021-08-17,0.854,0.855,0.831,0.832,1505846
33,2021-08-18,0.833,0.833,0.824,0.831,1219750
34,2021-08-19,0.833,0.842,0.833,0.835,590819
35,2021-08-20,0.835,0.835,0.826,0.828,2751424
36,2021-08-23,0.829,0.844,0.829,0.842,1714523
