,date,open,high,low,close,volume
0,2021-07-14,1.014,1.03,1.009,1.022,218410268
1,2021-07-15,1.022,1.027,1.02,1.025,78206772
2,2021-07-16,1.024,1.032,1.021,1.025,49912589
3,2021-07-19,1.02,1.025,1.006,1.009,38709165
4,2021-07-20,1.009,1.013,0.992,0.994,29787021
5,2021-07-21,0.993,1.001,0.988,0.993,17825399
6,2021-07-22,0.995,1.006,0.991,1.0,14702344
7,2021-07-23,1.0,1.001,0.982,0.984,15994947
8,2021-07-26,0.977,0.977,0.92,0.925,21458597
9,2021-07-27,0.926,0.926,0.849,0.849,36757688
10,2021-07-28,0.849,0.874,0.84,0.863,42278557
11,2021-07-29,0.896,0.932,0.896,0.922,35535426
12,2021-07-30,0.918,0.918,0.89,0.9,26964081
13,2021-08-02,0.9,0.915,0.892,0.908,23854321
14,2021-08-03,0.91,0.914,0.89,0.911,28640023
15,2021-08-04,0.912,0.939,0.907,0.933,23887785
16,2021-08-05,0.939,0.943,0.914,0.915,26572607
17,2021-08-06,0.92,0.92,0.906,0.909,21633231
18,2021-08-09,0.903,0.912,0.891,0.904,30779636
19,2021-08-10,0.905,0.927,0.905,0.925,20204749
20,2021-08-11,0.93,0.934,0.92,0.922,23196512
21,2021-08-12,0.923,0.923,0.904,0.905,16517518
22,2021-08-13,0.905,0.905,0.885,0.887,23059102
23,2021-08-16,0.882,0.892,0.864,0.866,20133916
24,2021-08-17,0.867,0.871,0.83,0.832,40966911
25,2021-08-18,0.848,0.848,0.833,0.839,25921400
26,2021-08-19,0.844,0.847,0.825,0.825,22390613
27,2021-08-20,0.828,0.828,0.779,0.797,54126235
28,2021-08-23,0.801,0.822,0.801,0.811,29925500
