,date,open,high,low,close,volume
0,2021-06-03,1.0,1.012,0.97,0.996,101926086
1,2021-06-04,0.998,1.002,0.986,0.993,27795194
2,2021-06-07,0.993,0.993,0.979,0.985,23243037
3,2021-06-08,0.987,0.989,0.971,0.972,19697576
4,2021-06-09,0.972,0.979,0.97,0.974,12623161
5,2021-06-10,0.975,0.982,0.97,0.971,11893431
6,2021-06-11,0.975,0.983,0.972,0.973,10056309
7,2021-06-15,0.977,0.981,0.963,0.97,12414351
8,2021-06-16,0.97,0.97,0.958,0.959,9353571
9,2021-06-17,0.957,0.968,0.954,0.967,11255630
10,2021-06-18,0.969,0.994,0.969,0.988,22237571
11,2021-06-21,0.988,0.988,0.976,0.979,14203006
12,2021-06-22,0.98,0.981,0.968,0.969,7641120
13,2021-06-23,0.969,0.995,0.969,0.994,17021451
14,2021-06-24,0.994,1.0,0.99,0.995,13028962
15,2021-06-25,0.997,1.016,0.997,1.014,34184121
16,2021-06-28,1.013,1.023,1.009,1.017,22213966
17,2021-06-29,1.018,1.027,1.006,1.008,14109632
18,2021-06-30,1.012,1.017,1.005,1.008,7971256
19,2021-07-01,1.005,1.007,0.999,1.001,9548871
20,2021-07-02,1.005,1.005,0.976,0.977,11206308
21,2021-07-05,0.977,0.977,0.951,0.956,17108713
22,2021-07-06,0.956,0.956,0.94,0.948,16939040
23,2021-07-07,0.948,0.948,0.934,0.939,8880519
24,2021-07-08,0.939,0.94,0.912,0.915,21652773
25,2021-07-09,0.913,0.928,0.895,0.926,22396110
26,2021-07-12,0.93,0.937,0.924,0.934,8172221
27,2021-07-13,0.935,0.955,0.935,0.949,11677009
28,2021-07-14,0.95,0.955,0.948,0.951,8624823
29,2021-07-15,0.951,0.954,0.948,0.951,3331805
30,2021-07-16,0.951,0.951,0.942,0.943,5160722
31,2021-07-19,0.945,0.948,0.92,0.924,19820317
32,2021-07-20,0.923,0.929,0.908,0.914,9134027
33,2021-07-21,0.919,0.921,0.906,0.91,12119532
34,2021-07-22,0.917,0.927,0.917,0.923,8832606
35,2021-07-23,0.924,0.925,0.907,0.909,6260205
36,2021-07-26,0.878,0.881,0.845,0.857,29487773
37,2021-07-27,0.856,0.856,0.787,0.787,28550402
38,2021-07-28,0.79,0.817,0.778,0.797,46961477
39,2021-07-29,0.829,0.859,0.822,0.851,32875812
40,2021-07-30,0.85,0.851,0.815,0.83,15595014
41,2021-08-02,0.831,0.849,0.827,0.838,9144005
42,2021-08-03,0.839,0.843,0.814,0.831,15427716
43,2021-08-04,0.825,0.856,0.82,0.847,20091203
44,2021-08-05,0.847,0.854,0.827,0.83,13455612
45,2021-08-06,0.835,0.835,0.823,0.831,10959811
46,2021-08-09,0.817,0.836,0.816,0.826,9615451
47,2021-08-10,0.831,0.845,0.829,0.844,12121422
48,2021-08-11,0.844,0.851,0.838,0.843,5338217
49,2021-08-12,0.839,0.844,0.83,0.832,5487108
50,2021-08-13,0.83,0.83,0.811,0.813,13593634
51,2021-08-16,0.81,0.812,0.795,0.797,17128109
52,2021-08-17,0.797,0.797,0.771,0.773,24757832
53,2021-08-18,0.778,0.783,0.771,0.777,10774106
54,2021-08-19,0.777,0.779,0.758,0.759,28722926
55,2021-08-20,0.758,0.758,0.724,0.736,40669831
56,2021-08-23,0.74,0.765,0.74,0.751,24812521
