,date,open,high,low,close,volume
0,2021-06-24,1.041,1.045,1.018,1.025,284549871
1,2021-06-25,1.03,1.049,1.02,1.045,172959646
2,2021-06-28,1.047,1.08,1.047,1.069,128456101
3,2021-06-29,1.082,1.096,1.066,1.074,102027703
4,2021-06-30,1.075,1.103,1.063,1.099,119432097
5,2021-07-01,1.1,1.108,1.067,1.077,112904656
6,2021-07-02,1.069,1.092,1.061,1.08,93879595
7,2021-07-05,1.079,1.116,1.071,1.116,116893460
8,2021-07-06,1.121,1.156,1.09,1.121,202953144
9,2021-07-07,1.106,1.184,1.093,1.184,227442786
10,2021-07-08,1.2,1.229,1.19,1.211,162301033
11,2021-07-09,1.205,1.247,1.184,1.24,214165484
12,2021-07-12,1.266,1.314,1.258,1.305,278192407
13,2021-07-13,1.306,1.31,1.278,1.305,211087651
14,2021-07-14,1.281,1.288,1.241,1.243,252753218
15,2021-07-15,1.232,1.269,1.215,1.262,207074078
16,2021-07-16,1.248,1.27,1.21,1.212,175891032
17,2021-07-19,1.2,1.232,1.175,1.187,204840540
18,2021-07-20,1.178,1.215,1.17,1.212,135597744
19,2021-07-21,1.223,1.283,1.223,1.28,212157125
20,2021-07-22,1.289,1.302,1.261,1.288,177085840
21,2021-07-23,1.288,1.32,1.269,1.28,178362914
22,2021-07-26,1.272,1.289,1.225,1.264,189640896
23,2021-07-27,1.263,1.294,1.183,1.187,273843582
24,2021-07-28,1.171,1.226,1.139,1.185,219017619
25,2021-07-29,1.226,1.267,1.21,1.267,219249953
26,2021-07-30,1.268,1.295,1.247,1.267,199541840
27,2021-08-02,1.291,1.331,1.25,1.292,256370960
28,2021-08-03,1.293,1.294,1.234,1.24,196126597
29,2021-08-04,1.237,1.35,1.237,1.35,375495022
30,2021-08-05,1.335,1.349,1.316,1.337,169501155
31,2021-08-06,1.374,1.403,1.345,1.363,238904586
32,2021-08-09,1.337,1.337,1.28,1.316,322656624
33,2021-08-10,1.305,1.33,1.257,1.291,292285497
34,2021-08-11,1.288,1.325,1.273,1.317,255356187
35,2021-08-12,1.313,1.34,1.29,1.328,202970509
36,2021-08-13,1.312,1.377,1.308,1.322,241129659
37,2021-08-16,1.295,1.307,1.248,1.256,288809820
38,2021-08-17,1.25,1.273,1.23,1.236,255604180
39,2021-08-18,1.242,1.276,1.233,1.25,208133399
40,2021-08-19,1.245,1.31,1.235,1.296,279091039
41,2021-08-20,1.28,1.311,1.261,1.282,235752063
42,2021-08-23,1.287,1.315,1.266,1.306,195961479
