,date,open,high,low,close,volume
0,2021-07-01,1.005,1.005,0.985,0.987,58175080
1,2021-07-02,0.988,1.01,0.98,0.994,59758225
2,2021-07-05,0.994,1.046,0.994,1.045,82504801
3,2021-07-06,1.046,1.066,1.033,1.055,34336189
4,2021-07-07,1.054,1.09,1.03,1.088,27803659
5,2021-07-08,1.088,1.112,1.085,1.09,31307729
6,2021-07-09,1.089,1.158,1.083,1.156,31422429
7,2021-07-12,1.173,1.269,1.166,1.19,38258713
8,2021-07-13,1.19,1.19,1.164,1.18,25282602
9,2021-07-14,1.181,1.181,1.141,1.147,29745075
10,2021-07-15,1.153,1.19,1.129,1.19,26459318
11,2021-07-16,1.19,1.217,1.172,1.186,25256402
12,2021-07-19,1.173,1.22,1.164,1.18,31767607
13,2021-07-20,1.167,1.188,1.154,1.183,25712937
14,2021-07-21,1.183,1.244,1.183,1.242,33809056
15,2021-07-22,1.242,1.273,1.234,1.267,26800728
16,2021-07-23,1.267,1.308,1.256,1.267,25360701
17,2021-07-26,1.271,1.293,1.235,1.276,43274613
18,2021-07-27,1.277,1.323,1.218,1.225,29921128
19,2021-07-28,1.182,1.226,1.158,1.19,24377110
20,2021-07-29,1.22,1.256,1.212,1.255,26677616
21,2021-07-30,1.338,1.338,1.239,1.279,29179577
22,2021-08-02,1.266,1.308,1.238,1.277,31262111
23,2021-08-03,1.272,1.272,1.193,1.201,24610201
24,2021-08-04,1.173,1.265,1.173,1.262,31547002
25,2021-08-05,1.234,1.267,1.225,1.246,28781804
26,2021-08-06,1.245,1.295,1.245,1.285,25263613
27,2021-08-09,1.28,1.285,1.231,1.27,25190100
28,2021-08-10,1.258,1.281,1.23,1.255,25723200
29,2021-08-11,1.258,1.289,1.255,1.279,26227600
30,2021-08-12,1.262,1.311,1.262,1.306,26597204
31,2021-08-13,1.322,1.327,1.285,1.309,21599202
32,2021-08-16,1.309,1.309,1.252,1.256,24690801
33,2021-08-17,1.255,1.287,1.239,1.25,19213602
34,2021-08-18,1.255,1.282,1.233,1.26,20216541
35,2021-08-19,1.255,1.28,1.222,1.266,21367705
36,2021-08-20,1.251,1.277,1.242,1.268,20956505
37,2021-08-23,1.268,1.31,1.264,1.303,27207607
