,date,open,high,low,close,volume
0,2021-06-08,0.999,1.015,0.988,0.995,101765007
1,2021-06-09,0.995,1.003,0.988,1.002,48459630
2,2021-06-10,1.001,1.036,1.0,1.032,98018694
3,2021-06-11,1.032,1.04,1.017,1.032,63890632
4,2021-06-15,1.032,1.038,1.015,1.025,52228402
5,2021-06-16,1.03,1.035,0.982,0.984,44851131
6,2021-06-17,0.984,1.008,0.98,1.008,38631378
7,2021-06-18,1.007,1.032,1.007,1.028,48652657
8,2021-06-21,1.026,1.046,1.022,1.038,46013731
9,2021-06-22,1.038,1.045,1.029,1.043,38630023
10,2021-06-23,1.05,1.075,1.046,1.068,49489051
11,2021-06-24,1.07,1.081,1.062,1.078,29819516
12,2021-06-25,1.077,1.1,1.075,1.097,31134646
13,2021-06-28,1.097,1.121,1.097,1.114,37204683
14,2021-06-29,1.114,1.133,1.112,1.121,24293168
15,2021-06-30,1.12,1.145,1.111,1.143,25156011
16,2021-07-01,1.149,1.16,1.118,1.119,23000576
17,2021-07-02,1.119,1.121,1.098,1.105,22131524
18,2021-07-05,1.106,1.13,1.106,1.127,25686433
19,2021-07-06,1.127,1.155,1.109,1.131,22107347
20,2021-07-07,1.126,1.182,1.106,1.179,28643868
21,2021-07-08,1.179,1.212,1.179,1.196,24240061
22,2021-07-09,1.196,1.22,1.168,1.213,17229529
23,2021-07-12,1.226,1.258,1.218,1.252,25531230
24,2021-07-13,1.252,1.255,1.222,1.24,18954960
25,2021-07-14,1.24,1.24,1.205,1.213,17212415
26,2021-07-15,1.227,1.247,1.204,1.244,15053740
27,2021-07-16,1.244,1.247,1.204,1.207,16652821
28,2021-07-19,1.22,1.22,1.174,1.188,11006858
29,2021-07-20,1.195,1.205,1.165,1.204,10626601
30,2021-07-21,1.21,1.258,1.21,1.254,20923567
31,2021-07-22,1.261,1.267,1.235,1.267,13640011
32,2021-07-23,1.257,1.289,1.254,1.265,15466974
33,2021-07-26,1.268,1.273,1.212,1.253,15480503
34,2021-07-27,1.265,1.273,1.192,1.196,18245145
35,2021-07-28,1.175,1.219,1.154,1.2,13756716
36,2021-07-29,1.224,1.269,1.201,1.269,18770714
37,2021-07-30,1.281,1.281,1.239,1.258,14780575
38,2021-08-02,1.255,1.287,1.247,1.278,15171911
39,2021-08-03,1.28,1.28,1.235,1.244,10693620
40,2021-08-04,1.243,1.315,1.243,1.314,19829595
41,2021-08-05,1.312,1.327,1.295,1.316,9117903
42,2021-08-06,1.315,1.349,1.302,1.317,12539516
43,2021-08-09,1.31,1.31,1.261,1.296,17895400
44,2021-08-10,1.29,1.3,1.252,1.276,10156363
45,2021-08-11,1.272,1.287,1.26,1.279,8740001
46,2021-08-12,1.278,1.281,1.259,1.276,9955445
47,2021-08-13,1.272,1.296,1.256,1.26,9240202
48,2021-08-16,1.26,1.26,1.233,1.239,11227402
49,2021-08-17,1.23,1.252,1.211,1.219,12211712
50,2021-08-18,1.22,1.248,1.214,1.225,12323214
51,2021-08-19,1.225,1.259,1.208,1.243,10705902
52,2021-08-20,1.244,1.257,1.214,1.231,11419406
53,2021-08-23,1.231,1.269,1.222,1.267,9582200
