,date,open,high,low,close,volume
0,2021-08-06,1.038,1.059,1.026,1.036,972366804
1,2021-08-09,1.03,1.03,0.985,1.007,603788319
2,2021-08-10,1.007,1.021,0.981,0.999,525432697
3,2021-08-11,0.999,1.01,0.987,1.005,344943120
4,2021-08-12,1.003,1.005,0.986,0.999,321401258
5,2021-08-13,0.992,1.019,0.984,0.988,548100304
6,2021-08-16,0.985,0.986,0.958,0.962,490577130
7,2021-08-17,0.961,0.979,0.951,0.958,390283669
8,2021-08-18,0.959,0.973,0.946,0.953,329239077
9,2021-08-19,0.956,0.981,0.94,0.97,395834214
10,2021-08-20,0.964,0.98,0.953,0.966,229713139
11,2021-08-23,0.967,0.994,0.961,0.991,340667566
