,date,open,high,low,close,volume
0,2021-05-18,1.016,1.02,1.001,1.018,149934126
1,2021-05-19,1.017,1.024,1.009,1.019,29637404
2,2021-05-20,1.019,1.03,1.019,1.026,16892145
3,2021-05-21,1.021,1.032,1.018,1.019,14437565
4,2021-05-24,1.025,1.048,1.015,1.046,11525582
5,2021-05-25,1.043,1.068,1.043,1.067,6537513
6,2021-05-26,1.057,1.072,1.057,1.06,2157213
7,2021-05-27,1.06,1.08,1.06,1.074,2746847
8,2021-05-28,1.074,1.082,1.067,1.073,2199888
9,2021-05-31,1.075,1.087,1.075,1.083,2310749
10,2021-06-01,1.083,1.098,1.079,1.089,3814786
11,2021-06-02,1.09,1.091,1.064,1.066,1937921
12,2021-06-03,1.066,1.075,1.06,1.062,8058670
13,2021-06-04,1.062,1.071,1.06,1.065,1944782
14,2021-06-07,1.069,1.086,1.069,1.086,1980600
15,2021-06-08,1.085,1.093,1.078,1.082,3377112
16,2021-06-09,1.085,1.089,1.075,1.083,738017
17,2021-06-10,1.083,1.114,1.083,1.111,5211820
18,2021-06-11,1.111,1.112,1.097,1.097,1169799
19,2021-06-15,1.098,1.103,1.089,1.094,1251068
20,2021-06-16,1.1,1.103,1.077,1.077,643008
21,2021-06-17,1.06,1.112,1.06,1.11,1467647
22,2021-06-18,1.108,1.116,1.104,1.108,360207
23,2021-06-21,1.108,1.118,1.098,1.115,797625
24,2021-06-22,1.115,1.115,1.105,1.111,602117
25,2021-06-23,1.113,1.133,1.106,1.124,963722
26,2021-06-24,1.117,1.12,1.105,1.106,1240623
27,2021-06-25,1.111,1.114,1.1,1.108,539328
28,2021-06-28,1.108,1.121,1.108,1.118,1533562
29,2021-06-29,1.128,1.128,1.106,1.109,1192600
30,2021-06-30,1.111,1.136,1.111,1.136,1182322
31,2021-07-01,1.14,1.141,1.118,1.119,580809
32,2021-07-02,1.119,1.119,1.1,1.1,824330
33,2021-07-05,1.105,1.123,1.105,1.121,526200
34,2021-07-06,1.121,1.129,1.106,1.115,867407
35,2021-07-07,1.11,1.125,1.099,1.123,416807
36,2021-07-08,1.132,1.138,1.123,1.135,677815
37,2021-07-09,1.133,1.133,1.11,1.121,781400
38,2021-07-12,1.145,1.161,1.123,1.16,2916575
39,2021-07-13,1.175,1.177,1.156,1.166,2213722
40,2021-07-14,1.153,1.161,1.148,1.148,641300
41,2021-07-15,1.151,1.155,1.141,1.151,1364905
42,2021-07-16,1.155,1.157,1.143,1.144,1105000
43,2021-07-19,1.144,1.155,1.13,1.153,733100
44,2021-07-20,1.153,1.153,1.139,1.152,505101
45,2021-07-21,1.159,1.186,1.159,1.177,1599200
46,2021-07-22,1.181,1.184,1.171,1.181,1061395
47,2021-07-23,1.183,1.183,1.163,1.165,1309031
48,2021-07-26,1.165,1.174,1.13,1.15,1122902
49,2021-07-27,1.153,1.181,1.142,1.145,24119315
50,2021-07-28,1.143,1.143,1.093,1.12,25076414
51,2021-07-29,1.168,1.168,1.136,1.149,3415100
52,2021-07-30,1.185,1.185,1.136,1.146,858400
53,2021-08-02,1.148,1.164,1.144,1.162,1666116
54,2021-08-03,1.17,1.178,1.154,1.157,1131406
55,2021-08-04,1.156,1.173,1.156,1.172,2995611
56,2021-08-05,1.161,1.169,1.154,1.158,2375600
57,2021-08-06,1.158,1.158,1.143,1.152,1936602
58,2021-08-09,1.153,1.166,1.146,1.161,878703
59,2021-08-10,1.155,1.169,1.153,1.169,2299700
60,2021-08-11,1.162,1.164,1.157,1.16,1265700
61,2021-08-12,1.16,1.177,1.157,1.16,1700411
62,2021-08-13,1.16,1.16,1.13,1.133,1338100
63,2021-08-16,1.103,1.138,1.103,1.13,4664707
64,2021-08-17,1.132,1.132,1.1,1.102,1289925
65,2021-08-18,1.107,1.107,1.093,1.102,774200
66,2021-08-19,1.104,1.113,1.102,1.105,669001
67,2021-08-20,1.103,1.12,1.098,1.111,436003
68,2021-08-23,1.111,1.138,1.111,1.134,4940412
