,date,open,high,low,close,volume
0,2021-06-25,1.002,1.012,0.999,1.012,175720591
1,2021-06-28,1.014,1.028,1.01,1.024,69023391
2,2021-06-29,1.025,1.028,1.012,1.016,20670566
3,2021-06-30,1.01,1.031,1.01,1.029,28317144
4,2021-07-01,1.031,1.033,1.016,1.024,20440080
5,2021-07-02,1.024,1.024,0.995,0.997,19430980
6,2021-07-05,0.997,1.007,0.994,1.002,10936813
7,2021-07-06,1.003,1.01,0.984,0.997,14711738
8,2021-07-07,0.996,1.025,0.988,1.022,27422215
9,2021-07-08,1.023,1.033,1.02,1.023,21949768
10,2021-07-09,1.021,1.021,0.997,1.015,10450778
11,2021-07-12,1.025,1.048,1.022,1.043,18019746
12,2021-07-13,1.043,1.048,1.032,1.041,11638521
13,2021-07-14,1.037,1.042,1.031,1.032,11614362
14,2021-07-15,1.033,1.038,1.02,1.037,7318681
15,2021-07-16,1.037,1.037,1.016,1.018,14529822
16,2021-07-19,1.015,1.029,1.013,1.027,5931120
17,2021-07-20,1.027,1.031,1.015,1.026,5156992
18,2021-07-21,1.021,1.049,1.021,1.045,15744259
19,2021-07-22,1.04,1.051,1.037,1.042,7238273
20,2021-07-23,1.042,1.042,1.021,1.025,7821621
21,2021-07-26,1.022,1.024,0.982,1.003,12439441
22,2021-07-27,0.995,1.011,0.963,0.967,10839806
23,2021-07-28,0.962,0.981,0.941,0.974,4166602
24,2021-07-29,0.978,1.011,0.978,1.009,7150134
25,2021-07-30,1.012,1.012,0.99,1.003,4010732
26,2021-08-02,1.003,1.025,0.998,1.022,8228402
27,2021-08-03,1.017,1.022,1.01,1.017,3021839
28,2021-08-04,1.015,1.046,1.015,1.044,11620669
29,2021-08-05,1.044,1.044,1.025,1.032,6176262
30,2021-08-06,1.037,1.038,1.019,1.028,8357843
31,2021-08-09,1.023,1.031,1.008,1.026,2883372
32,2021-08-10,1.026,1.029,1.017,1.029,4366506
33,2021-08-11,1.029,1.034,1.023,1.025,5280029
34,2021-08-12,1.016,1.023,1.011,1.015,3289728
35,2021-08-13,1.015,1.021,0.998,1.002,5643727
36,2021-08-16,1.003,1.003,0.987,0.989,8286300
37,2021-08-17,0.992,0.996,0.965,0.97,8270701
38,2021-08-18,0.978,0.982,0.967,0.976,7873910
39,2021-08-19,0.975,0.989,0.971,0.982,7079703
40,2021-08-20,0.98,0.98,0.953,0.965,9403904
41,2021-08-23,0.97,0.99,0.964,0.988,7526104
