,date,open,high,low,close,volume
0,2021-06-15,0.989,0.992,0.961,0.975,15351479
1,2021-06-16,0.975,0.976,0.944,0.945,5520851
2,2021-06-17,0.945,0.964,0.942,0.955,4298591
3,2021-06-18,0.955,0.974,0.955,0.971,8370149
4,2021-06-21,0.97,0.992,0.96,0.985,8171192
5,2021-06-22,0.985,1.009,0.97,1.008,34411936
6,2021-06-23,1.009,1.01,0.999,1.003,13474213
7,2021-06-24,1.003,1.003,0.982,0.989,3931565
8,2021-06-25,0.989,1.019,0.989,1.014,41722392
9,2021-06-28,1.014,1.037,1.014,1.033,23496037
10,2021-06-29,1.035,1.038,1.022,1.032,11504916
11,2021-06-30,1.032,1.041,1.025,1.038,7243104
12,2021-07-01,1.038,1.047,1.03,1.034,10151301
13,2021-07-02,1.034,1.036,1.007,1.012,3418908
14,2021-07-05,1.013,1.024,0.99,1.009,2786968
15,2021-07-06,1.009,1.01,0.971,0.982,2738596
16,2021-07-07,0.982,1.006,0.973,1.0,3795678
17,2021-07-08,1.0,1.008,0.978,0.983,3287921
18,2021-07-09,0.983,0.983,0.95,0.978,4299875
19,2021-07-12,0.979,0.988,0.958,0.988,2879312
20,2021-07-13,0.989,0.989,0.972,0.977,2304021
21,2021-07-14,0.978,0.99,0.97,0.99,3253036
22,2021-07-15,0.989,0.991,0.978,0.99,1629744
23,2021-07-16,0.986,0.986,0.964,0.966,3938049
24,2021-07-19,0.971,0.979,0.971,0.976,1723493
25,2021-07-20,0.974,0.989,0.974,0.984,3483311
26,2021-07-21,0.983,0.99,0.982,0.989,2771173
27,2021-07-22,0.989,0.992,0.974,0.976,3555280
28,2021-07-23,0.976,0.983,0.941,0.941,10167393
29,2021-07-26,0.942,0.95,0.877,0.885,9803334
30,2021-07-27,0.889,0.889,0.85,0.863,5494840
31,2021-07-28,0.86,0.884,0.842,0.881,3959671
32,2021-07-29,0.899,0.908,0.882,0.9,4718854
33,2021-07-30,0.889,0.9,0.87,0.886,2773214
34,2021-08-02,0.888,0.899,0.856,0.899,4591860
35,2021-08-03,0.896,0.935,0.89,0.926,6968853
36,2021-08-04,0.933,0.933,0.903,0.916,5177511
37,2021-08-05,0.917,0.917,0.898,0.899,3329419
38,2021-08-06,0.899,0.899,0.875,0.883,5027128
39,2021-08-09,0.879,0.894,0.877,0.891,3185052
40,2021-08-10,0.89,0.906,0.884,0.906,3782737
41,2021-08-11,0.905,0.906,0.883,0.888,4729903
42,2021-08-12,0.888,0.895,0.875,0.878,3675010
43,2021-08-13,0.869,0.885,0.863,0.872,2407652
44,2021-08-16,0.872,0.879,0.86,0.874,2162468
45,2021-08-17,0.874,0.874,0.838,0.846,5652299
46,2021-08-18,0.846,0.858,0.845,0.845,2185300
47,2021-08-19,0.845,0.862,0.842,0.847,2371722
48,2021-08-20,0.846,0.846,0.788,0.798,13104478
49,2021-08-23,0.792,0.807,0.775,0.802,4995133
