,date,open,high,low,close,volume
0,2021-03-31,0.631,0.635,0.63,0.633,127998504
1,2021-04-01,0.634,0.64,0.634,0.639,87988447
2,2021-04-02,0.64,0.644,0.638,0.641,62942787
3,2021-04-06,0.644,0.649,0.638,0.647,63595552
4,2021-04-07,0.647,0.647,0.642,0.646,40204303
5,2021-04-08,0.647,0.65,0.643,0.646,48741221
6,2021-04-09,0.647,0.647,0.643,0.646,46256590
7,2021-04-12,0.649,0.649,0.631,0.633,69759670
8,2021-04-13,0.633,0.633,0.627,0.628,49544471
9,2021-04-14,0.628,0.638,0.628,0.638,67066778
10,2021-04-15,0.636,0.636,0.631,0.634,56751629
11,2021-04-16,0.634,0.643,0.634,0.642,53798880
12,2021-04-19,0.641,0.653,0.641,0.652,71794665
13,2021-04-20,0.651,0.656,0.644,0.652,71600973
14,2021-04-21,0.651,0.653,0.645,0.651,73193931
15,2021-04-22,0.652,0.654,0.651,0.652,81275864
16,2021-04-23,0.652,0.653,0.648,0.652,76423031
17,2021-04-26,0.652,0.658,0.649,0.65,72310542
18,2021-04-27,0.65,0.65,0.64,0.644,78238751
19,2021-04-28,0.644,0.65,0.643,0.648,80707567
20,2021-04-29,0.647,0.651,0.646,0.647,71124944
21,2021-04-30,0.646,0.646,0.641,0.645,82700252
22,2021-05-06,0.646,0.648,0.641,0.647,78047347
23,2021-05-07,0.647,0.648,0.639,0.64,70374946
24,2021-05-10,0.64,0.643,0.637,0.638,79772667
25,2021-05-11,0.638,0.643,0.632,0.642,80768831
26,2021-05-12,0.641,0.651,0.638,0.65,82039645
27,2021-05-13,0.644,0.651,0.642,0.646,74096304
28,2021-05-14,0.646,0.655,0.645,0.653,85730966
29,2021-05-17,0.654,0.657,0.651,0.652,89925846
30,2021-05-18,0.653,0.657,0.651,0.657,73108581
31,2021-05-19,0.657,0.658,0.652,0.657,89685539
32,2021-05-20,0.658,0.659,0.653,0.657,89732330
33,2021-05-21,0.658,0.66,0.656,0.657,73792468
34,2021-05-24,0.655,0.665,0.655,0.665,77273455
35,2021-05-25,0.665,0.672,0.664,0.67,74899597
36,2021-05-26,0.671,0.677,0.67,0.676,74542720
37,2021-05-27,0.676,0.682,0.674,0.682,74774797
38,2021-05-28,0.683,0.686,0.679,0.683,92734657
39,2021-05-31,0.683,0.693,0.683,0.693,80219190
40,2021-06-01,0.693,0.7,0.689,0.698,81811095
41,2021-06-02,0.698,0.698,0.689,0.691,79187020
42,2021-06-03,0.687,0.696,0.687,0.691,82552246
43,2021-06-04,0.69,0.695,0.686,0.694,87028264
44,2021-06-07,0.693,0.703,0.692,0.702,79794868
45,2021-06-08,0.703,0.706,0.695,0.697,71274174
46,2021-06-09,0.693,0.699,0.693,0.699,74454163
47,2021-06-10,0.699,0.708,0.696,0.708,75099174
48,2021-06-11,0.708,0.709,0.702,0.703,70876252
49,2021-06-15,0.703,0.704,0.696,0.699,80792363
