,date,open,high,low,close,volume
0,2021-03-25,0.93,0.953,0.93,0.946,36247812
1,2021-03-26,0.946,0.977,0.932,0.973,12044487
2,2021-03-29,0.974,0.981,0.963,0.972,6034362
3,2021-03-30,0.966,0.99,0.956,0.985,6958392
4,2021-03-31,0.97,0.986,0.953,0.961,6718006
5,2021-04-01,0.962,0.972,0.959,0.97,5733366
6,2021-04-02,0.975,0.984,0.964,0.98,4308750
7,2021-04-06,0.985,0.999,0.985,0.985,7157437
8,2021-04-07,0.977,0.999,0.973,0.999,5151022
9,2021-04-08,0.998,1.024,0.992,1.01,30090954
10,2021-04-09,1.011,1.022,1.002,1.008,7942026
11,2021-04-12,1.008,1.008,0.96,0.966,8849339
12,2021-04-13,0.961,0.969,0.949,0.962,5902207
13,2021-04-14,0.96,0.982,0.96,0.981,3755923
14,2021-04-15,0.981,1.001,0.976,1.0,7819293
15,2021-04-16,0.996,1.016,0.991,0.994,8352230
16,2021-04-19,0.985,1.034,0.983,1.034,25762899
17,2021-04-20,1.034,1.039,1.014,1.024,12588612
18,2021-04-21,1.024,1.024,1.003,1.016,6086553
19,2021-04-22,1.027,1.035,1.001,1.021,11931197
20,2021-04-23,1.014,1.035,1.014,1.033,6737092
21,2021-04-26,1.025,1.067,1.025,1.041,20083070
22,2021-04-27,1.041,1.059,1.026,1.044,6073303
23,2021-04-28,1.044,1.047,1.018,1.04,9276236
24,2021-04-29,1.04,1.06,1.033,1.053,7736224
25,2021-04-30,1.055,1.059,1.037,1.048,3520092
26,2021-05-06,1.058,1.089,1.057,1.076,12467413
27,2021-05-07,1.08,1.132,1.08,1.109,27417470
28,2021-05-10,1.15,1.2,1.12,1.2,18745078
29,2021-05-11,1.175,1.175,1.088,1.117,26070293
30,2021-05-12,1.116,1.126,1.103,1.122,11155055
31,2021-05-13,1.105,1.105,1.01,1.068,12017522
32,2021-05-14,1.065,1.073,1.048,1.07,10560825
33,2021-05-17,1.07,1.108,1.069,1.099,15546625
34,2021-05-18,1.106,1.132,1.106,1.115,10561737
35,2021-05-19,1.1,1.122,1.09,1.121,12048198
36,2021-05-20,1.092,1.098,1.069,1.086,11186927
37,2021-05-21,1.086,1.106,1.078,1.095,5405018
38,2021-05-24,1.095,1.097,1.072,1.085,7115339
39,2021-05-25,1.085,1.096,1.069,1.095,10889452
40,2021-05-26,1.09,1.11,1.088,1.106,7535339
41,2021-05-27,1.105,1.107,1.098,1.106,7078131
42,2021-05-28,1.118,1.142,1.118,1.122,7235450
43,2021-05-31,1.122,1.154,1.122,1.148,9834157
44,2021-06-01,1.156,1.16,1.124,1.151,5241818
45,2021-06-02,1.142,1.159,1.13,1.134,4561316
46,2021-06-03,1.134,1.155,1.125,1.136,3552209
47,2021-06-04,1.135,1.144,1.104,1.132,5059303
48,2021-06-07,1.129,1.136,1.119,1.127,3600112
49,2021-06-08,1.13,1.138,1.099,1.103,6138804
50,2021-06-09,1.11,1.118,1.101,1.112,3126918
51,2021-06-10,1.119,1.124,1.108,1.117,3719312
52,2021-06-11,1.117,1.129,1.098,1.122,5310441
53,2021-06-15,1.123,1.123,1.076,1.082,7185407
54,2021-06-16,1.087,1.087,1.035,1.036,5919315
55,2021-06-17,1.036,1.049,1.03,1.041,2030105
56,2021-06-18,1.039,1.06,1.0,1.058,7824712
57,2021-06-21,1.058,1.069,1.042,1.047,4904612
58,2021-06-22,1.05,1.06,1.04,1.054,2309004
59,2021-06-23,1.055,1.076,1.051,1.073,2855701
60,2021-06-24,1.076,1.076,1.059,1.066,1500200
61,2021-06-25,1.066,1.1,1.066,1.095,4764812
62,2021-06-28,1.095,1.103,1.079,1.082,2938913
63,2021-06-29,1.082,1.088,1.065,1.066,4975931
64,2021-06-30,1.066,1.085,1.06,1.085,5237308
