,date,open,high,low,close,volume
0,2021-07-23,0.977,0.978,0.956,0.961,30339352
1,2021-07-26,0.97,0.97,0.914,0.92,16920202
2,2021-07-27,0.93,0.93,0.903,0.91,11296459
3,2021-07-28,0.91,0.91,0.876,0.878,13399624
4,2021-07-29,0.878,0.886,0.87,0.871,9403524
5,2021-07-30,0.868,0.868,0.836,0.838,14205035
6,2021-08-02,0.8,0.846,0.8,0.84,13459927
7,2021-08-03,0.833,0.862,0.833,0.855,8034311
8,2021-08-04,0.857,0.857,0.841,0.848,5630837
9,2021-08-05,0.845,0.864,0.84,0.851,3982907
10,2021-08-06,0.854,0.854,0.838,0.843,2779425
11,2021-08-09,0.843,0.876,0.841,0.873,10318113
12,2021-08-10,0.87,0.882,0.86,0.881,4994810
13,2021-08-11,0.882,0.887,0.877,0.88,4959605
14,2021-08-12,0.881,0.882,0.87,0.871,2769716
15,2021-08-13,0.875,0.879,0.868,0.874,4809920
16,2021-08-16,0.874,0.903,0.874,0.898,12258938
17,2021-08-17,0.889,0.917,0.889,0.9,17444145
18,2021-08-18,0.899,0.915,0.891,0.908,12538209
19,2021-08-19,0.908,0.908,0.886,0.9,9482111
20,2021-08-20,0.888,0.898,0.883,0.892,10344613
21,2021-08-23,0.891,0.909,0.888,0.901,10138204
