,date,open,high,low,close,volume
0,2021-03-11,0.913,0.955,0.911,0.951,27442237
1,2021-03-12,0.957,0.972,0.946,0.971,14155680
2,2021-03-15,0.975,0.975,0.918,0.931,10958750
3,2021-03-16,0.931,0.943,0.921,0.939,5448854
4,2021-03-17,0.938,0.944,0.919,0.941,9891875
5,2021-03-18,0.941,0.957,0.94,0.957,7781602
6,2021-03-19,0.95,0.95,0.926,0.931,5996398
7,2021-03-22,0.933,0.959,0.933,0.955,8441484
8,2021-03-23,0.955,0.957,0.93,0.94,4001351
9,2021-03-24,0.94,0.942,0.917,0.919,8278252
10,2021-03-25,0.919,0.924,0.902,0.917,6994669
11,2021-03-26,0.929,0.955,0.928,0.949,15386738
12,2021-03-29,0.94,0.948,0.934,0.939,3227410
13,2021-03-30,0.939,0.974,0.935,0.97,18503751
14,2021-03-31,0.964,0.971,0.956,0.963,5588283
15,2021-04-01,0.963,0.987,0.963,0.972,7597733
16,2021-04-02,0.972,0.977,0.96,0.97,8978936
17,2021-04-06,0.974,1.0,0.973,0.99,12659199
18,2021-04-07,0.989,0.989,0.964,0.976,4644755
19,2021-04-08,0.96,0.975,0.96,0.967,2042826
20,2021-04-09,0.968,0.968,0.948,0.953,5439337
21,2021-04-12,0.951,0.953,0.922,0.926,4472943
22,2021-04-13,0.93,0.932,0.92,0.921,3316331
23,2021-04-14,0.921,0.935,0.921,0.933,4195769
24,2021-04-15,0.92,0.943,0.92,0.94,6251428
25,2021-04-16,0.934,0.942,0.923,0.938,5452819
26,2021-04-19,0.937,0.97,0.934,0.968,11983215
27,2021-04-20,0.969,0.995,0.966,0.98,16335219
28,2021-04-21,0.978,0.988,0.97,0.977,6523282
29,2021-04-22,0.981,0.99,0.966,0.981,2505356
30,2021-04-23,0.981,0.998,0.981,0.991,14012025
31,2021-04-26,0.991,1.011,0.982,0.983,39800922
32,2021-04-27,0.981,0.994,0.975,0.986,6641444
33,2021-04-28,0.986,1.001,0.985,0.999,8558433
34,2021-04-29,1.0,1.008,0.99,0.997,3357109
35,2021-04-30,1.004,1.025,0.997,1.018,64540613
36,2021-05-06,1.017,1.034,1.006,1.018,24331565
37,2021-05-07,1.018,1.026,0.989,0.991,10208030
38,2021-05-10,0.992,1.008,0.978,1.0,6897761
39,2021-05-11,1.0,1.0,0.971,0.993,4627234
40,2021-05-12,0.993,1.003,0.988,0.998,6286558
41,2021-05-13,0.998,0.998,0.979,0.981,2955505
42,2021-05-14,0.98,0.996,0.971,0.994,4392822
43,2021-05-17,0.998,1.024,0.998,1.022,26321038
44,2021-05-18,1.014,1.026,1.014,1.019,9337006
45,2021-05-19,1.019,1.039,1.013,1.036,25245390
46,2021-05-20,1.037,1.04,1.019,1.026,7514592
47,2021-05-21,1.034,1.055,1.025,1.032,9868425
48,2021-05-24,1.033,1.04,1.015,1.032,5557745
49,2021-05-25,1.032,1.043,1.017,1.042,15983154
50,2021-05-26,1.045,1.045,1.029,1.03,7523422
51,2021-05-27,1.03,1.043,1.028,1.036,8294041
52,2021-05-28,1.039,1.065,1.037,1.05,18637388
53,2021-05-31,1.052,1.091,1.047,1.087,23291991
54,2021-06-01,1.087,1.09,1.068,1.087,12536496
55,2021-06-02,1.093,1.104,1.069,1.071,6934860
56,2021-06-03,1.074,1.074,1.041,1.042,8153780
57,2021-06-04,1.04,1.052,1.03,1.042,6509931
58,2021-06-07,1.042,1.046,1.029,1.042,6713234
59,2021-06-08,1.04,1.053,1.03,1.038,7240806
60,2021-06-09,1.044,1.046,1.029,1.045,3808096
61,2021-06-10,1.045,1.1,1.045,1.092,23936100
62,2021-06-11,1.092,1.128,1.092,1.114,22707078
63,2021-06-15,1.114,1.124,1.098,1.103,13888349
64,2021-06-16,1.103,1.103,1.057,1.06,9296171
65,2021-06-17,1.059,1.082,1.059,1.082,10312698
66,2021-06-18,1.078,1.117,1.078,1.109,8679886
67,2021-06-21,1.107,1.149,1.102,1.14,14878631
68,2021-06-22,1.141,1.151,1.127,1.146,6130356
69,2021-06-23,1.145,1.175,1.145,1.164,8201939
70,2021-06-24,1.19,1.216,1.169,1.206,13111297
71,2021-06-25,1.229,1.229,1.2,1.209,15758308
72,2021-06-28,1.21,1.232,1.209,1.228,24375586
73,2021-06-29,1.234,1.263,1.234,1.258,11990110
74,2021-06-30,1.257,1.275,1.236,1.271,10886914
75,2021-07-01,1.272,1.28,1.233,1.234,8561646
76,2021-07-02,1.232,1.248,1.216,1.218,12790170
77,2021-07-05,1.217,1.247,1.217,1.24,5767325
78,2021-07-06,1.246,1.246,1.193,1.217,11362571
79,2021-07-07,1.2,1.29,1.196,1.28,11208420
80,2021-07-08,1.28,1.315,1.28,1.296,12044769
81,2021-07-09,1.297,1.311,1.256,1.304,13097033
82,2021-07-12,1.35,1.35,1.301,1.324,13955035
83,2021-07-13,1.324,1.357,1.316,1.342,9883045
84,2021-07-14,1.343,1.352,1.304,1.316,11421941
85,2021-07-15,1.315,1.374,1.306,1.369,12459639
86,2021-07-16,1.383,1.396,1.347,1.357,14567935
87,2021-07-19,1.357,1.383,1.344,1.347,10357546
88,2021-07-20,1.347,1.36,1.311,1.353,8385337
89,2021-07-21,1.359,1.428,1.359,1.419,17153664
90,2021-07-22,1.426,1.46,1.414,1.459,13075840
91,2021-07-23,1.46,1.497,1.45,1.472,19039537
92,2021-07-26,1.48,1.488,1.411,1.469,17325826
93,2021-07-27,1.469,1.49,1.374,1.381,26386625
94,2021-07-28,1.37,1.386,1.307,1.363,16894708
95,2021-07-29,1.402,1.489,1.393,1.489,26999025
96,2021-07-30,1.484,1.569,1.475,1.536,23792870
97,2021-08-02,1.536,1.576,1.501,1.558,25355656
