,date,open,high,low,close,volume
0,2021-08-09,1.035,1.035,0.989,1.008,39150332
1,2021-08-10,1.009,1.01,0.982,0.996,16032396
2,2021-08-11,0.986,1.007,0.985,1.003,22958202
3,2021-08-12,0.999,1.01,0.99,1.003,11441866
4,2021-08-13,0.991,1.024,0.988,0.995,11520279
5,2021-08-16,0.995,0.995,0.943,0.955,20129643
6,2021-08-17,0.953,0.963,0.935,0.935,9429109
7,2021-08-18,0.944,0.957,0.934,0.942,3615388
8,2021-08-19,0.953,0.978,0.939,0.967,12311580
9,2021-08-20,0.954,0.971,0.946,0.955,2965696
10,2021-08-23,0.955,0.985,0.951,0.983,4838650
