,date,open,high,low,close,volume
0,2021-07-07,0.933,0.98,0.92,0.973,130169983
1,2021-07-08,0.973,0.984,0.97,0.974,88270848
2,2021-07-09,0.969,0.969,0.94,0.963,86732179
3,2021-07-12,0.975,0.992,0.96,0.99,87745923
4,2021-07-13,0.989,0.995,0.973,0.982,64065235
5,2021-07-14,0.982,0.989,0.97,0.976,54682789
6,2021-07-15,0.976,0.988,0.968,0.987,53964113
7,2021-07-16,0.987,0.989,0.956,0.956,89542149
8,2021-07-19,0.956,0.971,0.953,0.962,40744880
9,2021-07-20,0.96,0.97,0.951,0.963,39468711
10,2021-07-21,0.965,0.992,0.964,0.989,117042081
11,2021-07-22,0.989,0.996,0.977,0.984,44950191
12,2021-07-23,0.984,0.984,0.957,0.96,82606724
13,2021-07-26,0.96,0.961,0.904,0.933,121979118
14,2021-07-27,0.927,0.946,0.903,0.911,70623085
15,2021-07-28,0.907,0.918,0.875,0.911,59552332
16,2021-07-29,0.92,0.963,0.92,0.957,118050503
17,2021-07-30,0.958,0.97,0.943,0.958,46902001
18,2021-08-02,0.954,0.969,0.94,0.963,43359354
19,2021-08-03,0.959,0.97,0.953,0.961,33157833
20,2021-08-04,0.956,0.981,0.954,0.979,69294652
21,2021-08-05,0.979,0.99,0.967,0.979,52336037
22,2021-08-06,0.98,0.985,0.961,0.969,35917710
23,2021-08-09,0.962,0.967,0.945,0.957,35723059
24,2021-08-10,0.957,0.961,0.948,0.958,30433058
25,2021-08-11,0.957,0.959,0.946,0.948,29980254
26,2021-08-12,0.948,0.95,0.933,0.933,43299531
27,2021-08-13,0.932,0.938,0.913,0.917,68402001
28,2021-08-16,0.915,0.916,0.903,0.908,45525849
29,2021-08-17,0.906,0.913,0.881,0.885,88532159
30,2021-08-18,0.888,0.894,0.88,0.886,56551738
31,2021-08-19,0.886,0.899,0.883,0.891,44071359
32,2021-08-20,0.885,0.888,0.858,0.867,72673620
33,2021-08-23,0.868,0.897,0.866,0.895,54145142
